Geolocation,Type,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2011 Annual,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
....City of Davao,Hog for Slaughter,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,213.63,205.71,207.47,207.36,206.90,197.16,196.54,196.32,199.08,198.00,200.00,200.00,202.35,140.19,165.01,148.92,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....City of Davao,Broiler Chicken,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,..,..,..,..,150.00,..,150.00,150.00,150.00,..,165.95,160.00,154.32,160.00,150.00,150.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....City of Davao,Gamefowl for Other Purposes,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,7600.00,6000.00,10000.00,3973.68,4437.50,4458.33,5000.00,5000.00,4500.00,8000.00,9000.00,9000.00,6414.13,4300.00,1000.00,5000.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....City of Davao,Gamefowl for Dressing,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,..,..,..,..,..,..,120.00,120.00,120.00,150.00,160.00,160.00,138.33,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....City of Davao,Layer Chicken,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,..,..,..,90.00,90.00,100.00,95.00,77.46,85.00,..,80.00,76.41,86.73,83.75,80.00,80.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....City of Davao,Native/Improved Chicken,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....City of Davao,Duck,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,..,..,..,150.00,150.00,150.00,160.00,170.00,170.00,170.00,170.00,170.00,162.22,170.00,140.00,140.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....City of Davao,"Chicken egg, Layer",2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,7.00,7.29,7.32,7.53,7.53,7.66,6.16,6.19,6.36,6.15,6.13,6.02,6.78,6.60,6.59,6.56,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....City of Davao,"Chicken egg, Native",2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....City of Davao,Duck egg,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,2/,..,..,..,10.00,10.00,12.00,9.50,10.00,10.00,10.00,10.00,10.00,10.17,11.00,11.00,11.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..REGION XII (SOCCSKSARGEN),Carabao for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.00,..,..,..,..,..,..,65.00,65.00,..,61.67,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130.00,130.00,130.00,130.00,130.00,130.00,130.00,129.83,130.00,130.00,130.00,130.00,129.99,115.66,147.23,154.82,112.51,113.41,154.47,140.99,140.99,140.99,120.00,120.00,130.00,132.59,150.00,130.00,140.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..REGION XII (SOCCSKSARGEN),Cattle for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.26,..,..,..,..,98.67,..,98.47,..,..,..,..,..,101.50,..,..,..,..,100.22,..,100.86,..,..,88.06,..,..,105.81,..,..,..,75.00,98.25,..,91.78,..,..,94.11,72.00,72.00,100.18,..,..,92.00,105.00,107.93,..,91.89,..,..,..,..,..,123.52,..,..,119.22,..,111.52,..,118.09,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,160.00,160.00,160.00,150.00,150.00,150.00,162.50,162.50,162.50,157.50,175.00,175.00,175.00,170.00,170.00,170.00,162.33,170.83,163.99,175.83,177.50,176.71,171.85,167.50,172.50,177.50,154.49,216.07,170.74,196.67,146.15,165.83,218.78,212.87,211.53,184.22,187.15,193.65,179.63,202.99,189.65,198.49,200.12,176.88,179.21,181.50,185.91,194.73,189.16,188.13,188.43,192.18,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..REGION XII (SOCCSKSARGEN),Goat for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.69,..,..,..,..,105.49,..,103.59,..,..,..,..,..,97.35,..,..,..,..,99.59,..,98.47,..,..,111.69,..,..,120.80,..,..,..,110.00,125.28,..,116.94,..,..,162.31,99.00,99.00,128.77,..,..,147.27,137.50,137.80,..,130.24,..,..,..,..,..,154.38,..,..,135.66,120.00,155.19,..,141.31,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,246.24,155.00,206.14,175.00,220.54,290.91,290.00,206.13,206.67,222.22,221.88,160.91,160.00,175.56,250.00,261.36,250.00,250.00,250.00,273.33,250.00,250.00,260.00,232.60,254.17,256.24,197.22,230.37,213.97,229.81,244.67,236.61,159.09,250.00,243.62,241.38,229.76,236.49,243.39,244.63,228.56,235.18,243.74,256.62,243.11,219.48,210.61,227.26,225.97,234.59,267.80,267.80,285.14,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..REGION XII (SOCCSKSARGEN),Hogs Upgraded for Fattening,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..REGION XII (SOCCSKSARGEN),Hog for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.24,..,..,100.12,..,..,98.06,..,92.42,91.30,95.83,..,..,95.40,..,..,92.30,95.91,94.00,95.96,90.95,89.80,90.33,93.08,91.18,88.69,88.41,87.00,88.29,89.68,92.42,92.51,93.04,92.61,93.08,95.54,91.04,91.92,99.00,105.49,105.92,106.46,109.55,106.35,108.47,106.19,109.77,109.21,109.96,105.69,108.93,113.14,114.03,114.33,114.85,117.65,115.72,115.60,115.08,114.72,114.76,114.71,114.46,110.67,103.01,108.13,101.35,100.92,96.21,97.70,99.50,96.83,100.88,100.75,101.64,101.47,100.65,99.83,101.22,100.92,102.10,97.36,101.45,103.25,96.76,111.09,129.07,138.66,106.86,159.24,154.49,171.76,162.83,165.43,156.87,154.17,133.93,114.97,119.30,145.20,146.87,148.76,151.31,135.62,173.28,160.32,151.47,144.31,133.00,134.97,135.55,145.99,155.34,176.42,149.80,191.89,195.10,201.89,192.54,191.36,187.87,176.90,177.87,178.93,182.16,184.84,187.44,187.40,187.56,174.89,192.53,183.85,182.70,178.37,168.56,161.96,164.22,87.20,140.00,170.00,165.99,194.09,194.03,192.48,200.58,200.21,198.36,154.15,153.45,153.45,159.41,160.36,169.12,177.47,141.40,143.50,148.32,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..REGION XII (SOCCSKSARGEN),Broiler Chicken,92.11,89.32,88.45,89.27,89.03,87.93,89.17,89.34,81.28,78.67,81.56,83.05,86.60,82.54,82.94,83.99,84.27,82.59,83.43,83.10,83.94,84.62,85.22,85.48,84.33,83.87,84.05,84.05,83.91,85.58,84.00,82.96,82.40,81.88,82.49,82.11,83.03,81.37,83.15,81.53,82.81,80.58,80.59,80.53,79.97,80.78,80.63,80.66,79.57,80.12,81.10,80.74,82.00,83.53,83.82,84.13,83.51,84.01,83.16,89.53,88.76,88.93,90.61,92.43,86.20,92.01,91.64,92.86,91.79,95.85,95.09,94.76,95.33,97.04,100.73,102.63,103.82,96.13,104.49,104.11,104.17,96.21,103.92,103.28,85.71,84.65,85.10,85.05,88.68,..,95.03,83.70,75.32,75.90,81.06,86.10,86.40,84.52,88.11,88.12,85.21,91.29,87.12,84.40,86.93,85.48,89.12,97.46,87.13,97.56,99.65,99.08,89.65,89.79,88.09,89.19,91.59,88.00,85.00,78.00,77.50,87.27,85.00,85.00,84.48,85.00,90.60,91.45,..,85.21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.00,..,..,..,..,98.37,95.89,110.00,99.11,112.00,115.00,104.34,135.00,145.00,130.00,140.00,140.00,126.00,..,..,..,..,..,..,136.00,95.00,105.06,111.99,113.33,113.07,114.07,..,..,..,142.83,144.44,145.17,120.55,154.30,149.59,145.36,117.50,118.13,117.62,97.40,96.46,96.46,94.80,95.77,102.17,115.46,99.90,105.53,100.35,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..REGION XII (SOCCSKSARGEN),Gamefowl for Other Purposes,2547.42,3111.38,3234.85,2520.16,2702.48,2706.67,2762.22,2916.43,2654.31,3942.28,3434.24,3019.22,2962.64,3026.86,2750.35,3096.74,2873.98,2968.15,2470.83,2897.91,3036.80,2947.09,2588.66,6094.14,3406.61,3179.84,4894.95,4730.52,3354.11,3107.40,2997.75,2900.47,2706.57,3198.43,2863.25,2792.40,2264.39,2458.44,3189.06,2825.40,2662.28,3022.82,3054.71,2952.88,2995.18,3009.78,3336.61,3025.35,2971.63,3454.44,3000.95,3026.00,3094.17,2735.93,3702.75,4299.61,3018.73,3259.64,3143.76,3219.81,3086.60,3571.98,3478.96,2826.98,3286.58,2911.63,3226.23,3177.38,2730.52,2861.40,3322.24,2809.59,2973.48,3316.58,3070.42,3006.95,3560.90,3080.61,3409.65,2157.46,3391.82,2649.03,3976.45,3402.49,2174.24,2430.07,2221.92,2046.57,2482.99,2186.61,2710.78,1544.94,2144.64,2162.58,2153.37,2320.00,1698.11,2506.11,1996.68,2000.00,1473.43,2048.39,2683.40,2060.97,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,..,..,..,..,..,..,3500.00,..,..,..,2642.86,2642.86,2642.86,3500.00,3500.00,3500.00,..,350.00,..,2682.65,5000.00,5000.00,5000.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..REGION XII (SOCCSKSARGEN),Gamefowl for Dressing,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,258.69,258.69,258.69,258.69,260.00,260.00,260.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..REGION XII (SOCCSKSARGEN),Layer Chicken,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.54,..,..,55.25,..,..,62.63,..,74.44,..,62.47,..,..,77.72,..,..,69.16,..,..,82.66,69.22,69.92,74.19,73.81,70.00,74.84,75.04,..,82.86,..,..,44.49,76.92,76.98,52.90,46.15,66.69,43.03,..,53.44,36.62,40.46,57.12,50.58,71.40,38.57,52.64,51.51,44.19,49.05,58.39,64.86,50.37,58.43,53.20,39.75,30.49,37.18,52.19,60.57,68.17,..,52.15,63.63,61.46,61.63,54.70,78.13,53.33,72.73,80.00,56.83,67.11,44.63,54.51,62.39,50.64,57.33,80.00,..,80.00,58.64,48.32,60.18,53.41,48.86,80.00,50.00,60.67,..,..,..,..,..,..,..,..,..,..,..,..,..,120.00,100.00,100.00,87.33,89.00,83.40,70.00,135.00,135.00,76.67,75.71,67.50,94.97,72.50,66.00,66.00,98.13,96.25,96.25,126.25,116.25,112.50,140.00,157.50,145.00,107.72,112.04,126.00,111.67,139.25,120.60,136.33,90.00,115.00,150.00,121.74,121.74,135.87,123.35,88.93,88.93,88.93,81.23,81.46,81.28,76.42,76.61,76.85,66.29,66.06,66.54,78.29,88.02,92.97,94.23,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
