Geolocation,Type,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2011 Annual,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
....Zamboanga del Sur,Native/Improved Chicken,102.25,103.38,97.07,107.13,98.03,105.75,107.99,102.43,101.48,105.86,108.67,105.23,103.77,105.30,109.59,110.63,114.60,115.87,102.39,106.72,106.82,104.82,102.74,107.35,110.19,108.09,109.18,120.29,118.45,128.16,117.45,122.05,118.39,110.51,121.14,128.58,126.28,127.65,120.68,131.99,129.35,132.87,129.32,120.76,123.71,130.28,127.17,125.56,124.19,123.93,139.89,128.25,140.39,133.19,130.45,136.03,134.68,123.05,131.73,126.98,125.31,116.49,122.77,127.40,129.04,142.75,143.45,148.87,153.33,153.60,146.40,144.56,144.39,115.43,168.14,137.25,79.28,139.79,130.34,134.65,117.12,135.66,137.91,131.24,130.81,129.10,125.32,119.26,122.55,130.23,128.68,132.69,132.43,137.46,137.28,136.44,136.65,137.66,133.21,137.53,136.77,137.40,139.31,136.24,145.82,146.52,147.27,148.60,150.00,152.40,145.00,156.06,154.50,155.30,146.48,148.89,149.74,145.08,130.34,137.26,142.04,128.72,142.25,134.07,135.60,143.35,143.50,143.90,149.77,139.66,127.20,159.61,156.46,145.88,156.35,153.16,147.34,141.68,157.89,153.57,152.37,153.76,150.44,154.21,166.28,154.95,165.94,180.04,148.27,142.24,148.62,153.80,151.61,177.86,185.47,160.77,173.56,175.54,180.06,136.25,174.90,130.00,156.60,170.45,161.10,165.96,130.00,130.00,157.03,190.74,190.06,190.33,182.29,173.75,170.55,181.88,187.16,191.19,189.35,184.85,176.37,184.04,206.91,207.92,207.21,176.95,229.97,225.51,201.11,209.10,200.38,190.36,195.03,198.93,204.11,200.50,188.78,196.24,198.65,200.00,200.00,200.00,201.76,198.58,201.34,201.93,210.64,199.87,203.33,200.00,203.44,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga del Sur,Duck,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,180.00,150.00,..,150.00,150.00,150.00,156.00,150.00,165.00,180.00,205.55,148.33,250.00,..,200.00,..,..,..,..,185.55,..,..,..,120.00,120.00,120.00,..,..,225.00,..,200.00,..,157.00,190.00,..,..,150.00,160.00,180.00,180.00,180.00,180.00,180.00,..,..,175.00,190.00,190.00,190.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga del Sur,"Chicken egg, Layer",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.00,..,..,10.00,..,..,10.00,..,10.00,8.91,8.92,8.91,9.06,9.10,9.24,9.54,9.82,9.82,8.80,8.80,8.80,9.14,8.72,8.73,8.72,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga del Sur,"Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.00,..,..,..,..,..,..,..,7.00,..,..,..,10.00,..,..,..,..,..,..,..,..,10.00,..,..,..,..,..,..,..,12.00,..,..,12.00,..,12.00,..,..,..,6.17,6.50,6.50,8.82,8.90,9.08,9.50,9.58,9.75,8.31,10.00,10.00,10.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga del Sur,Duck egg,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.00,7.00,..,7.00,7.00,7.00,6.00,6.00,6.00,6.63,..,..,9.00,..,..,..,..,..,..,..,..,..,9.00,..,..,..,..,..,..,15.00,15.00,15.00,11.00,11.00,11.00,13.00,12.33,11.00,..,12.00,12.00,12.00,12.00,12.42,12.67,11.33,11.75,12.00,11.95,12.25,12.75,13.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Carabao for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Carabao for Fattening,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Carabao for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.00,..,..,116.67,..,..,94.12,..,100.00,100.00,100.00,101.80,125.00,125.00,125.00,127.27,..,..,..,130.00,..,..,145.00,..,129.55,180.00,..,150.00,111.11,204.00,180.00,..,..,183.33,166.67,..,..,167.87,200.00,..,..,250.00,..,..,160.00,180.00,205.00,190.00,200.00,200.00,198.13,210.00,210.00,210.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Carabao for Work,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Cattle for Fattening,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Cattle for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,186.67,105.00,175.00,128.00,..,..,142.11,..,125.00,160.00,..,145.97,160.71,88.89,232.54,..,160.00,180.00,..,250.00,..,..,250.00,..,188.88,200.00,166.00,..,..,150.00,..,250.00,250.00,..,245.00,..,..,210.17,..,250.00,..,..,..,245.16,250.00,255.00,250.00,250.00,218.75,250.00,246.11,255.00,255.00,255.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Cattle for Work,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Cattle for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Goat for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,129.73,132.62,131.44,..,..,..,131.26,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,163.33,300.00,240.00,..,..,..,..,151.86,119.00,197.56,..,..,195.29,185.00,170.00,200.00,200.00,180.85,169.75,..,..,300.00,..,230.00,..,204.45,229.01,226.05,..,..,180.00,200.00,195.82,..,..,232.16,197.86,200.00,207.61,150.00,266.67,160.00,200.00,..,220.52,220.00,200.00,278.57,227.27,285.71,290.00,227.16,280.00,280.00,280.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Goat for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Hogs Upgraded for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Hog for Slaughter,52.65,79.53,81.73,86.59,85.95,82.49,87.16,82.56,80.57,84.71,82.74,86.70,81.12,83.05,82.12,88.54,88.52,88.49,88.41,88.60,85.28,85.72,85.57,86.62,85.44,86.36,86.96,85.46,85.88,86.41,85.95,85.20,85.56,85.36,86.78,86.51,84.88,85.22,85.85,85.73,85.63,85.63,86.98,86.77,87.58,88.89,88.83,88.97,85.27,85.25,85.38,86.74,85.45,92.95,93.03,93.00,92.97,92.93,92.93,93.17,92.93,92.90,92.90,91.13,92.19,81.23,83.73,85.08,84.98,89.56,85.83,88.75,83.72,83.95,84.28,84.61,86.72,85.20,89.20,90.97,87.90,89.27,88.76,94.45,92.49,91.62,86.22,88.46,89.63,88.62,89.80,92.00,88.46,91.00,88.12,91.04,92.44,92.71,90.48,94.07,94.34,92.36,98.41,92.12,94.51,100.84,104.20,103.95,112.26,109.79,106.33,108.80,104.82,104.17,104.87,109.62,105.35,..,102.17,97.15,98.91,99.65,98.07,100.24,92.71,96.76,88.81,91.72,96.45,96.60,92.60,93.94,91.05,94.01,97.82,94.75,94.86,90.24,92.06,93.19,92.27,95.48,93.52,117.67,134.26,135.70,151.08,139.14,121.77,113.05,109.43,98.94,103.25,119.18,131.54,122.92,130.70,148.42,171.36,70.64,79.01,125.08,104.37,98.41,123.79,116.11,124.17,142.50,119.55,135.13,162.24,201.44,150.19,155.17,152.62,138.84,151.33,148.98,145.16,151.94,160.00,154.42,178.33,184.67,184.79,167.09,179.57,160.42,223.14,177.41,194.08,177.01,163.56,163.44,179.46,166.80,181.93,195.00,191.44,175.57,186.68,144.87,155.23,137.82,146.76,130.51,140.00,162.72,153.66,147.82,166.04,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Broiler Chicken,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,170.00,170.00,170.00,170.00,170.00,..,170.00,175.00,175.00,175.00,170.00,..,170.00,175.00,175.00,170.00,172.50,155.00,150.00,160.00,..,200.00,210.00,150.00,160.00,..,..,165.00,..,168.75,165.00,160.00,165.00,200.00,196.67,..,200.00,210.00,200.00,160.00,160.00,155.00,179.24,165.00,165.00,165.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Gamefowl for Other Purposes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,300.00,300.00,300.00,..,..,..,..,..,..,..,..,..,300.00,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6000.00,..,..,..,3000.00,..,4500.00,3500.00,3500.00,3500.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Gamefowl for Dressing,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,250.00,..,..,250.00,..,..,..,..,..,200.00,..,233.33,250.00,250.00,250.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Layer Chicken,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120.00,120.00,120.00,..,..,..,..,..,..,..,..,..,120.00,..,..,180.00,..,200.00,..,190.00,190.00,180.00,125.00,125.00,125.00,164.38,130.00,130.00,130.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Zamboanga Sibugay,Native/Improved Chicken,106.40,105.19,110.43,108.37,105.73,102.86,110.05,97.30,114.03,110.31,109.28,119.69,108.30,106.80,137.43,133.42,134.37,117.77,128.73,126.20,127.38,128.31,128.76,134.71,142.35,128.85,149.10,141.91,140.76,143.79,144.18,150.22,123.31,129.44,129.00,141.17,143.34,149.87,140.51,146.20,146.40,148.23,149.34,147.39,147.38,149.40,135.55,137.01,149.59,158.10,157.98,147.71,157.75,161.46,158.07,143.80,124.36,127.17,132.11,127.25,114.68,133.64,145.30,167.01,141.05,161.29,133.06,134.28,129.86,131.85,134.44,128.15,126.74,130.54,133.21,132.08,144.34,134.99,137.05,135.18,132.41,139.95,134.29,139.03,134.16,132.58,131.73,131.55,128.32,130.91,133.93,139.03,140.22,135.52,137.27,134.54,131.86,131.54,136.02,133.66,138.20,141.37,140.88,136.68,138.18,140.25,149.93,146.03,143.44,154.32,144.07,137.08,143.58,145.74,147.07,150.40,145.01,146.47,155.34,153.07,153.67,156.44,154.97,153.92,149.55,147.51,151.14,146.40,148.98,151.46,142.66,149.24,150.15,146.98,151.86,149.98,149.94,151.66,145.23,146.42,152.81,150.66,148.97,166.25,161.27,145.44,165.34,159.12,163.48,158.87,156.06,168.54,163.89,174.45,174.92,163.14,194.79,171.78,191.30,208.24,177.66,207.37,196.32,190.94,197.09,186.66,184.22,200.84,192.27,196.05,194.77,201.32,200.03,200.31,202.20,197.14,197.57,196.93,202.89,204.39,206.76,200.03,200.30,204.26,204.78,209.69,211.60,205.58,215.04,223.07,220.70,214.46,212.60,194.96,209.75,237.97,229.98,243.66,238.54,240.00,220.01,224.05,222.42,231.89,226.95,234.02,250.00,233.29,240.00,250.00,250.00,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
