Geolocation,Commodity Description,Consumer Price Index for Bottom 30% Income Households Weights: (2018=100)
ZAMBOANGA SIBUGAY,01.1.8.1 - Cane and beet sugar (ND),0.00949817
ZAMBOANGA SIBUGAY,"01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",0.00010945
ZAMBOANGA SIBUGAY,"01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",0.00059210
ZAMBOANGA SIBUGAY,"01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",0.00079824
ZAMBOANGA SIBUGAY,"01.1.8.6 - Ice, ice cream and sorbet (ND)",0.00243969
ZAMBOANGA SIBUGAY,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),0.00239588
ZAMBOANGA SIBUGAY,01.1.9 - Ready-made food and other food products n.e.c. (ND),0.01718551
ZAMBOANGA SIBUGAY,01.1.9.2 - Baby food (ND),0.00243817
ZAMBOANGA SIBUGAY,"01.1.9.3 - Salt, condiments and sauces (ND)",0.01001215
ZAMBOANGA SIBUGAY,"01.1.9.4 - Spices, culinary herbs and seeds (ND)",0.00454570
ZAMBOANGA SIBUGAY,01.1.9.9 - Other food products n.e.c. (ND),0.00018949
ZAMBOANGA SIBUGAY,01.2 - NON-ALCOHOLIC BEVERAGES,0.04968269
ZAMBOANGA SIBUGAY,01.2.1 - Fruit and vegetable juices (ND),0.00353765
ZAMBOANGA SIBUGAY,01.2.1.0 - Fruit and vegetable juices (ND),0.00353765
ZAMBOANGA SIBUGAY,01.2.2 - Coffee and coffee substitutes (ND),0.02149731
ZAMBOANGA SIBUGAY,01.2.2.0 - Coffee and coffee substitutes (ND),0.02149731
ZAMBOANGA SIBUGAY,"01.2.3 - Tea, maté and other plant products for infusion (ND)",..
ZAMBOANGA SIBUGAY,"01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
ZAMBOANGA SIBUGAY,01.2.4 - Cocoa drinks (ND),0.01088618
ZAMBOANGA SIBUGAY,01.2.4.0 - Cocoa drinks (ND),0.01088618
ZAMBOANGA SIBUGAY,01.2.5 - Water (ND),0.00873731
ZAMBOANGA SIBUGAY,01.2.5.0 - Water (ND),0.00873731
ZAMBOANGA SIBUGAY,01.2.6 - Soft drinks (ND),0.00502424
ZAMBOANGA SIBUGAY,01.2.6.0 - Soft drinks (ND),0.00502424
ZAMBOANGA SIBUGAY,01.2.9 - Other non-alcoholic beverages (ND),..
ZAMBOANGA SIBUGAY,01.2.9.0 - Other non-alcoholic beverages (ND),..
ZAMBOANGA SIBUGAY,02 - ALCOHOLIC BEVERAGES AND TOBACCO,0.02494856
ZAMBOANGA SIBUGAY,02.1 - ALCOHOLIC BEVERAGES,0.00524075
ZAMBOANGA SIBUGAY,02.1.1 - Spirits and liquors (ND),0.00254602
ZAMBOANGA SIBUGAY,02.1.1.0 - Spirits and liquors (ND),0.00254602
ZAMBOANGA SIBUGAY,02.1.2 - Wine (ND),0.00103335
ZAMBOANGA SIBUGAY,02.1.2.2 - Wine from other sources (ND),0.00103335
ZAMBOANGA SIBUGAY,02.1.3 - Beer (ND),0.00166138
ZAMBOANGA SIBUGAY,02.1.3.0 - Beer (ND),0.00166138
ZAMBOANGA SIBUGAY,02.3 - TOBACCO,0.01970781
ZAMBOANGA SIBUGAY,02.3.0 - Tobacco (ND),0.01970781
ZAMBOANGA SIBUGAY,02.3.0.1 - Cigarettes (ND),0.01891693
ZAMBOANGA SIBUGAY,02.3.0.2 - Cigars (ND),..
ZAMBOANGA SIBUGAY,02.3.0.9 - Other tobacco products (ND),0.00079088
ZAMBOANGA SIBUGAY,02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS,..
ZAMBOANGA SIBUGAY,02.4.0 - Other vegetable-based tobacco products (ND),..
ZAMBOANGA SIBUGAY,02.4.0.0 - Other vegetable-based tobacco products (ND),..
ZAMBOANGA SIBUGAY,02.900 - NON-FOOD,0.35948954
ZAMBOANGA SIBUGAY,03 - CLOTHING AND FOOTWEAR,0.03100357
ZAMBOANGA SIBUGAY,03.1 - CLOTHING,0.02724121
ZAMBOANGA SIBUGAY,03.1.1 - Clothing materials (SD),..
ZAMBOANGA SIBUGAY,03.1.1.0 - Clothing materials (SD),..
ZAMBOANGA SIBUGAY,03.1.2 - Garments (SD),0.02706922
ZAMBOANGA SIBUGAY,03.1.2.1 - Garments for men or boys (SD),0.01392961
ZAMBOANGA SIBUGAY,03.1.2.2 - Garments for women or girls (SD),0.01261976
ZAMBOANGA SIBUGAY,03.1.2.3 - Garments for infants (0 to under 2 years) (SD),0.00051985
ZAMBOANGA SIBUGAY,03.1.3 - Other articles of clothing and clothing accessories (SD),0.00017199
ZAMBOANGA SIBUGAY,03.1.3.1 - Other articles of clothing (SD),0.00015409
ZAMBOANGA SIBUGAY,03.1.3.2 - Clothing accessories (SD),0.00001790
ZAMBOANGA SIBUGAY,"03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
ZAMBOANGA SIBUGAY,03.1.4.1 - Cleaning of clothing (S),..
ZAMBOANGA SIBUGAY,"03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
ZAMBOANGA SIBUGAY,03.2 - FOOTWEAR,0.00376236
ZAMBOANGA SIBUGAY,03.2.1 - Shoes and other footwear (SD),0.00375292
ZAMBOANGA SIBUGAY,03.2.1.1 - Footwear for men (SD),0.00202125
ZAMBOANGA SIBUGAY,03.2.1.2 - Footwear for women (SD),0.00173167
ZAMBOANGA SIBUGAY,"03.2.2 - Cleaning, repair, and hire of footwear (S)",0.00000944
ZAMBOANGA SIBUGAY,"03.2.2.0 - Cleaning, repair, and hire of footwear (S)",0.00000944
ZAMBOANGA SIBUGAY,"04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",0.11182360
ZAMBOANGA SIBUGAY,04.1 - ACTUAL RENTALS FOR HOUSING,0.04717439
ZAMBOANGA SIBUGAY,04.1.1 - Actual rentals paid by tenants for main residence (S),0.04717439
ZAMBOANGA SIBUGAY,04.1.1.0 - Actual rentals paid by tenants for main residence (S),0.04717439
ZAMBOANGA SIBUGAY,"04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",0.00085031
ZAMBOANGA SIBUGAY,04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND),0.00085031
ZAMBOANGA SIBUGAY,04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND),0.00085031
ZAMBOANGA SIBUGAY,"04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",..
ZAMBOANGA SIBUGAY,"04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",..
ZAMBOANGA SIBUGAY,04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING,0.00497483
ZAMBOANGA SIBUGAY,04.4.1 - Water supply (ND),0.00497483
ZAMBOANGA SIBUGAY,04.4.1.1 - Water supply through network systems (ND),0.00497483
ZAMBOANGA SIBUGAY,"04.5 - ELECTRICITY, GAS AND OTHER FUELS",0.05882407
ZAMBOANGA SIBUGAY,04.5.1 - Electricity (ND),0.02173027
ZAMBOANGA SIBUGAY,04.5.1.0 - Electricity (ND),0.02173027
ZAMBOANGA SIBUGAY,04.5.2 - Gas (ND),0.00052633
ZAMBOANGA SIBUGAY,04.5.2.2 - Liquefied hydrocarbons (ND),0.00052633
ZAMBOANGA SIBUGAY,04.5.3 - Liquid fuels (ND),0.00176505
ZAMBOANGA SIBUGAY,04.5.3.0 - Liquid fuels (ND),0.00176505
ZAMBOANGA SIBUGAY,04.5.4 - Solid fuels (ND),0.03480242
ZAMBOANGA SIBUGAY,"04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",0.02907454
ZAMBOANGA SIBUGAY,04.5.4.3 - Charcoal (ND),0.00572788
ZAMBOANGA SIBUGAY,"05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",0.02301873
ZAMBOANGA SIBUGAY,"05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",0.00206303
ZAMBOANGA SIBUGAY,"05.1.1 - Furniture, furnishings and loose carpets (D)",0.00206303
ZAMBOANGA SIBUGAY,05.1.1.1 - Household furniture (D),0.00206303
ZAMBOANGA SIBUGAY,"05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
ZAMBOANGA SIBUGAY,05.2 - HOUSEHOLD TEXTILES,0.00155380
ZAMBOANGA SIBUGAY,05.2.1 - Household textiles (SD),0.00155380
ZAMBOANGA SIBUGAY,05.2.1.1 - Furnishing fabrics and curtains (SD),..
ZAMBOANGA SIBUGAY,05.2.1.2 - Bed linen and bedding (SD),0.00155380
ZAMBOANGA SIBUGAY,05.2.1.9 - Other household textiles (SD),..
ZAMBOANGA SIBUGAY,05.3 - HOUSEHOLD APPLIANCES,0.00222116
ZAMBOANGA SIBUGAY,"05.3.1 - Major household appliances, whether electric or not (D)",0.00149645
ZAMBOANGA SIBUGAY,05.3.1.1 - Major kitchen appliances (D),0.00149645
ZAMBOANGA SIBUGAY,05.3.1.2 - Major laundry appliances (D),..
ZAMBOANGA SIBUGAY,05.3.2 - Small household appliances (SD),0.00066139
ZAMBOANGA SIBUGAY,05.3.2.1 - Small appliances for cooking and processing of food (SD),0.00029600
ZAMBOANGA SIBUGAY,05.3.2.9 - Other small household appliances (SD),0.00036539
ZAMBOANGA SIBUGAY,"05.3.3 - Repair, installation and hire of household appliances (S)",0.00006332
ZAMBOANGA SIBUGAY,"05.3.3.0 - Repair, installation and hire of household appliances (S)",0.00006332
ZAMBOANGA SIBUGAY,"05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",0.00049998
ZAMBOANGA SIBUGAY,"05.4.0 - Glassware, tableware and household utensils (SD)",0.00049998
ZAMBOANGA SIBUGAY,"05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",0.00049998
ZAMBOANGA SIBUGAY,05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,0.00000892
ZAMBOANGA SIBUGAY,05.5.2 - Non-motorized tools and miscellaneous accessories (SD),0.00000892
ZAMBOANGA SIBUGAY,05.5.2.1 - Non-motorized tools (SD),0.00000892
ZAMBOANGA SIBUGAY,05.5.2.2 - Miscellaneous accessories (SD),..
ZAMBOANGA SIBUGAY,05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE,0.01667184
ZAMBOANGA SIBUGAY,05.6.1 - Non-durable household goods (ND),0.01667184
ZAMBOANGA SIBUGAY,05.6.1.1 - Household cleaning and maintenance products (ND),0.00555728
ZAMBOANGA SIBUGAY,05.6.1.9 - Other non-durable household goods (ND),0.01111456
ZAMBOANGA SIBUGAY,06 - HEALTH,0.01312400
ZAMBOANGA SIBUGAY,06.1 - MEDICINES AND HEALTH PRODUCTS,0.01248771
ZAMBOANGA SIBUGAY,06.1.1 - Medicines (ND),0.01155316
ZAMBOANGA SIBUGAY,"06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",0.01155316
ZAMBOANGA SIBUGAY,06.1.2 - Medical products (ND),0.00008610
ZAMBOANGA SIBUGAY,06.1.2.1 - Medical diagnostic products (ND),..
ZAMBOANGA SIBUGAY,06.1.2.2 - Prevention and protective devices (ND),0.00004305
ZAMBOANGA SIBUGAY,06.1.2.3 - Treatment devices for personal use (ND),0.00004305
ZAMBOANGA SIBUGAY,06.1.3 - Assistive products (D),0.00084845
ZAMBOANGA SIBUGAY,06.1.3.1 - Assistive products for vision (D),0.00084845
ZAMBOANGA SIBUGAY,06.2 - OUTPATIENT CARE SERVICES,0.00007530
ZAMBOANGA SIBUGAY,06.2.1 - Preventive care services (S),..
ZAMBOANGA SIBUGAY,06.2.1.9 - Other preventive services (S),..
ZAMBOANGA SIBUGAY,06.2.2 - Outpatient dental services (S),0.00007530
ZAMBOANGA SIBUGAY,06.2.2.1 - Dental preventive services (S),0.00007530
ZAMBOANGA SIBUGAY,06.3 - INPATIENT CARE SERVICES,..
ZAMBOANGA SIBUGAY,06.3.1 - Inpatient curative and rehabilitative services (S),..
ZAMBOANGA SIBUGAY,06.3.1.0 - Inpatient curative and rehabilitative services (S),..
ZAMBOANGA SIBUGAY,06.4 - OTHER HEALTH SERVICES,0.00056099
ZAMBOANGA SIBUGAY,06.4.1 - Diagnostic imaging services and medical laboratory services (S),0.00056099
ZAMBOANGA SIBUGAY,06.4.1.0 - Diagnostic imaging services and medical laboratory services (S),0.00056099
ZAMBOANGA SIBUGAY,07 - TRANSPORT,0.06452258
ZAMBOANGA SIBUGAY,07.1 - PURCHASE OF VEHICLES,0.02475711
ZAMBOANGA SIBUGAY,07.1.2 - Motorcycles (D),0.02467747
ZAMBOANGA SIBUGAY,07.1.2.0 - Motorcycles (D),0.02467747
ZAMBOANGA SIBUGAY,07.1.3 - Bicycles (D),0.00007964
ZAMBOANGA SIBUGAY,07.1.3.0 - Bicycles (D),0.00007964
ZAMBOANGA SIBUGAY,07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT,0.01543287
ZAMBOANGA SIBUGAY,07.2.1 - Parts and accessories for personal transport equipment (SD),0.00132717
ZAMBOANGA SIBUGAY,07.2.1.1 - Tires (SD),0.00132717
ZAMBOANGA SIBUGAY,07.2.1.2 - Parts for personal transport equipment (SD),..
ZAMBOANGA SIBUGAY,07.2.2 - Fuels and lubricants for personal transport equipment (ND),0.01356086
ZAMBOANGA SIBUGAY,07.2.2.1 - Diesel (ND),0.00017111
ZAMBOANGA SIBUGAY,07.2.2.2 - Gasoline (ND),0.01325185
ZAMBOANGA SIBUGAY,07.2.2.4 - Lubricants (ND),0.00013790
ZAMBOANGA SIBUGAY,07.2.3 - Maintenance and repair of personal transport equipment (S),0.00054484
ZAMBOANGA SIBUGAY,07.2.3.0 - Maintenance and repair of personal transport equipment (S),0.00054484
ZAMBOANGA SIBUGAY,07.2.4 - Other services in respect of personal transport equipment (S),..
ZAMBOANGA SIBUGAY,07.2.4.2 - Toll facilities (S),..
ZAMBOANGA SIBUGAY,07.3 - PASSENGER TRANSPORT SERVICES,0.02433260
ZAMBOANGA SIBUGAY,07.3.1 - Passenger transport by railway (S),..
ZAMBOANGA SIBUGAY,07.3.1.2 - Passenger transport by rapid transit and tram (S),..
ZAMBOANGA SIBUGAY,07.3.2 - Passenger transport by road (S),0.02185059
ZAMBOANGA SIBUGAY,07.3.2.1 - Passenger transport by bus and coach (S),0.00338989
ZAMBOANGA SIBUGAY,07.3.2.2 - Passenger transport by taxi and hired car with driver (S),..
ZAMBOANGA SIBUGAY,07.3.2.9 - Other passenger transport by road (S),0.01846070
ZAMBOANGA SIBUGAY,07.3.3 - Passenger transport by air (S),0.00042335
ZAMBOANGA SIBUGAY,"07.3.3.1 - Passenger transport by air, domestic (S)",0.00042335
ZAMBOANGA SIBUGAY,07.3.4 - Passenger transport by sea and inland waterway (S),0.00205866
ZAMBOANGA SIBUGAY,07.3.4.0 - Passenger transport by sea and inland waterway (S),0.00205866
ZAMBOANGA SIBUGAY,07.4 - TRANSPORT SERVICES OF GOODS,..
ZAMBOANGA SIBUGAY,07.4.1 - Postal and courier services (S),..
ZAMBOANGA SIBUGAY,07.4.1.1 - Letter handling services (S),..
ZAMBOANGA SIBUGAY,07.4.1.2 - Courier and parcel delivery services (S),..
ZAMBOANGA SIBUGAY,08 - INFORMATION AND COMMUNICATION,0.00703399
ZAMBOANGA SIBUGAY,08.1 - INFORMATION AND COMMUNICATION EQUIPMENT,0.00034982
ZAMBOANGA SIBUGAY,08.1.2 - Mobile telephone equipment (D),..
ZAMBOANGA SIBUGAY,08.1.2.0 - Mobile telephone equipment (D),..
ZAMBOANGA SIBUGAY,08.1.3 - Information processing equipment (D),0.00009373
ZAMBOANGA SIBUGAY,"08.1.3.1 - Computers, laptops and tablets (D)",0.00009257
ZAMBOANGA SIBUGAY,08.1.3.2 - Peripheral equipment and its consumable components (D),0.00000116
ZAMBOANGA SIBUGAY,"08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",0.00025609
ZAMBOANGA SIBUGAY,"08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",0.00025609
ZAMBOANGA SIBUGAY,08.1.5 - Unrecorded recording media (SD),..
ZAMBOANGA SIBUGAY,08.1.5.0 - Unrecorded recording media (SD),..
ZAMBOANGA SIBUGAY,08.3 - INFORMATION AND COMMUNICATION SERVICES,0.00668417
ZAMBOANGA SIBUGAY,08.3.1 - Fixed communication services (S),..
ZAMBOANGA SIBUGAY,08.3.1.0 - Fixed communication services (S),..
ZAMBOANGA SIBUGAY,08.3.2 - Mobile communication services (S),0.00668417
ZAMBOANGA SIBUGAY,08.3.2.0 - Mobile communication services (S),0.00668417
ZAMBOANGA SIBUGAY,08.3.3 - Internet access provision services and net storage services (S),..
ZAMBOANGA SIBUGAY,08.3.3.0 - Internet access provision services and net storage services (S),..
ZAMBOANGA SIBUGAY,"09 - RECREATION, SPORT AND CULTURE",0.01081355
ZAMBOANGA SIBUGAY,09.2 - OTHER RECREATIONAL GOODS,..
ZAMBOANGA SIBUGAY,"09.2.1 - Games, toys and hobbies (SD)",..
ZAMBOANGA SIBUGAY,"09.2.1.2 - Other games, toys and hobbies (SD)",..
ZAMBOANGA SIBUGAY,"09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
ZAMBOANGA SIBUGAY,09.2.2.1 - Equipment for sport (SD),..
ZAMBOANGA SIBUGAY,09.3 - GARDEN PRODUCTS AND PETS,0.00003760
ZAMBOANGA SIBUGAY,"09.3.1 - Garden products, plants and flowers (ND)",0.00001318
ZAMBOANGA SIBUGAY,09.3.1.1 - Garden products (ND),0.00000659
ZAMBOANGA SIBUGAY,"09.3.1.2 - Plants, seeds and flowers (ND)",0.00000659
ZAMBOANGA SIBUGAY,09.3.2 - Pets and products for pets (ND),0.00002442
ZAMBOANGA SIBUGAY,09.3.2.2 - Products for pets and other household animals (ND),0.00002442
ZAMBOANGA SIBUGAY,09.4 - RECREATIONAL SERVICES,0.00064144
ZAMBOANGA SIBUGAY,09.4.6 - Recreational and sporting services (S),..
ZAMBOANGA SIBUGAY,09.4.6.2 - Sporting services - practice (S),..
ZAMBOANGA SIBUGAY,09.4.7 - Games of chance (S),0.00064144
ZAMBOANGA SIBUGAY,09.4.7.0 - Games of chance (S),0.00064144
ZAMBOANGA SIBUGAY,09.5 - CULTURAL GOODS,..
ZAMBOANGA SIBUGAY,09.5.1 - Musical instruments (D),..
ZAMBOANGA SIBUGAY,09.5.1.0 - Musical instruments (D),..
ZAMBOANGA SIBUGAY,09.6 - CULTURAL SERVICES,..
ZAMBOANGA SIBUGAY,09.6.9 - Other cultural services (S),..
ZAMBOANGA SIBUGAY,09.6.9.0 - Other cultural services (S),..
ZAMBOANGA SIBUGAY,"09.7 - NEWSPAPERS, BOOKS AND STATIONERY",0.01013451
ZAMBOANGA SIBUGAY,09.7.1 - Books (SD),..
ZAMBOANGA SIBUGAY,09.7.1.1 - Educational and textbooks in printed or electronic copy (SD),..
ZAMBOANGA SIBUGAY,09.7.1.9 - Other books (SD) in printed or electronic copy,..
ZAMBOANGA SIBUGAY,09.7.2 - Newspapers and periodicals (ND),..
ZAMBOANGA SIBUGAY,09.7.2.1 - Newspapers (ND),..
ZAMBOANGA SIBUGAY,09.7.4 - Stationery and drawing materials (ND),0.01013451
ZAMBOANGA SIBUGAY,09.7.4.0 - Stationery and drawing materials (ND),0.01013451
ZAMBOANGA SIBUGAY,09.8 - PACKAGE HOLIDAYS (S),..
ZAMBOANGA SIBUGAY,09.8.0 - Package holidays (S),..
ZAMBOANGA SIBUGAY,09.8.0.0 - Package holidays (S),..
ZAMBOANGA SIBUGAY,10 - EDUCATION SERVICES,0.00185087
ZAMBOANGA SIBUGAY,10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION,..
ZAMBOANGA SIBUGAY,10.1.0 - Early chilhood and primary education (S),..
ZAMBOANGA SIBUGAY,10.1.0.1 - Early childhood education services (S),..
ZAMBOANGA SIBUGAY,10.1.0.2 - Primary education (S),..
ZAMBOANGA SIBUGAY,10.2 - SECONDARY EDUCATION  (S),..
ZAMBOANGA SIBUGAY,10.2.0 - Secondary education (S),..
ZAMBOANGA SIBUGAY,10.2.0.1 - Lower secondary general education services,..
ZAMBOANGA SIBUGAY,10.2.0.2 - Lower secondary technical-vocational livelihood programs services,..
ZAMBOANGA SIBUGAY,10.4 - TERTIARY EDUCATION (S),0.00185087
ZAMBOANGA SIBUGAY,10.4.0 - Tertiary education (s),0.00185087
ZAMBOANGA SIBUGAY,10.4.0.0 - Tertiary education (s),0.00185087
ZAMBOANGA SIBUGAY,11 - RESTAURANTS AND ACCOMMODATION SERVICES,0.04928283
ZAMBOANGA SIBUGAY,11.1 - FOOD AND BEVERAGE SERVING SERVICES,0.04928283
ZAMBOANGA SIBUGAY,"11.1.1 - Restaurants, café and the like (S)",0.04928283
ZAMBOANGA SIBUGAY,"11.1.1.1 - Restaurants, café and the like - with full service (S)",0.04928283
ZAMBOANGA SIBUGAY,11.2 - ACCOMMODATION SERVICES,..
ZAMBOANGA SIBUGAY,11.2.0 - Accommodation services (S),..
ZAMBOANGA SIBUGAY,"11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
ZAMBOANGA SIBUGAY,12 - FINANCIAL SERVICES,0.00000208
ZAMBOANGA SIBUGAY,12.2 - FINANCIAL SERVICES,0.00000208
ZAMBOANGA SIBUGAY,12.2.1 - Financial intermediation services indirectly measured (S),0.00000208
ZAMBOANGA SIBUGAY,12.2.1.0 - Financial intermediation services indirectly measured (S),0.00000208
ZAMBOANGA SIBUGAY,12.2.9 - Other financial services (S),..
ZAMBOANGA SIBUGAY,12.2.9.1 - Remittances fees (S),..
ZAMBOANGA SIBUGAY,"13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",0.04701374
ZAMBOANGA SIBUGAY,13.1 - PERSONAL CARE,0.04299788
ZAMBOANGA SIBUGAY,13.1.1 - Electric appliances for personal care (SD),..
ZAMBOANGA SIBUGAY,13.1.1.1 - Electric appliances for personal care (SD),..
ZAMBOANGA SIBUGAY,"13.1.2 - Other appliances, articles and products for personal care (ND)",0.03826208
ZAMBOANGA SIBUGAY,"13.1.2.0 - Other appliances, articles and products for personal care (ND)",0.03826208
ZAMBOANGA SIBUGAY,13.1.3 - Hairdressing salons and personal grooming establishments (S),0.00473580
ZAMBOANGA SIBUGAY,13.1.3.1 - Hairdressing (S),0.00236790
ZAMBOANGA SIBUGAY,13.1.3.2 - Personal grooming treatments (S),0.00236790
ZAMBOANGA SIBUGAY,13.2 - OTHER PERSONAL EFFECTS,0.00401586
ZAMBOANGA SIBUGAY,13.2.1 - Jewellery and watches (D),..
ZAMBOANGA SIBUGAY,13.2.1.1 - Jewellery and watches (D),..
ZAMBOANGA SIBUGAY,"13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
ZAMBOANGA SIBUGAY,13.2.9 - Other personal effects n.e.c. (SD),0.00401586
ZAMBOANGA SIBUGAY,13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD),0.00401586
ZAMBOANGA SIBUGAY,13.9 - OTHER SERVICES,..
ZAMBOANGA SIBUGAY,13.9.0 - Other services (S),..
ZAMBOANGA SIBUGAY,13.9.0.9 - Other services n.e.c. (S),..
ZAMBOANGA CITY,0 - ALL ITEMS,1.01570748
ZAMBOANGA CITY,01 - FOOD AND NON-ALCOHOLIC BEVERAGES,0.59538287
ZAMBOANGA CITY,01.1 - FOOD,0.54572310
ZAMBOANGA CITY,01.1.1 - Cereals and cereal products (ND),0.24356718
ZAMBOANGA CITY,01.1.1.1 - Cereals (ND),0.19673314
ZAMBOANGA CITY,01.1.1.12 - Rice,0.19349196
ZAMBOANGA CITY,01.1.1.16 - Corn,0.00324118
ZAMBOANGA CITY,"01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",0.04683404
ZAMBOANGA CITY,01.1.1.2 - Flour of cereals (ND),0.00241931
ZAMBOANGA CITY,01.1.1.3 - Bread and bakery products (ND),0.02890122
ZAMBOANGA CITY,01.1.1.4 - Breakfast cereals (ND),..
ZAMBOANGA CITY,"01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",0.00961854
ZAMBOANGA CITY,01.1.1.9 - Other cereal and grain mill products (ND),0.00589497
ZAMBOANGA CITY,01.1.2 - Meat and other parts of slaughtered land animals (ND),0.05036155
ZAMBOANGA CITY,"01.1.2.2 - Meat, fresh, chilled or frozen (ND)",0.03460084
ZAMBOANGA CITY,"01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
ZAMBOANGA CITY,"01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",0.00217076
ZAMBOANGA CITY,"01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",0.01358995
ZAMBOANGA CITY,01.1.3 - Fish and other seafood (ND),0.10899451
ZAMBOANGA CITY,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",0.08532353
ZAMBOANGA CITY,"01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",0.00879815
ZAMBOANGA CITY,01.1.3.3 - Fish preparations (ND),0.00940627
ZAMBOANGA CITY,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",0.00546656
ZAMBOANGA CITY,01.1.3.6 - Other seafood preparations (ND),..
ZAMBOANGA CITY,"01.1.4 - Milk, other dairy products and eggs (ND)",0.03490181
ZAMBOANGA CITY,01.1.4.1 - Raw and whole milk (ND),..
ZAMBOANGA CITY,01.1.4.3 - Other milk and cream (ND),0.01849724
ZAMBOANGA CITY,01.1.4.4 - Non-animal milk (ND),..
ZAMBOANGA CITY,01.1.4.5 - Cheese (ND),0.00046663
ZAMBOANGA CITY,01.1.4.6 - Yoghurt and similar products (ND),..
ZAMBOANGA CITY,01.1.4.7 - Milk-based dessert and beverages (ND),..
ZAMBOANGA CITY,01.1.4.8 - Eggs (ND),0.01593794
ZAMBOANGA CITY,01.1.5 - Oils and fats (ND),0.01020671
ZAMBOANGA CITY,01.1.5.1 - Vegetable oils (ND),0.00962225
ZAMBOANGA CITY,01.1.5.2 - Butter and other fats and oils derived from milk (ND),..
ZAMBOANGA CITY,01.1.5.3 - Margarine and similar preparations (ND),0.00058446
ZAMBOANGA CITY,01.1.5.9 - Other animal oils and fats (ND),..
ZAMBOANGA CITY,01.1.6 - Fruits and nuts (ND),0.01458863
ZAMBOANGA CITY,"01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",0.01387131
ZAMBOANGA CITY,"01.1.6.2 - Citrus fruits, fresh (ND)",..
ZAMBOANGA CITY,"01.1.6.7 - Fruit, dried and dehydrated (ND)",..
ZAMBOANGA CITY,"01.1.6.8 - Nuts, in shell or shelled (ND)",0.00066027
ZAMBOANGA CITY,01.1.6.9 - Fruit and nuts ground and other preparations (ND),0.00005705
ZAMBOANGA CITY,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",0.04515407
ZAMBOANGA CITY,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",0.01306226
ZAMBOANGA CITY,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",0.01769629
ZAMBOANGA CITY,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",0.01049133
ZAMBOANGA CITY,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",0.00390419
ZAMBOANGA CITY,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
ZAMBOANGA CITY,"01.1.8 - Sugar, confectionery and desserts (ND)",0.01576682
