Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
....Negros Occidental,"ONION RED CREOLE (BERMUDA RED), 1 KG",139.38,127.50,98.75,90.00,86.25,100.00,100.00,102.50,105.00,105.00,107.75,107.75,105.82,110.38,103.75,98.75,98.75,113.75,95.63,93.13,81.25,87.50,87.50,122.50,120.00,101.07,253.75,253.75,185.00,142.50,142.50,120.00,105.00,101.25,113.75,138.75,145.00,152.50,154.48,128.75,145.00,143.75,131.25,113.75,107.50,120.00,116.25,123.38,140.50,150.00,153.25,131.12,241.25,195.63,178.75,118.75,106.25,119.38,117.25,133.75,147.50,151.25,223.50,304.00,169.77,438.50,367.25,329.88,134.75,180.00,217.63,212.00,223.25,199.75,190.00,192.50,227.50,242.75,225.00,183.75,175.63,143.63,124.50,129.50,137.63,133.88,125.00,121.38,121.75,133.25,146.24,152.00,182.00,182.50,177.50,171.25,173.75,175.50,178.25,172.00,169.50,210.50,225.00,180.81
....Negros Occidental,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"GINGER, LOOSE, 1 KG",55.64,57.59,58.23,58.88,60.82,53.06,54.35,54.35,53.06,55.65,63.42,63.42,57.37,63.42,59.54,69.89,69.89,102.24,124.24,117.77,134.59,142.35,132.00,121.65,128.12,105.48,102.24,102.89,99.01,157.89,164.36,159.18,152.71,152.71,148.83,120.36,115.18,117.77,132.76,111.95,113.89,111.30,112.59,112.59,110.00,110.00,112.50,122.50,127.75,128.00,125.50,116.55,135.50,128.00,128.00,126.25,123.75,118.75,118.75,108.13,105.00,105.00,106.63,103.25,117.25,101.63,110.38,100.88,99.63,94.00,104.50,105.00,107.50,105.00,107.50,107.50,120.63,105.35,133.75,133.75,123.75,140.00,155.00,188.75,186.25,181.25,210.00,207.50,207.50,175.50,170.25,175.50,192.13,190.00,197.13,215.50,210.50,201.75,201.75,193.00,189.25,174.00,174.00,192.88
....City of Bacolod,"GARLIC, IMPORTED, 1 KG",138.64,145.94,135.72,135.72,126.96,129.88,129.88,128.42,129.88,140.10,141.75,126.97,134.16,128.43,128.43,135.73,132.81,147.41,162.01,167.85,172.23,170.77,164.93,160.55,163.47,152.89,167.85,192.66,179.52,185.36,183.90,162.74,126.25,126.25,134.27,135.73,129.89,128.43,154.40,125.51,117.49,122.59,122.59,122.59,119.67,119.67,119.67,118.33,136.83,136.83,135.00,124.73,147.50,122.08,125.83,120.83,120.33,115.17,115.00,120.50,120.50,120.50,121.17,129.17,123.22,129.17,128.33,124.75,124.75,120.25,142.83,146.17,157.50,154.67,157.50,153.75,161.08,141.73,157.50,148.08,152.17,147.75,155.00,158.67,161.17,157.00,148.33,150.83,144.42,143.75,152.06,150.58,157.25,159.17,159.17,159.25,150.92,150.83,156.50,148.83,150.50,157.50,158.67,154.93
....City of Bacolod,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Bacolod,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Bacolod,"ONION RED CREOLE (BERMUDA RED), 1 KG",149.46,136.72,105.89,96.51,92.49,107.23,107.23,109.91,112.59,112.59,115.54,115.54,113.48,118.36,111.25,105.89,105.89,121.97,102.54,99.86,87.12,93.82,93.82,131.35,128.67,108.38,272.09,272.09,198.37,152.80,152.80,128.67,112.59,108.57,121.97,148.78,155.48,163.52,165.64,138.05,155.47,154.13,140.73,121.97,115.27,128.67,128.67,131.33,155.83,155.83,181.33,142.27,216.33,167.08,177.08,139.17,122.50,114.17,110.83,134.17,150.00,177.50,236.50,282.33,168.97,441.50,385.33,266.17,266.17,140.83,202.58,200.50,201.33,199.83,185.83,176.83,196.83,238.64,180.83,173.33,161.25,116.58,105.92,129.67,126.33,125.50,113.33,114.25,107.83,122.17,131.42,145.50,180.50,181.67,151.67,155.00,154.17,149.50,163.83,162.17,163.83,242.83,240.00,174.22
....City of Bacolod,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Bacolod,"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Bacolod,"GINGER, LOOSE, 1 KG",66.83,67.65,67.65,67.65,66.00,66.00,66.00,68.08,68.08,68.08,68.08,68.08,67.35,68.08,68.08,68.08,68.08,68.08,68.08,68.08,73.85,73.85,73.85,73.85,73.85,70.48,73.85,96.95,99.00,162.26,162.95,167.07,162.95,162.95,154.70,156.75,165.00,137.15,141.80,135.10,123.75,122.73,123.75,123.75,134.08,125.83,125.83,123.33,121.17,121.17,120.33,125.07,117.00,108.67,108.67,108.67,115.33,110.58,107.00,100.33,100.33,100.33,99.67,99.67,106.35,96.92,90.83,88.67,88.67,82.67,88.00,89.17,86.67,90.00,92.50,93.33,99.17,90.55,101.67,102.50,104.17,106.67,118.33,145.83,156.67,165.00,185.00,175.83,150.83,142.83,137.94,144.50,162.25,160.83,170.58,187.83,196.17,187.00,190.33,176.17,172.83,151.83,144.33,170.39
....City of Iloilo,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Iloilo,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Iloilo,"GARLIC, NATIVE, 1 KG",113.04,105.42,105.42,105.42,100.34,96.53,97.80,95.26,101.61,96.53,91.45,92.72,100.13,113.04,114.31,119.39,127.79,131.04,160.18,158.91,153.83,152.56,151.29,139.07,160.03,140.12,165.11,196.86,187.97,195.59,198.13,162.57,139.71,132.09,132.09,138.44,152.41,147.33,162.36,144.79,137.17,137.17,137.17,130.82,137.17,137.17,133.00,140.50,141.33,136.75,146.75,138.32,149.67,149.67,144.83,129.00,120.17,129.50,130.33,131.17,132.83,136.17,135.67,134.17,135.27,135.42,145.83,139.17,139.17,149.67,157.33,164.17,167.17,167.50,169.58,170.00,169.17,156.18,169.17,168.50,160.83,167.83,169.50,166.83,171.83,162.00,159.92,163.58,159.00,176.67,166.31,186.33,179.25,174.50,178.67,176.92,171.08,172.33,175.67,173.17,171.50,174.42,173.75,175.63
....City of Iloilo,"ONION RED CREOLE (BERMUDA RED), 1 KG",169.32,136.06,101.29,101.29,101.29,114.90,123.97,136.07,142.12,127.00,117.93,110.37,123.47,123.98,108.86,93.74,81.08,68.80,65.01,72.57,86.18,95.25,93.74,119.44,247.96,104.72,275.17,196.55,134.56,131.54,130.03,127.01,123.99,120.97,148.19,201.12,216.24,223.80,169.10,140.63,127.02,145.17,125.51,120.97,134.58,134.58,134.25,140.83,154.67,161.33,217.83,144.78,259.25,221.75,153.67,93.00,91.58,115.92,125.92,153.83,163.25,198.25,278.58,340.25,182.94,543.92,428.83,215.00,215.00,206.17,228.17,233.50,236.00,216.42,198.08,203.50,217.67,261.86,196.42,182.50,136.17,135.92,131.33,130.92,132.33,130.33,129.17,124.17,130.00,136.67,141.33,174.25,205.17,203.58,171.50,180.42,191.75,194.42,206.50,209.08,204.00,246.08,201.25,199.00
....City of Iloilo,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Iloilo,"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Iloilo,"GINGER, LOOSE, 1 KG",66.42,67.24,67.24,67.24,65.60,65.60,65.60,67.67,67.67,67.67,67.67,67.67,66.94,67.67,67.67,67.67,67.67,67.67,67.67,67.67,73.41,73.41,73.41,73.41,73.41,70.06,73.41,96.37,98.40,161.28,161.97,166.07,161.97,161.97,153.77,155.80,164.00,136.32,140.94,134.29,123.01,121.99,123.01,123.01,133.28,125.08,128.33,128.33,126.25,115.00,116.67,124.85,130.00,141.08,124.25,124.83,104.33,99.83,104.58,107.08,107.08,108.33,108.75,105.00,113.76,102.33,100.50,102.17,102.17,96.33,103.83,103.83,110.17,128.50,131.58,135.75,129.92,112.26,127.83,125.83,125.92,146.17,168.25,241.42,302.00,288.67,289.92,243.33,218.75,203.50,206.80,215.00,202.83,201.67,205.00,206.75,218.83,212.17,225.00,228.83,203.67,191.42,197.83,209.08
..REGION VII (CENTRAL VISAYAS),"GARLIC, IMPORTED, 1 KG",123.98,120.95,114.72,109.95,109.28,109.28,105.14,99.10,99.06,103.60,105.69,101.94,108.56,96.89,93.11,96.46,96.46,106.71,116.10,122.84,124.06,121.97,127.26,125.59,136.09,113.63,131.04,151.95,159.40,156.00,159.69,150.86,142.33,134.37,133.17,135.47,138.57,137.11,144.16,139.20,135.23,148.07,146.91,130.77,124.51,125.72,126.43,131.07,132.74,133.45,139.29,134.45,151.43,141.55,135.36,124.29,123.93,129.41,133.22,127.74,143.75,137.50,133.75,140.94,135.24,143.75,136.88,136.25,130.94,140.32,135.32,145.32,158.50,167.50,159.57,161.63,169.00,148.75,171.25,169.38,166.25,168.63,175.32,175.63,172.50,172.50,170.63,162.50,169.38,168.44,170.20,168.75,173.75,175.00,172.50,174.38,173.13,171.25,169.94,167.38,168.63,169.69,170.63,171.25
..REGION VII (CENTRAL VISAYAS),"GARLIC, LOCAL, 1 KG",127.69,115.92,113.20,108.67,108.67,106.86,110.48,119.54,115.92,114.11,114.11,113.20,114.03,113.20,124.07,124.98,126.79,128.60,137.66,143.09,134.03,129.50,124.97,128.59,134.02,129.13,134.02,153.04,143.08,154.55,155.76,144.89,143.08,130.40,134.93,141.27,140.36,140.36,142.98,139.45,138.54,138.54,121.34,109.57,123.15,115.00,117.50,135.00,133.75,133.75,141.25,128.90,125.00,126.25,113.75,110.00,106.25,107.50,110.00,116.25,110.00,108.75,108.75,110.00,112.71,108.75,106.25,98.75,110.00,116.25,136.25,137.50,142.50,146.25,139.38,143.75,140.00,127.14,142.50,136.25,135.00,137.50,147.50,151.25,146.25,141.25,146.25,143.13,146.25,148.75,143.49,162.50,157.50,158.75,142.50,146.25,147.50,143.75,148.75,148.75,148.75,146.25,155.00,150.52
..REGION VII (CENTRAL VISAYAS),"GARLIC, NATIVE, 1 KG",103.74,102.35,97.12,95.14,121.58,107.09,108.48,105.16,105.78,99.55,86.34,86.29,101.55,83.60,72.82,62.24,58.07,57.29,59.66,61.96,60.12,59.72,55.81,65.09,80.47,64.74,90.91,122.51,129.47,118.89,123.40,116.67,116.66,110.02,105.86,114.44,118.62,114.99,115.20,144.56,140.80,132.56,134.18,138.58,144.51,152.26,144.50,148.75,147.85,149.33,153.17,144.25,159.17,147.58,143.42,143.33,142.67,140.83,134.67,137.33,141.46,144.19,142.63,158.90,144.68,164.19,164.19,161.57,169.08,128.77,129.48,133.13,130.22,136.74,149.76,144.94,142.51,146.22,147.05,144.24,140.75,145.99,149.07,148.26,145.83,144.00,136.05,141.43,145.27,147.20,144.60,150.33,153.05,154.67,149.49,152.01,151.06,163.29,169.96,175.49,177.26,178.33,180.53,162.96
..REGION VII (CENTRAL VISAYAS),"ONION RED CREOLE (BERMUDA RED), 1 KG",143.75,120.98,91.30,88.23,88.23,89.45,104.91,105.22,116.00,105.54,102.45,101.84,104.83,102.43,98.75,91.35,82.41,71.62,67.92,72.87,77.19,74.07,81.50,98.70,157.18,89.67,208.41,187.03,183.21,145.82,136.53,127.87,127.82,124.15,135.24,178.99,198.20,203.05,163.03,174.77,147.02,144.47,134.62,123.82,118.47,123.13,121.88,123.96,133.75,139.59,182.50,139.00,274.17,157.09,109.38,88.75,86.46,94.59,111.25,137.29,148.75,211.25,253.13,336.25,167.36,464.07,381.88,218.75,145.63,174.38,203.75,201.25,198.75,191.88,177.50,175.63,205.63,228.26,197.19,168.13,137.50,125.00,125.00,130.63,137.50,133.13,128.75,123.75,131.88,131.88,139.20,155.63,176.88,197.82,151.88,154.38,154.38,151.25,168.13,179.38,179.38,177.50,255.63,175.19
..REGION VII (CENTRAL VISAYAS),"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"ONION, NATIVE, 1 KG",118.33,100.00,93.33,92.50,91.67,91.67,101.67,115.00,130.00,119.00,104.00,104.00,105.10,102.00,104.00,106.00,100.00,89.00,88.00,90.00,94.00,84.00,86.00,100.00,124.40,97.28,146.17,136.17,126.17,143.20,137.14,130.00,128.57,134.29,154.29,177.14,224.29,242.14,156.63,197.50,140.63,174.38,168.13,131.88,133.75,142.50,150.00,151.88,146.88,154.38,163.75,154.64,208.75,252.50,117.50,106.88,97.50,110.63,116.88,143.13,161.25,231.88,255.00,295.63,174.79,635.00,450.00,304.38,166.25,193.75,217.50,211.25,218.13,198.13,169.38,190.00,201.25,262.92,206.25,180.00,135.00,133.00,138.13,140.00,141.25,128.75,128.75,128.75,120.63,123.13,141.97,158.13,164.00,178.75,167.50,158.13,166.25,164.38,173.13,186.25,173.75,193.75,310.63,182.89
..REGION VII (CENTRAL VISAYAS),"GINGER, LOOSE, 1 KG",64.85,64.32,61.41,60.66,60.87,61.97,68.36,65.82,85.03,90.88,83.89,81.93,70.83,81.01,80.44,69.50,72.46,77.13,92.06,97.69,95.25,93.21,86.55,91.93,89.48,85.56,119.17,137.86,139.92,151.52,153.55,157.98,160.30,163.40,153.83,149.73,146.83,142.87,148.08,136.77,135.63,121.66,118.82,110.43,106.51,109.06,108.33,108.33,105.41,100.15,98.93,113.34,102.60,96.08,89.31,88.51,82.26,84.76,85.80,89.69,86.29,85.66,84.83,83.33,88.26,84.17,78.65,78.72,77.81,88.72,87.58,91.95,96.53,103.72,106.43,109.10,111.39,92.90,110.18,112.71,115.76,156.91,188.89,246.74,252.05,215.11,196.25,180.17,161.74,156.67,174.43,155.52,151.74,150.07,156.46,179.62,180.28,195.22,196.85,190.41,172.92,165.14,161.49,171.31
....Bohol,"GARLIC, IMPORTED, 1 KG",123.01,119.47,117.10,108.82,110.00,110.00,101.72,93.44,94.62,91.07,92.73,87.76,104.15,87.76,87.76,89.42,89.42,96.04,105.98,104.32,109.29,107.63,116.94,114.87,116.94,102.20,116.94,144.88,134.53,138.67,137.64,137.64,131.95,121.08,126.25,128.32,134.53,127.81,131.69,126.94,122.80,157.30,152.47,129.01,122.80,121.43,122.86,132.14,137.14,138.57,138.57,133.50,162.86,141.43,135.71,128.57,122.86,137.14,131.43,137.14,147.50,135.00,127.50,139.38,137.21,143.75,130.00,130.00,128.13,141.88,138.13,150.63,165.75,176.25,159.13,167.00,163.00,149.47,172.50,166.25,166.25,166.00,173.13,170.00,170.00,166.25,164.38,166.25,170.00,168.75,168.31,167.50,166.25,167.50,170.00,165.00,166.25,167.50,163.63,159.75,162.25,161.88,163.75,165.11
....Bohol,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"GARLIC, NATIVE, 1 KG",146.91,142.68,139.85,129.96,131.37,131.37,121.48,111.59,113.00,108.76,110.74,104.81,124.38,104.81,104.81,106.79,106.79,114.70,126.56,124.58,130.51,128.53,139.65,137.18,139.65,122.05,139.65,173.02,160.66,165.60,164.36,164.36,157.57,144.59,150.77,153.24,160.65,152.62,157.26,151.58,146.64,187.83,182.07,154.05,146.64,145.00,140.83,148.33,148.33,148.33,148.33,154.00,148.33,148.33,141.67,148.33,145.00,140.00,143.33,146.67,140.00,134.29,138.57,212.86,148.95,184.29,144.29,137.86,140.00,144.29,145.71,158.57,155.71,152.86,157.14,165.14,166.29,154.35,178.57,172.86,170.00,168.29,177.86,167.14,170.00,170.00,153.57,167.14,174.29,171.43,170.10,170.00,168.57,170.00,172.86,167.14,165.71,168.57,165.57,161.14,162.25,165.63,166.25,166.97
....Bohol,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"ONION, NATIVE, 1 KG",118.33,100.00,93.33,92.50,91.67,91.67,101.67,115.00,130.00,119.00,104.00,104.00,105.10,102.00,104.00,106.00,100.00,89.00,88.00,90.00,94.00,84.00,86.00,100.00,124.40,97.28,146.17,136.17,126.17,143.20,137.14,130.00,128.57,134.29,154.29,177.14,224.29,242.14,156.63,197.50,140.63,174.38,168.13,131.88,133.75,142.50,150.00,151.88,146.88,154.38,163.75,154.64,208.75,252.50,117.50,106.88,97.50,110.63,116.88,143.13,161.25,231.88,255.00,295.63,174.79,635.00,450.00,304.38,166.25,193.75,217.50,211.25,218.13,198.13,169.38,190.00,201.25,262.92,206.25,180.00,135.00,133.00,138.13,140.00,141.25,128.75,128.75,128.75,120.63,123.13,141.97,158.13,164.00,178.75,167.50,158.13,166.25,164.38,173.13,186.25,173.75,193.75,310.63,182.89
....Bohol,"GINGER, LOOSE, 1 KG",61.83,61.83,58.12,58.12,59.36,61.83,71.72,77.90,85.32,97.68,91.50,89.03,72.85,89.03,90.89,91.50,103.25,105.72,157.65,166.92,154.56,149.61,135.40,138.49,133.54,126.38,123.65,126.75,139.11,194.13,194.13,220.72,220.10,216.39,192.90,170.64,160.13,152.09,175.90,137.25,127.98,114.38,108.20,106.96,106.34,115.00,120.63,124.38,116.88,110.63,116.25,117.07,114.38,101.88,91.25,90.63,90.63,94.38,98.13,103.13,99.38,95.63,91.88,92.50,96.98,97.50,93.13,93.13,90.63,90.25,95.88,99.63,105.00,105.63,105.63,127.50,121.25,102.10,116.25,121.25,108.75,143.13,183.75,215.00,225.63,191.88,173.75,160.63,145.00,142.50,160.63,150.63,141.25,145.00,152.50,174.38,178.75,173.13,171.25,152.50,150.00,151.25,142.50,156.93
....Cebu,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"GARLIC, NATIVE, 1 KG",74.71,74.17,69.48,69.48,95.76,81.21,84.59,83.24,83.58,78.17,64.50,65.65,77.05,62.94,52.11,41.08,36.88,34.51,34.51,37.22,34.18,34.18,28.02,37.84,52.80,40.52,63.30,88.35,97.83,86.21,90.99,84.22,85.57,81.51,76.09,84.21,86.92,84.89,84.17,114.81,112.03,95.47,98.25,108.31,115.76,123.88,105.00,118.75,116.25,110.00,125.00,111.96,137.50,112.50,102.50,105.00,105.00,102.50,97.50,102.50,108.13,110.00,108.75,110.00,108.49,115.00,102.50,105.00,98.75,115.00,118.75,118.75,118.75,140.00,200.00,146.25,141.25,126.67,140.00,141.25,135.00,147.50,147.50,147.50,145.00,145.00,142.50,142.50,143.75,146.25,143.65,147.50,152.50,155.00,147.50,151.25,152.50,157.38,171.00,162.25,162.38,160.00,161.25,156.71
....Cebu,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
