Geolocation,Commodity Group,Weights
….Negros Oriental,….Other Vegetable-Based Tobacco Products,..
….Negros Oriental,……Other vegetable-based tobacco products,..
….Negros Oriental,NON-FOOD,0.511508
….Negros Oriental,..CLOTHING AND FOOTWEAR,0.028475
….Negros Oriental,….Clothing,0.019738
….Negros Oriental,……Clothing materials (SD),0.000057
….Negros Oriental,……Garments (SD),0.018539
….Negros Oriental,……Other articles of clothing and clothing accessories (SD),0.000306
….Negros Oriental,"……Cleaning, repair and hire of clothing (S)",0.000836
….Negros Oriental,….Footwear,0.008736
….Negros Oriental,……Shoes and other footwear (SD),0.008720
….Negros Oriental,……Repair and hire of footwear (S),0.000016
….Negros Oriental,"..HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",0.154606
….Negros Oriental,….Actual Rentals For Housing,0.080073
….Negros Oriental,……Actual rentals paid by tenants (S),0.080073
….Negros Oriental,….Maintenance And Repair Of The Dwelling,0.008176
….Negros Oriental,……Materials for the maintenance and repair of the dwelling (ND),0.006997
….Negros Oriental,……Services for the maintenance and repair of the dwelling (S),0.001178
….Negros Oriental,….Water Supply And Miscellaneous Services Relating To The Dwelling,0.009143
….Negros Oriental,……Water supply (ND),0.009143
….Negros Oriental,"….Electricity, Gas And Other Fuels",0.057215
….Negros Oriental,……Electricity (ND),0.023634
….Negros Oriental,……Gas (ND),0.007836
….Negros Oriental,……Liquid fuels (ND),0.003471
….Negros Oriental,……Solid fuels (ND),0.022273
….Negros Oriental,"..FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",0.027873
….Negros Oriental,"….Furniture And Furnishings, Carpets And Other Floor Coverings",0.000073
….Negros Oriental,……Furniture and furnishings (D),0.000040
….Negros Oriental,……Carpets and other floor coverings (D),0.000033
….Negros Oriental,….Household Textiles,0.001302
….Negros Oriental,……Household textiles (SD),0.001302
….Negros Oriental,….Household Appliances,0.001430
….Negros Oriental,……Major household appliances whether electric or not (D),0.001029
….Negros Oriental,……Small electric household appliances (SD),0.000396
….Negros Oriental,……Repair of household appliances (S),0.000005
….Negros Oriental,"….Glassware, Tableware And Household Utensils",0.000263
….Negros Oriental,"……Glassware, tableware and household utensils (SD)",0.000263
….Negros Oriental,….Tools And Equipment For House And Garden,0.000369
….Negros Oriental,……Major tools and equipment (D),0.000184
….Negros Oriental,……Small tools and miscellaneous accessories (SD),0.000184
….Negros Oriental,….Goods And Services For Routine Household Maintenance,0.024436
….Negros Oriental,……Non-durable household goods (ND),0.011555
….Negros Oriental,……Domestic services and household services (S),0.012881
….Negros Oriental,..HEALTH,0.034293
….Negros Oriental,"….Medical Products, Appliances And Equipment",0.022505
….Negros Oriental,……Pharmaceutical Products (ND),0.022323
….Negros Oriental,……Other medical products (ND),0.000182
….Negros Oriental,……Therapeutic appliances and equipment (D),..
….Negros Oriental,….Outpatient Services,0.004159
….Negros Oriental,……Medical services,0.003656
….Negros Oriental,……Dental services (S),0.000269
….Negros Oriental,……Paramedical services (S),0.000234
….Negros Oriental,….Hospital Services,0.007629
….Negros Oriental,……Hospital services (In-Patient Services),0.007629
….Negros Oriental,..TRANSPORT,0.070884
….Negros Oriental,….Purchase Of Vehicles,0.010984
….Negros Oriental,……Motorcycle,0.008745
….Negros Oriental,……Bicycle and tricycle,0.002239
….Negros Oriental,….Operation Of Personal Transport Equipment,0.026824
….Negros Oriental,……Spare parts and accessories for personal transport equipment (SD),0.002926
….Negros Oriental,……Fuel and lubricants for personal transport equipment (ND),0.021030
….Negros Oriental,……Maintenance and repair of personal transport equipment (S),0.002868
….Negros Oriental,……Other services with respect of personal transport equipment (S),..
….Negros Oriental,….Transport Services,0.033076
….Negros Oriental,……Passenger transport by railway,..
….Negros Oriental,……Passenger transport by road,0.025924
….Negros Oriental,……Passenger transport by air,0.005723
….Negros Oriental,……Passenger transport by sea and inland waterway,0.001429
….Negros Oriental,..COMMUNICATION,0.030172
….Negros Oriental,….Postal Services,0.000035
….Negros Oriental,……Postal services (S),0.000035
….Negros Oriental,….Telephone And Telefax Equipment,0.007459
….Negros Oriental,……Telephone and telefax equipment (S),0.007459
….Negros Oriental,….Telephone And Telefax Services,0.022678
….Negros Oriental,……Telephone and telefax services (S),0.022678
….Negros Oriental,..RECREATION AND CULTURE,0.015870
….Negros Oriental,….Audio-Visual Photography And Information Processing Equipment,0.002874
….Negros Oriental,"……Equipment for the reception, recording and reproduction of sound and pictures (D)",0.002837
….Negros Oriental,……Photographic and cinematographic equipment and optical instruments (D),..
….Negros Oriental,……Information processing equipment (D),0.000023
….Negros Oriental,……Recording media (SD),0.000014
….Negros Oriental,"……Repair of audio-visual, photographic and information processing equipment (S)",0.000000
….Negros Oriental,….Other Major Durables For Recreation And Culture,..
….Negros Oriental,……Musical instruments and major durables for indoor recreation (D),..
….Negros Oriental,"….Other Recreational Items And Equipment, Gardens And Pets",0.001486
….Negros Oriental,"……Games, toys and hobbies (SD)",0.000710
….Negros Oriental,"……Equipment for sport, camping and open-air recreation (SD)",..
….Negros Oriental,"……Gardens, plants and flowers (ND)",0.000179
….Negros Oriental,……Pets and related products (ND),0.000597
….Negros Oriental,….Recreational And Cultural Services,0.001599
….Negros Oriental,……Recreational and sporting services (S),0.000023
….Negros Oriental,……Cultural services (S),0.000533
….Negros Oriental,……Games of chance (S),0.001042
….Negros Oriental,….Newspapers. Books And Stationery,0.009911
….Negros Oriental,……Books (SD),0.004240
….Negros Oriental,……Newspapers and periodicals (ND),0.000243
….Negros Oriental,……Miscellaneous printed matter (ND),0.000106
….Negros Oriental,……Stationery and drawing materials (ND),0.005322
….Negros Oriental,.. EDUCATION,0.027074
….Negros Oriental,….Pre-Primary (Pre-School) And Primary (Elementary) Education,0.006671
….Negros Oriental,……Pre-primary education services (S),0.001735
….Negros Oriental,……Primary education services (S),0.004936
….Negros Oriental,….Secondary (High School) Education,0.006777
….Negros Oriental,……Secondary education services (S),0.006777
….Negros Oriental,….Post-Secondary Non-Tertiary (Technical-Vocational) Education,..
….Negros Oriental,……Post-secondary non-tertiary education services (S),..
….Negros Oriental,….Tertiary (Baccalaureate And Post-Graduate) Education,0.013626
….Negros Oriental,……First stage of tertiary education services (S),0.013626
….Negros Oriental,……Second stage of tertiary education services (S),..
….Negros Oriental,….Education Not Definable By Level,..
….Negros Oriental,……Education services not definable by level (S),..
….Negros Oriental,..RESTAURANTS AND MISCELLANEOUS GOODS AND SERVICES,0.122261
….Negros Oriental,….Catering Services,0.077604
….Negros Oriental,"……Restaurants, cafes and the like (S)",0.077604
….Negros Oriental,….Personal Care,0.037105
….Negros Oriental,……Hairdressing salons and personal grooming establishments (S),0.004347
….Negros Oriental,……Electric appliances for personal care (SD),..
….Negros Oriental,"……Other appliances, articles and products for personal care (ND)",0.032759
….Negros Oriental,"….Personal Effects, N.E.C.",0.006018
….Negros Oriental,"……Jewellery, clocks and watches (D)",0.000330
….Negros Oriental,……Other personal effects (SD),0.005689
….Negros Oriental,"….Other Services, N.E.C.",0.001533
….Negros Oriental,"……Other services, n.e.c.",0.001533
….Siquijor,ALL ITEMS,0.158604
….Siquijor,..FOOD AND NON-ALCOHOLIC BEVERAGES,0.033178
….Siquijor,….Food,0.031104
….Siquijor,……Bread and cereals (ND),0.012254
….Siquijor,……..Rice,0.008011
….Siquijor,……..Corn,0.001674
….Siquijor,"……..Other Cereals, Flour, Cereal Preparation, Bread,  Pasta and Other Bakery Products",0.002569
….Siquijor,……Meat (ND),0.005331
….Siquijor,……Fish  and Seafood (ND),0.005841
….Siquijor,"……Milk, cheese and eggs (ND)",0.002032
….Siquijor,……Oils and fats (ND),0.000600
….Siquijor,……Fruit (ND),0.001141
….Siquijor,……Vegetables (ND),0.002130
….Siquijor,"……Sugar, jam, honey, chocolate and confectionery (ND)",0.000915
….Siquijor,……Food products n.e.c. (ND),0.000860
….Siquijor,….Non-Alcoholic Beverages,0.002074
….Siquijor,"……Coffee, tea and cocoa (ND)",0.000935
….Siquijor,"……Mineral water, soft drinks, fruit and vegetable juices (ND)",0.001140
….Siquijor,".. ALCOHOLIC BEVERAGES, TOBACCO AND OTHER VEGETABLE-BASED TOBACCO PRODUCTS",0.003427
….Siquijor,….Alcoholic Beverages,0.002286
….Siquijor,……Spirits (ND),0.000256
….Siquijor,……Wine (ND),0.001315
….Siquijor,……Beer (ND),0.000714
….Siquijor,….Tobacco,0.001142
….Siquijor,……Tobacco (ND),0.001142
….Siquijor,….Other Vegetable-Based Tobacco Products,..
….Siquijor,……Other vegetable-based tobacco products,..
….Siquijor,NON-FOOD,0.121999
….Siquijor,..CLOTHING AND FOOTWEAR,0.002764
….Siquijor,….Clothing,0.001944
….Siquijor,……Clothing materials (SD),0.000029
….Siquijor,……Garments (SD),0.001796
….Siquijor,……Other articles of clothing and clothing accessories (SD),0.000029
….Siquijor,"……Cleaning, repair and hire of clothing (S)",0.000090
….Siquijor,….Footwear,0.000819
….Siquijor,……Shoes and other footwear (SD),0.000819
….Siquijor,……Repair and hire of footwear (S),0.000001
….Siquijor,"..HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",0.081851
….Siquijor,….Actual Rentals For Housing,0.052152
….Siquijor,……Actual rentals paid by tenants (S),0.052152
….Siquijor,….Maintenance And Repair Of The Dwelling,0.000617
….Siquijor,……Materials for the maintenance and repair of the dwelling (ND),0.000423
….Siquijor,……Services for the maintenance and repair of the dwelling (S),0.000194
….Siquijor,….Water Supply And Miscellaneous Services Relating To The Dwelling,0.000452
….Siquijor,……Water supply (ND),0.000452
….Siquijor,"….Electricity, Gas And Other Fuels",0.028631
….Siquijor,……Electricity (ND),0.026401
….Siquijor,……Gas (ND),0.000813
….Siquijor,……Liquid fuels (ND),0.000245
….Siquijor,……Solid fuels (ND),0.001172
….Siquijor,"..FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",0.002618
….Siquijor,"….Furniture And Furnishings, Carpets And Other Floor Coverings",..
….Siquijor,……Furniture and furnishings (D),..
….Siquijor,……Carpets and other floor coverings (D),..
….Siquijor,….Household Textiles,0.000163
….Siquijor,……Household textiles (SD),0.000163
….Siquijor,….Household Appliances,0.000025
….Siquijor,……Major household appliances whether electric or not (D),..
….Siquijor,……Small electric household appliances (SD),..
….Siquijor,……Repair of household appliances (S),0.000025
….Siquijor,"….Glassware, Tableware And Household Utensils",0.000160
….Siquijor,"……Glassware, tableware and household utensils (SD)",0.000160
….Siquijor,….Tools And Equipment For House And Garden,0.000021
….Siquijor,……Major tools and equipment (D),..
….Siquijor,……Small tools and miscellaneous accessories (SD),0.000021
….Siquijor,….Goods And Services For Routine Household Maintenance,0.002248
….Siquijor,……Non-durable household goods (ND),0.001089
….Siquijor,……Domestic services and household services (S),0.001160
….Siquijor,..HEALTH,0.003368
….Siquijor,"….Medical Products, Appliances And Equipment",0.002961
….Siquijor,……Pharmaceutical Products (ND),0.002946
….Siquijor,……Other medical products (ND),0.000015
….Siquijor,……Therapeutic appliances and equipment (D),..
….Siquijor,….Outpatient Services,0.000408
….Siquijor,……Medical services,0.000398
….Siquijor,……Dental services (S),0.000010
….Siquijor,……Paramedical services (S),..
….Siquijor,….Hospital Services,..
….Siquijor,……Hospital services (In-Patient Services),..
….Siquijor,..TRANSPORT,0.014732
….Siquijor,….Purchase Of Vehicles,0.001152
….Siquijor,……Motorcycle,0.000936
….Siquijor,……Bicycle and tricycle,0.000216
….Siquijor,….Operation Of Personal Transport Equipment,0.006011
….Siquijor,……Spare parts and accessories for personal transport equipment (SD),0.000843
….Siquijor,……Fuel and lubricants for personal transport equipment (ND),0.004896
….Siquijor,……Maintenance and repair of personal transport equipment (S),0.000272
….Siquijor,……Other services with respect of personal transport equipment (S),..
….Siquijor,….Transport Services,0.007569
….Siquijor,……Passenger transport by railway,..
….Siquijor,……Passenger transport by road,0.003825
….Siquijor,……Passenger transport by air,0.001715
….Siquijor,……Passenger transport by sea and inland waterway,0.002029
….Siquijor,..COMMUNICATION,0.002724
….Siquijor,….Postal Services,0.000004
….Siquijor,……Postal services (S),0.000004
….Siquijor,….Telephone And Telefax Equipment,..
….Siquijor,……Telephone and telefax equipment (S),..
….Siquijor,….Telephone And Telefax Services,0.002720
….Siquijor,……Telephone and telefax services (S),0.002720
….Siquijor,..RECREATION AND CULTURE,0.002189
….Siquijor,….Audio-Visual Photography And Information Processing Equipment,0.000033
….Siquijor,"……Equipment for the reception, recording and reproduction of sound and pictures (D)",..
….Siquijor,……Photographic and cinematographic equipment and optical instruments (D),..
….Siquijor,……Information processing equipment (D),..
….Siquijor,……Recording media (SD),0.000033
….Siquijor,"……Repair of audio-visual, photographic and information processing equipment (S)",..
….Siquijor,….Other Major Durables For Recreation And Culture,..
….Siquijor,……Musical instruments and major durables for indoor recreation (D),..
….Siquijor,"….Other Recreational Items And Equipment, Gardens And Pets",0.000042
….Siquijor,"……Games, toys and hobbies (SD)",..
….Siquijor,"……Equipment for sport, camping and open-air recreation (SD)",..
….Siquijor,"……Gardens, plants and flowers (ND)",0.000042
….Siquijor,……Pets and related products (ND),..
….Siquijor,….Recreational And Cultural Services,0.000560
….Siquijor,……Recreational and sporting services (S),..
….Siquijor,……Cultural services (S),0.000034
….Siquijor,……Games of chance (S),0.000526
….Siquijor,….Newspapers. Books And Stationery,0.001555
