Crop,Geolocation,2010 Quarter1,2010 Quarter2,2010 Semester1,2010 Quarter3,2010 Quarter4,2010 Semester2,2010 Annual,2011 Quarter1,2011 Quarter2,2011 Semester1,2011 Quarter3,2011 Quarter4,2011 Semester2,2011 Annual,2012 Quarter1,2012 Quarter2,2012 Semester1,2012 Quarter3,2012 Quarter4,2012 Semester2,2012 Annual,2013 Quarter1,2013 Quarter2,2013 Semester1,2013 Quarter3,2013 Quarter4,2013 Semester2,2013 Annual,2014 Quarter1,2014 Quarter2,2014 Semester1,2014 Quarter3,2014 Quarter4,2014 Semester2,2014 Annual,2015 Quarter1,2015 Quarter2,2015 Semester1,2015 Quarter3,2015 Quarter4,2015 Semester2,2015 Annual,2016 Quarter1,2016 Quarter2,2016 Semester1,2016 Quarter3,2016 Quarter4,2016 Semester2,2016 Annual,2017 Quarter1,2017 Quarter2,2017 Semester1,2017 Quarter3,2017 Quarter4,2017 Semester2,2017 Annual,2018 Quarter1,2018 Quarter2,2018 Semester1,2018 Quarter3,2018 Quarter4,2018 Semester2,2018 Annual,2019 Quarter1,2019 Quarter2,2019 Semester1,2019 Quarter3,2019 Quarter4,2019 Semester2,2019 Annual,2020 Quarter1,2020 Quarter2,2020 Semester1,2020 Quarter3,2020 Quarter4,2020 Semester2,2020 Annual,2021 Quarter1,2021 Quarter2,2021 Semester1,2021 Quarter3,2021 Quarter4,2021 Semester2,2021 Annual,2022 Quarter1,2022 Quarter2,2022 Semester1,2022 Quarter3,2022 Quarter4,2022 Semester2,2022 Annual,2023 Quarter1,2023 Quarter2,2023 Semester1,2023 Quarter3,2023 Quarter4,2023 Semester2,2023 Annual,2024 Quarter1,2024 Quarter2,2024 Semester1,2024 Quarter3,2024 Quarter4,2024 Semester2,2024 Annual,2025 Quarter1,2025 Quarter2,2025 Semester1,2025 Quarter3,2025 Quarter4,2025 Semester2,2025 Annual,2026 Quarter1,2026 Quarter2,2026 Semester1,2026 Quarter3,2026 Quarter4,2026 Semester2,2026 Annual
..Mango Others,..REGION III (CENTRAL LUZON),..,..,3725.00,..,..,3802.00,3802.00,..,..,3708.00,..,..,3772.00,3782.00,..,..,3698.00,..,..,4137.00,4137.00,..,..,3700.00,..,..,4031.80,4056.80,..,..,3682.00,..,..,4039.00,4039.00,..,..,4036.00,..,..,4041.00,4041.00,..,..,4038.00,..,..,4040.00,4043.00,..,..,4038.00,..,..,4035.00,4038.00,..,..,4035.00,..,..,4035.00,4035.00,..,..,4037.00,..,..,4040.00,4040.00,..,..,4048.85,..,..,4040.83,4048.85,..,..,3358.79,..,..,4041.83,4041.83,..,..,4046.83,..,..,4046.83,4046.83,..,..,3900.26,..,..,3505.26,3900.26,..,..,3492.90,..,..,3492.44,3505.26,3492.44,3480.08,3492.44,3480.08,3480.08,3480.08,3492.44,3480.08,..,..,..,..,..,..
..Mango Others,..REGION IV-A (CALABARZON),..,..,1545.00,..,..,1548.00,1548.00,..,..,1546.00,..,..,1449.00,1549.00,..,..,1396.00,..,..,1349.00,1399.00,..,..,1291.00,..,..,1294.00,1294.00,..,..,1291.00,..,..,1259.00,1294.00,..,..,1256.00,..,..,1256.00,1256.00,..,..,1254.00,..,..,1254.00,1254.00,..,..,1256.00,..,..,1260.00,1260.00,..,..,1240.00,..,..,1260.00,1260.00,..,..,1240.00,..,..,1240.00,1240.00,..,..,1241.00,..,..,1241.00,1241.00,..,..,1239.00,..,..,1239.00,1239.00,..,..,1239.00,..,..,1239.00,1239.00,..,..,1240.00,..,..,154.32,1240.00,..,..,28.16,..,..,28.16,28.16,28.16,34.10,34.10,34.10,34.10,34.10,34.10,34.10,..,..,..,..,..,..
..Mango Others,..MIMAROPA REGION,..,..,1196.30,..,..,1185.30,1198.30,..,..,1182.00,..,..,1164.00,1182.00,..,..,1162.00,..,..,1148.00,1167.00,..,..,1148.00,..,..,1139.00,1148.00,..,..,1115.00,..,..,1117.00,1117.00,..,..,1068.00,..,..,1024.00,1068.00,..,..,887.00,..,..,887.00,887.00,..,..,863.00,..,..,858.00,863.00,..,..,854.00,..,..,854.13,854.13,..,..,784.28,..,..,780.13,784.28,..,..,771.24,..,..,773.48,775.24,..,..,761.51,..,..,703.48,778.51,..,..,689.93,..,..,703.78,703.78,..,..,689.93,..,..,977.85,1018.11,..,..,313.46,..,..,297.99,313.46,318.28,318.28,318.28,310.55,310.51,310.55,318.28,310.51,..,..,..,..,..,..
..Mango Others,..REGION V (BICOL REGION),..,..,1641.00,..,..,1347.00,1645.00,..,..,1639.00,..,..,1350.00,1643.00,..,..,1639.00,..,..,1352.00,1643.00,..,..,1618.00,..,..,1384.00,1624.00,..,..,1624.00,..,..,1384.00,1627.00,..,..,1621.00,..,..,1624.00,1624.00,..,..,1619.00,..,..,1622.00,1622.00,..,..,1619.00,..,..,1623.00,1623.00,..,..,1623.00,..,..,1623.00,1623.00,..,..,1626.00,..,..,1615.00,1626.00,..,..,1611.00,..,..,1604.69,1616.00,..,..,1611.00,..,..,1605.00,1616.00,..,..,1648.40,..,..,1581.00,1648.40,..,..,1581.00,..,..,1400.99,1617.63,..,..,506.38,..,..,508.36,508.36,506.38,506.71,506.71,506.38,491.38,506.38,506.71,479.10,..,..,..,..,..,..
..Mango Others,..REGION VI (WESTERN VISAYAS),..,..,1071.00,..,..,1076.00,1076.00,..,..,1091.00,..,..,1078.00,1096.00,..,..,1101.00,..,..,1088.00,1106.00,..,..,1102.00,..,..,1098.00,1144.00,..,..,1098.00,..,..,1119.00,1124.00,..,..,1104.00,..,..,1109.00,1109.00,..,..,1108.00,..,..,1109.00,1109.00,..,..,1126.00,..,..,1126.00,1126.00,..,..,1126.00,..,..,1127.00,1127.00,..,..,1129.00,..,..,1128.00,1129.00,..,..,1128.00,..,..,1128.00,1128.00,..,..,1127.00,..,..,1126.00,1127.00,..,..,1126.00,..,..,1126.00,1126.00,..,..,1127.00,..,..,542.75,1127.00,..,..,56.27,..,..,231.05,231.05,58.11,58.11,58.11,58.89,58.89,58.89,58.89,58.89,..,..,..,..,..,..
..Mango Others,..NEGROS ISLAND REGION (NIR) 2/,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,640.00,..,..,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,..,..,..,..,..,..
..Mango Others,..REGION VII (CENTRAL VISAYAS),..,..,1350.50,..,..,1350.50,1350.50,..,..,1351.00,..,..,1352.00,1352.00,..,..,1352.00,..,..,1342.00,1353.00,..,..,1355.00,..,..,1346.00,1355.00,..,..,1346.00,..,..,1346.00,1346.00,..,..,1348.00,..,..,1346.00,1349.00,..,..,1346.00,..,..,1346.00,1346.00,..,..,1346.00,..,..,1346.00,1346.00,..,..,1346.00,..,..,1346.00,1346.00,..,..,1347.00,..,..,1346.00,1347.00,..,..,1347.00,..,..,1343.00,1347.00,..,..,1343.00,..,..,1339.00,1343.00,..,..,1251.27,..,..,1251.27,1251.27,..,..,1251.27,..,..,1249.00,1251.27,..,..,515.56,..,..,515.56,515.56,515.56,515.56,515.56,515.56,515.56,515.56,515.56,515.60,..,..,..,..,..,..
..Mango Others,..REGION VIII (EASTERN VISAYAS),..,..,157.00,..,..,157.00,159.00,..,..,157.03,..,..,158.26,158.26,..,..,159.00,..,..,159.00,160.00,..,..,159.00,..,..,143.70,160.00,..,..,137.00,..,..,130.65,137.00,..,..,136.50,..,..,132.50,136.50,..,..,137.60,..,..,133.60,138.00,..,..,141.00,..,..,143.00,143.00,..,..,151.00,..,..,151.00,151.00,..,..,161.00,..,..,156.00,161.00,..,..,163.00,..,..,155.00,163.00,..,..,168.10,..,..,165.10,170.10,..,..,164.54,..,..,157.11,165.54,..,..,169.89,..,..,157.80,169.89,..,..,129.00,..,..,126.25,158.25,96.00,95.75,96.00,96.75,94.75,96.75,97.00,95.25,..,..,..,..,..,..
..Mango Others,..REGION IX (ZAMBOANGA PENINSULA),..,..,2929.00,..,..,2926.00,2929.00,..,..,2951.00,..,..,2949.00,2951.00,..,..,2960.00,..,..,2975.00,2975.00,..,..,2975.00,..,..,2978.00,2978.00,..,..,3002.00,..,..,3002.00,3002.00,..,..,3009.00,..,..,3006.00,3009.00,..,..,3007.00,..,..,2984.00,3007.00,..,..,2984.00,..,..,2985.00,2985.00,..,..,2990.00,..,..,2989.00,2990.00,..,..,2990.00,..,..,2998.00,3000.00,..,..,2991.00,..,..,3001.00,3001.00,..,..,3000.00,..,..,3000.00,3000.00,..,..,3000.00,..,..,3001.10,3001.10,..,..,3001.10,..,..,3001.10,3001.10,..,..,2889.13,..,..,2883.63,2889.13,2885.60,2891.63,2950.63,2704.63,2704.63,2704.63,2950.63,4058.79,..,..,..,..,..,..
..Mango Others,..REGION X (NORTHERN MINDANAO),..,..,878.00,..,..,878.00,878.00,..,..,878.00,..,..,878.00,878.00,..,..,877.00,..,..,877.00,877.00,..,..,877.00,..,..,877.00,877.00,..,..,886.00,..,..,886.00,886.00,..,..,885.75,..,..,885.50,885.75,..,..,885.50,..,..,885.00,885.50,..,..,885.00,..,..,885.00,885.00,..,..,884.50,..,..,885.50,885.50,..,..,885.50,..,..,888.50,888.50,..,..,891.87,..,..,889.76,891.87,..,..,893.62,..,..,885.00,893.62,..,..,884.50,..,..,879.50,884.50,..,..,884.50,..,..,884.00,884.50,..,..,884.00,..,..,880.13,884.00,884.00,884.00,884.00,884.00,884.00,884.00,884.00,884.00,..,..,..,..,..,..
..Mango Others,..REGION XI (DAVAO REGION),..,..,1294.00,..,..,1295.00,1295.00,..,..,1208.00,..,..,1208.00,1208.00,..,..,1234.00,..,..,1176.40,1234.00,..,..,1175.40,..,..,1193.00,1197.00,..,..,1186.00,..,..,1191.00,1191.00,..,..,1151.00,..,..,1153.00,1153.00,..,..,1157.28,..,..,1152.22,1156.00,..,..,1159.44,..,..,1349.22,1357.00,..,..,1149.00,..,..,1347.00,1350.00,..,..,1345.00,..,..,1345.00,1345.00,..,..,1461.80,..,..,1460.95,1462.70,..,..,1458.57,..,..,1458.57,1458.57,..,..,1458.57,..,..,1458.10,1458.57,..,..,1458.57,..,..,1458.10,1458.57,..,..,1457.44,..,..,1454.10,1458.10,1454.10,1454.10,2006.62,1454.10,1454.10,1454.10,2006.62,1453.25,..,..,..,..,..,..
..Mango Others,..REGION XII (SOCCSKSARGEN),..,..,606.00,..,..,604.00,606.00,..,..,614.50,..,..,614.50,614.50,..,..,599.50,..,..,599.00,600.50,..,..,621.00,..,..,571.00,621.00,..,..,568.00,..,..,568.00,568.00,..,..,564.00,..,..,539.00,564.00,..,..,538.00,..,..,538.00,538.00,..,..,538.00,..,..,538.00,538.00,..,..,538.00,..,..,538.00,538.00,..,..,540.00,..,..,540.00,540.00,..,..,540.00,..,..,535.00,540.00,..,..,528.95,..,..,528.95,528.95,..,..,525.16,..,..,505.16,525.16,..,..,506.66,..,..,493.76,506.66,..,..,505.16,..,..,503.12,505.16,500.12,496.12,500.12,501.12,495.12,501.12,505.12,503.18,..,..,..,..,..,..
..Mango Others,..REGION XIII (CARAGA),..,..,1030.00,..,..,995.67,1030.00,..,..,916.00,..,..,916.00,916.00,..,..,1055.00,..,..,923.00,1055.00,..,..,1101.00,..,..,1097.00,1101.00,..,..,1098.00,..,..,1098.00,1098.00,..,..,1098.00,..,..,1098.00,1098.00,..,..,1097.20,..,..,1098.00,1098.00,..,..,1097.40,..,..,1098.00,1098.00,..,..,1096.00,..,..,1096.00,1096.00,..,..,1096.00,..,..,1096.00,1096.00,..,..,1098.00,..,..,1096.00,1098.00,..,..,1099.00,..,..,1099.00,1099.00,..,..,1096.00,..,..,1096.00,1096.00,..,..,1096.00,..,..,1096.00,1096.00,..,..,1096.00,..,..,1096.00,1096.00,1088.00,1092.00,1092.00,1096.00,1096.00,1096.00,1096.00,1096.00,..,..,..,..,..,..
Pineapple,PHILIPPINES,..,..,58152.82,..,..,57719.32,58546.82,..,..,57374.70,..,..,57166.00,58456.50,..,..,57714.31,..,..,58025.19,58450.04,..,..,59610.19,..,..,60313.01,60759.34,..,..,60869.68,..,..,61274.92,61642.57,..,..,61532.50,..,..,62566.06,62811.91,..,..,62759.86,..,..,64523.86,65224.49,..,..,63418.00,..,..,65535.02,65997.68,..,..,63943.03,..,..,65856.68,66190.38,..,..,63903.53,..,..,65908.52,66047.55,..,..,64026.34,..,..,66450.72,66858.12,..,..,63903.31,..,..,66979.23,67117.33,..,..,64457.82,..,..,67572.19,67722.04,..,..,66782.45,..,..,68623.40,69148.82,..,..,67213.36,..,..,67246.44,67548.75,65298.81,66556.04,68874.92,66662.39,66132.14,66820.78,69291.59,68947.94,..,..,..,..,..,..
Pineapple,..CORDILLERA ADMINISTRATIVE REGION (CAR),..,..,117.00,..,..,83.00,117.00,..,..,114.00,..,..,81.50,114.00,..,..,113.00,..,..,83.00,117.00,..,..,110.00,..,..,76.00,111.00,..,..,108.00,..,..,76.00,109.00,..,..,108.40,..,..,74.45,109.40,..,..,106.00,..,..,73.57,107.00,..,..,91.00,..,..,72.00,92.00,..,..,93.90,..,..,71.40,93.90,..,..,101.25,..,..,74.65,101.25,..,..,101.34,..,..,75.00,101.34,..,..,101.00,..,..,77.00,104.00,..,..,107.05,..,..,77.00,110.05,..,..,107.00,..,..,107.00,107.00,..,..,116.95,..,..,116.95,116.95,36.90,104.22,104.22,101.80,46.80,101.80,104.22,46.80,..,..,..,..,..,..
Pineapple,..REGION I (ILOCOS REGION),..,..,30.02,..,..,28.52,30.02,..,..,27.25,..,..,27.25,27.25,..,..,26.80,..,..,26.25,26.80,..,..,26.25,..,..,25.25,26.25,..,..,25.26,..,..,25.54,25.70,..,..,24.70,..,..,25.16,25.56,..,..,24.10,..,..,24.10,24.10,..,..,23.75,..,..,23.75,23.75,..,..,24.00,..,..,23.50,24.00,..,..,24.08,..,..,24.08,24.08,..,..,24.08,..,..,24.08,24.08,..,..,24.08,..,..,23.66,24.11,..,..,23.84,..,..,23.08,23.87,..,..,25.55,..,..,24.47,25.55,..,..,22.15,..,..,24.37,24.37,15.60,20.30,20.30,20.30,20.48,20.48,20.48,20.26,..,..,..,..,..,..
Pineapple,..REGION II (CAGAYAN VALLEY),..,..,1473.00,..,..,1506.00,1506.00,..,..,1308.00,..,..,1528.00,1528.00,..,..,1225.25,..,..,1225.25,1225.25,..,..,1231.00,..,..,1244.25,1251.00,..,..,1295.00,..,..,1292.00,1295.00,..,..,1378.71,..,..,1379.51,1379.71,..,..,1348.50,..,..,1335.00,1348.50,..,..,1285.50,..,..,1375.50,1375.50,..,..,1356.60,..,..,1424.60,1433.60,..,..,1266.30,..,..,1279.50,1279.60,..,..,1303.00,..,..,1304.00,1304.00,..,..,1277.00,..,..,1282.65,1283.00,..,..,1288.10,..,..,1303.00,1306.55,..,..,1348.99,..,..,1346.06,1350.99,..,..,1339.32,..,..,1355.07,1355.07,426.61,1318.07,1318.07,1440.50,1434.00,1440.50,1448.92,1453.00,..,..,..,..,..,..
Pineapple,..REGION III (CENTRAL LUZON),..,..,146.00,..,..,132.00,146.00,..,..,151.00,..,..,137.00,151.00,..,..,153.00,..,..,137.00,153.00,..,..,157.00,..,..,137.00,157.00,..,..,161.00,..,..,158.00,163.00,..,..,168.00,..,..,163.00,168.00,..,..,168.00,..,..,163.00,168.00,..,..,167.83,..,..,164.00,169.99,..,..,168.15,..,..,215.00,221.15,..,..,219.10,..,..,296.00,305.10,..,..,221.10,..,..,243.00,248.10,..,..,246.10,..,..,242.00,248.10,..,..,246.85,..,..,243.06,248.50,..,..,259.55,..,..,253.88,259.55,..,..,246.70,..,..,248.35,248.35,28.86,409.69,409.69,405.03,402.70,405.03,409.69,402.70,..,..,..,..,..,..
Pineapple,..REGION IV-A (CALABARZON),..,..,4023.00,..,..,3859.00,4023.00,..,..,3869.00,..,..,3809.00,3869.00,..,..,3835.00,..,..,3786.00,3837.00,..,..,3839.50,..,..,3787.50,3839.50,..,..,3772.27,..,..,3743.00,3772.27,..,..,3923.00,..,..,3951.00,3953.00,..,..,4075.35,..,..,3888.00,4075.80,..,..,4205.11,..,..,3932.00,4206.00,..,..,4222.84,..,..,3953.00,4226.00,..,..,4241.00,..,..,4230.77,4246.77,..,..,4245.30,..,..,4027.00,4256.23,..,..,4021.06,..,..,4031.50,4031.99,..,..,4029.50,..,..,3989.50,4039.50,..,..,3990.50,..,..,3990.50,3990.50,..,..,3993.80,..,..,3981.80,3993.80,3833.80,3845.50,3848.80,3962.50,3880.21,3992.21,4007.30,3863.00,..,..,..,..,..,..
Pineapple,..MIMAROPA REGION,..,..,63.65,..,..,65.65,65.65,..,..,68.20,..,..,68.50,69.50,..,..,68.50,..,..,72.90,72.90,..,..,74.90,..,..,74.66,74.90,..,..,77.15,..,..,77.45,77.45,..,..,79.45,..,..,81.59,81.59,..,..,99.34,..,..,99.34,99.34,..,..,104.62,..,..,104.62,104.62,..,..,110.00,..,..,110.00,110.00,..,..,108.18,..,..,106.68,108.18,..,..,121.50,..,..,121.50,121.50,..,..,133.20,..,..,110.19,134.00,..,..,118.12,..,..,110.50,118.43,..,..,130.22,..,..,115.23,130.22,..,..,95.19,..,..,91.26,97.19,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,..,..,..,..,..,..
Pineapple,..REGION V (BICOL REGION),..,..,2819.00,..,..,3078.00,3079.00,..,..,2864.00,..,..,3083.00,3084.00,..,..,2868.00,..,..,3087.00,3093.00,..,..,2938.00,..,..,3082.00,3083.00,..,..,3078.00,..,..,3077.00,3078.00,..,..,3074.00,..,..,3078.00,3079.00,..,..,3068.00,..,..,4772.00,4773.00,..,..,2872.44,..,..,4778.00,4778.00,..,..,2872.44,..,..,4773.00,4773.00,..,..,2867.23,..,..,4611.80,4612.03,..,..,2866.29,..,..,4609.20,4609.43,..,..,2868.41,..,..,5010.00,5015.00,..,..,2863.00,..,..,4997.48,5006.48,..,..,4997.48,..,..,5009.60,5009.60,..,..,3195.72,..,..,3207.72,3207.72,3187.83,3188.49,3188.49,3188.49,3183.83,3188.49,3188.49,3183.80,..,..,..,..,..,..
Pineapple,..REGION VI (WESTERN VISAYAS),..,..,725.00,..,..,672.00,725.00,..,..,777.00,..,..,778.00,782.00,..,..,835.00,..,..,792.00,839.00,..,..,845.00,..,..,802.00,845.00,..,..,830.00,..,..,860.00,860.00,..,..,848.00,..,..,834.00,850.00,..,..,839.00,..,..,839.00,840.00,..,..,844.00,..,..,846.00,849.00,..,..,846.00,..,..,849.00,851.00,..,..,849.50,..,..,885.50,886.50,..,..,852.00,..,..,854.70,855.00,..,..,857.70,..,..,859.70,861.70,..,..,852.60,..,..,855.10,855.10,..,..,867.10,..,..,866.10,867.10,..,..,467.28,..,..,466.26,467.29,206.06,392.39,392.39,406.23,400.77,407.73,407.73,382.93,..,..,..,..,..,..
Pineapple,..NEGROS ISLAND REGION (NIR) 2/,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,719.91,..,..,879.29,879.29,801.15,801.15,801.15,888.75,888.75,888.75,888.85,887.75,..,..,..,..,..,..
Pineapple,..REGION VII (CENTRAL VISAYAS),..,..,451.00,..,..,450.00,451.00,..,..,451.00,..,..,451.50,451.50,..,..,451.70,..,..,451.50,451.70,..,..,449.10,..,..,472.80,474.10,..,..,470.00,..,..,466.00,470.00,..,..,465.30,..,..,467.25,467.30,..,..,467.25,..,..,427.20,467.25,..,..,435.25,..,..,432.25,435.25,..,..,434.20,..,..,434.20,434.20,..,..,433.70,..,..,432.20,434.20,..,..,437.45,..,..,462.25,462.55,..,..,475.40,..,..,510.92,510.92,..,..,540.69,..,..,540.83,540.83,..,..,540.66,..,..,540.47,540.73,..,..,90.00,..,..,91.00,91.00,91.00,91.00,91.00,91.00,90.38,91.00,91.00,90.48,..,..,..,..,..,..
Pineapple,..REGION VIII (EASTERN VISAYAS),..,..,560.00,..,..,532.00,560.00,..,..,566.00,..,..,527.00,566.00,..,..,582.89,..,..,541.60,582.89,..,..,583.50,..,..,504.60,583.50,..,..,551.50,..,..,495.00,551.50,..,..,555.00,..,..,547.00,595.00,..,..,646.10,..,..,598.00,646.10,..,..,659.00,..,..,650.00,659.00,..,..,648.00,..,..,642.10,648.10,..,..,652.50,..,..,645.50,654.50,..,..,675.10,..,..,661.00,675.10,..,..,683.00,..,..,666.00,683.00,..,..,659.50,..,..,657.13,672.63,..,..,706.21,..,..,609.26,757.90,..,..,784.57,..,..,831.76,831.76,472.01,770.56,805.87,802.06,381.60,802.06,805.87,387.60,..,..,..,..,..,..
Pineapple,..REGION IX (ZAMBOANGA PENINSULA),..,..,398.00,..,..,387.00,398.00,..,..,356.00,..,..,352.00,356.00,..,..,350.00,..,..,335.00,350.00,..,..,327.00,..,..,224.00,327.00,..,..,305.00,..,..,301.00,305.00,..,..,294.00,..,..,294.00,294.00,..,..,290.00,..,..,270.00,292.00,..,..,293.00,..,..,213.00,295.00,..,..,209.00,..,..,204.00,209.00,..,..,204.00,..,..,206.00,206.00,..,..,204.50,..,..,204.50,204.50,..,..,209.50,..,..,204.58,209.58,..,..,209.70,..,..,209.49,209.70,..,..,217.03,..,..,209.47,217.03,..,..,206.48,..,..,206.33,206.48,204.34,211.10,214.59,215.10,215.10,215.10,218.59,224.63,..,..,..,..,..,..
Pineapple,..REGION X (NORTHERN MINDANAO),..,..,21547.15,..,..,21497.15,21547.15,..,..,21478.75,..,..,20976.75,21978.75,..,..,21472.50,..,..,21592.50,21592.50,..,..,22245.35,..,..,23107.50,23107.50,..,..,23400.25,..,..,24098.40,24100.40,..,..,24296.20,..,..,25444.08,25444.08,..,..,25439.20,..,..,25843.38,26189.38,..,..,26017.18,..,..,26440.25,26497.25,..,..,26494.25,..,..,26595.28,26595.28,..,..,26377.20,..,..,26467.35,26507.35,..,..,26398.18,..,..,27310.83,27349.30,..,..,26398.17,..,..,27357.85,27398.24,..,..,27357.73,..,..,28424.25,28429.25,..,..,27433.35,..,..,29702.94,29704.94,..,..,29722.86,..,..,29721.94,29722.94,29734.94,29734.94,29734.94,29734.94,29734.94,29734.94,29734.94,32084.94,..,..,..,..,..,..
Pineapple,..REGION XI (DAVAO REGION),..,..,2053.00,..,..,2051.00,2053.00,..,..,2022.00,..,..,2041.00,2052.00,..,..,2033.00,..,..,1987.19,2033.00,..,..,1978.19,..,..,1951.19,1978.19,..,..,1978.25,..,..,1942.25,1978.25,..,..,1870.00,..,..,1862.25,1870.00,..,..,1862.25,..,..,1863.00,1863.25,..,..,1806.65,..,..,1807.65,1807.65,..,..,1805.15,..,..,1806.00,1807.65,..,..,1802.00,..,..,1802.49,1802.50,..,..,1801.50,..,..,1798.68,1801.50,..,..,1806.69,..,..,1806.69,1806.69,..,..,1806.87,..,..,1805.61,1806.87,..,..,1807.26,..,..,1804.12,1807.26,..,..,1802.24,..,..,1803.35,1803.35,1803.71,1803.71,3489.28,1803.71,1803.71,1803.71,3489.28,1803.47,..,..,..,..,..,..
Pineapple,..REGION XII (SOCCSKSARGEN),..,..,23173.00,..,..,22806.00,23269.00,..,..,22749.50,..,..,22745.00,22849.50,..,..,23116.00,..,..,23389.00,23485.00,..,..,24515.00,..,..,24515.00,24580.00,..,..,24535.00,..,..,24362.00,24545.00,..,..,24170.00,..,..,24072.00,24182.00,..,..,24029.00,..,..,24029.00,24029.00,..,..,24304.00,..,..,24394.00,24394.00,..,..,24350.00,..,..,24445.00,24445.00,..,..,24445.00,..,..,24536.00,24561.00,..,..,24449.00,..,..,24439.00,24519.00,..,..,24481.00,..,..,24481.00,24481.00,..,..,24036.00,..,..,24021.00,24036.00,..,..,24032.00,..,..,23709.00,24037.00,..,..,24057.00,..,..,23898.00,24150.00,24028.00,23450.00,24028.00,23182.00,23230.00,23309.00,24043.00,23648.00,..,..,..,..,..,..
Pineapple,..REGION XIII (CARAGA),..,..,485.00,..,..,483.00,488.00,..,..,483.00,..,..,473.00,488.00,..,..,498.00,..,..,429.00,499.00,..,..,200.00,..,..,220.01,230.00,..,..,190.00,..,..,215.27,219.00,..,..,189.74,..,..,207.27,225.27,..,..,210.27,..,..,214.27,214.27,..,..,221.27,..,..,218.00,223.27,..,..,221.50,..,..,226.50,231.50,..,..,225.50,..,..,226.50,231.50,..,..,234.50,..,..,229.00,235.00,..,..,230.00,..,..,229.00,235.00,..,..,228.08,..,..,228.08,228.08,..,..,229.25,..,..,234.45,234.45,..,..,239.45,..,..,239.45,239.45,256.00,243.00,256.00,247.00,247.00,247.00,260.00,261.00,..,..,..,..,..,..
Ampalaya fruit [Bitter gourd],PHILIPPINES,..,..,5555.99,..,..,5573.33,11129.32,..,..,5542.97,..,..,5334.13,10877.10,..,..,5570.23,..,..,5326.22,10896.44,..,..,5577.55,..,..,5256.58,10834.13,..,..,5400.85,..,..,5280.27,10681.12,..,..,5368.78,..,..,5264.54,10633.31,..,..,5256.69,..,..,5269.38,10526.07,..,..,5428.09,..,..,5228.69,10656.78,..,..,5463.62,..,..,5215.70,10679.32,..,..,5476.66,..,..,5199.70,10676.36,..,..,5533.32,..,..,5154.46,10687.78,..,..,5544.54,..,..,5110.62,10655.16,..,..,5567.79,..,..,5102.74,10670.54,..,..,5656.26,..,..,4849.27,10505.53,..,..,5066.06,..,..,4593.70,9659.76,4064.11,4621.45,5017.40,4188.97,4225.67,4856.50,9873.90,4149.13,..,..,..,..,..,..
Ampalaya fruit [Bitter gourd],..CORDILLERA ADMINISTRATIVE REGION (CAR),..,..,74.50,..,..,30.00,104.50,..,..,74.50,..,..,29.00,103.50,..,..,74.00,..,..,33.00,107.00,..,..,77.00,..,..,34.00,111.00,..,..,78.00,..,..,35.15,113.15,..,..,76.50,..,..,35.35,111.85,..,..,76.25,..,..,29.01,105.26,..,..,75.50,..,..,30.33,105.83,..,..,75.23,..,..,29.22,104.45,..,..,75.50,..,..,30.31,105.81,..,..,73.45,..,..,31.15,104.60,..,..,72.46,..,..,31.04,103.50,..,..,73.06,..,..,30.74,103.80,..,..,67.82,..,..,33.81,101.63,..,..,69.75,..,..,72.18,141.93,64.55,80.08,83.05,61.34,69.53,69.53,152.58,70.39,..,..,..,..,..,..
Ampalaya fruit [Bitter gourd],..REGION I (ILOCOS REGION),..,..,742.42,..,..,508.87,1251.29,..,..,729.25,..,..,505.96,1235.21,..,..,721.69,..,..,512.27,1233.96,..,..,700.13,..,..,514.16,1214.28,..,..,700.25,..,..,513.50,1213.75,..,..,701.00,..,..,514.00,1215.00,..,..,704.17,..,..,509.79,1213.96,..,..,751.17,..,..,529.24,1280.41,..,..,752.60,..,..,516.83,1269.43,..,..,764.24,..,..,522.06,1286.30,..,..,764.38,..,..,524.50,1288.88,..,..,767.58,..,..,527.77,1295.35,..,..,767.73,..,..,528.78,1296.51,..,..,779.03,..,..,426.53,1205.56,..,..,673.30,..,..,436.22,1109.52,522.38,492.64,621.72,179.58,456.51,456.51,1078.23,523.15,..,..,..,..,..,..
