Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
....Bohol,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",49.63,48.27,50.30,50.30,48.94,50.98,50.29,48.93,48.93,46.90,48.26,48.93,49.22,49.62,48.53,52.34,43.37,46.90,48.26,49.62,43.37,47.45,53.70,52.34,51.65,48.93,50.43,53.01,51.65,52.33,53.00,48.92,52.32,47.56,47.56,48.92,49.60,50.96,50.52,50.69,50.96,52.32,50.96,52.32,49.73,46.88,47.88,48.13,50.00,49.38,48.75,49.83,49.38,46.25,43.75,41.25,41.88,48.13,51.88,51.25,49.38,54.13,50.63,50.63,48.21,58.13,57.50,56.88,53.75,51.25,48.13,53.75,51.25,50.63,53.75,57.50,53.13,53.80,55.63,52.50,61.25,61.25,56.88,55.63,55.00,56.25,54.38,56.88,56.88,60.00,56.88,60.00,62.50,69.25,68.00,59.38,56.88,58.13,60.00,60.00,61.25,62.50,62.50,61.70,66.88,67.50,69.38,72.88,77.63,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, AVOCADO, 1 KG",49.81,58.45,69.09,85.40,67.35,67.35,67.35,69.26,61.00,61.00,60.75,54.39,64.27,54.39,60.75,59.73,63.29,64.31,66.85,65.20,57.19,57.19,55.03,55.03,55.03,59.50,70.15,77.90,75.36,77.90,78.41,78.41,79.05,80.95,77.13,77.13,77.13,77.13,77.22,84.50,84.50,71.28,79.04,78.78,73.19,77.00,52.50,48.75,57.50,68.75,95.00,72.57,97.50,100.00,108.75,108.75,107.50,100.00,105.00,105.00,105.00,115.00,110.00,110.00,106.04,130.00,233.75,168.75,191.25,130.00,127.50,111.25,72.50,75.00,91.25,165.00,176.00,139.35,151.00,132.00,115.71,128.57,146.25,133.75,126.25,101.25,145.00,175.00,175.00,175.00,142.07,147.50,138.75,172.50,157.50,150.00,147.50,133.75,120.00,145.00,183.13,212.50,212.50,160.05,243.75,243.75,246.00,246.00,246.00,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",40.35,40.86,48.49,48.60,46.22,46.22,46.22,46.63,42.82,43.65,43.96,44.07,44.84,44.79,46.55,50.57,52.43,51.19,50.06,50.16,54.70,56.05,55.02,56.36,56.36,52.02,57.91,57.29,58.83,69.15,65.34,67.82,67.30,67.30,66.89,64.41,62.35,59.87,63.71,61.93,59.87,59.15,58.22,58.12,57.60,56.88,50.00,52.50,47.50,48.13,46.25,54.68,56.25,55.00,54.38,55.63,55.00,53.75,54.38,55.63,53.75,51.25,47.50,53.13,53.80,63.75,72.50,70.00,73.75,76.88,70.00,71.88,66.88,71.25,71.88,73.75,76.25,71.56,83.75,87.50,87.50,88.75,90.00,89.38,86.88,91.25,91.25,91.25,92.50,87.50,88.96,90.63,90.00,95.00,95.00,92.50,88.75,86.88,98.75,86.25,83.75,83.75,83.13,89.53,82.50,87.50,91.25,91.25,91.25,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",22.69,22.34,24.11,25.89,23.76,23.76,23.76,25.53,21.84,22.20,23.90,27.23,23.92,27.23,24.82,28.36,29.28,27.01,28.71,28.00,28.21,28.35,27.01,26.65,26.44,27.51,27.08,28.92,28.92,31.40,29.42,29.06,29.77,30.84,30.48,30.48,29.77,29.06,29.60,28.35,28.00,28.64,29.85,28.36,29.71,31.13,31.75,39.38,38.75,38.13,36.88,32.41,40.63,43.13,43.75,45.00,45.00,45.00,41.88,42.50,41.88,42.50,41.25,43.75,43.02,50.00,57.50,53.75,47.50,55.63,56.25,53.75,56.25,51.25,52.50,50.00,51.25,52.97,45.63,51.25,48.75,50.63,51.25,53.75,58.75,60.00,60.00,60.00,60.00,61.25,55.11,57.50,58.75,55.63,56.88,56.88,57.50,60.00,61.88,66.25,62.50,62.50,62.50,59.90,61.25,61.25,61.25,62.50,62.50,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",26.26,25.77,26.77,29.76,28.57,28.57,28.57,26.38,28.37,27.37,25.87,25.38,27.30,26.37,30.35,31.84,32.83,30.84,31.83,32.82,32.33,32.33,31.14,27.56,27.76,30.67,32.83,34.22,34.22,39.19,34.22,37.01,37.31,38.90,35.92,35.02,33.93,33.93,35.56,34.92,32.93,34.42,34.13,35.62,36.52,34.13,31.63,31.88,26.25,33.13,39.50,33.76,30.63,30.00,29.75,31.25,30.13,29.75,28.13,29.38,30.00,29.00,31.88,31.88,30.15,30.00,28.75,30.00,30.13,33.13,31.88,30.00,30.63,28.75,27.50,27.50,27.50,29.65,26.25,26.88,27.50,28.75,30.38,30.38,30.38,30.38,30.38,30.38,30.38,32.50,29.55,31.63,31.13,30.38,31.63,32.88,32.88,34.75,42.50,42.25,34.13,34.75,34.75,34.47,66.63,67.25,68.75,69.38,73.13,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",91.18,101.65,103.13,101.89,93.98,88.21,88.63,82.44,83.26,80.79,80.79,80.79,89.73,80.79,80.38,80.38,78.32,76.67,76.67,76.67,76.67,76.67,80.79,79.14,73.37,78.04,46.99,48.64,54.41,54.41,51.11,45.34,41.38,43.85,47.10,46.16,46.16,46.16,47.64,42.86,42.86,38.46,39.56,35.16,31.32,30.00,30.63,32.50,34.38,36.25,43.75,36.48,43.13,56.25,53.13,48.13,49.38,51.88,53.13,52.50,48.75,53.75,62.50,57.50,52.50,58.75,56.25,60.00,55.00,58.75,51.25,51.25,51.25,52.50,52.50,55.00,57.50,55.00,56.25,55.71,55.71,60.00,57.14,57.14,50.00,54.29,54.29,54.29,65.71,64.29,57.07,55.71,54.29,54.29,55.71,55.71,52.86,55.00,60.71,61.43,57.14,62.14,66.43,57.62,66.88,70.63,70.63,73.75,73.75,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",138.05,146.85,160.25,163.62,153.87,121.59,121.59,119.34,111.84,111.84,111.84,111.84,131.04,119.34,119.94,121.30,121.30,121.59,118.60,120.10,114.09,129.11,129.86,185.56,174.15,131.25,142.62,144.12,147.13,171.15,142.02,155.08,155.08,138.72,139.62,145.47,151.32,151.32,148.64,158.68,159.99,147.12,148.43,140.69,118.75,108.50,106.25,115.63,107.50,112.50,126.25,129.19,158.75,142.50,143.75,130.00,117.50,125.00,130.00,132.50,130.00,136.25,135.00,136.25,134.79,162.50,143.75,143.75,142.50,146.25,133.75,123.75,132.50,158.75,181.25,177.50,165.00,150.94,165.00,147.50,140.00,146.25,126.25,107.50,102.50,121.25,175.00,246.25,156.25,158.75,149.38,166.25,151.25,146.25,146.25,126.25,128.75,138.75,143.75,151.25,152.25,156.13,173.75,148.41,165.00,162.50,167.50,170.00,160.00,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",27.84,27.84,25.94,26.41,25.27,18.81,19.28,19.94,21.53,28.57,28.57,28.57,24.88,26.31,27.64,27.64,27.64,26.31,26.31,25.65,25.65,25.65,25.65,28.31,24.99,26.48,32.97,32.97,34.30,38.29,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97,33.52,31.41,31.41,31.16,32.07,30.41,30.24,28.00,28.88,29.13,32.50,37.50,37.50,31.68,43.13,42.50,42.50,41.25,45.00,41.88,45.00,43.75,43.13,42.50,42.50,42.50,42.97,48.75,48.75,48.75,48.75,48.75,48.75,48.75,48.13,50.00,51.25,45.63,44.38,48.39,35.63,34.38,35.00,41.88,45.00,43.75,43.75,48.75,58.75,52.50,46.25,38.75,43.70,36.88,36.25,35.63,36.88,36.88,36.88,39.38,47.50,45.63,40.00,42.50,45.00,39.95,47.00,50.75,50.75,53.71,50.75,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",39.76,39.87,50.82,54.43,50.82,44.35,44.35,44.35,43.75,43.75,43.75,43.75,45.31,44.35,43.75,43.75,40.83,40.35,40.35,40.35,40.35,40.35,42.29,44.60,42.17,41.96,40.10,55.05,53.84,53.84,49.71,52.75,51.53,51.53,51.53,51.53,51.53,51.53,51.21,45.20,46.26,49.13,46.58,48.71,46.37,42.75,44.38,44.38,49.38,49.38,46.88,46.62,44.38,42.50,42.50,43.13,44.38,44.38,45.63,44.38,47.50,45.00,42.50,45.00,44.27,50.00,51.25,51.25,51.25,53.75,56.88,59.38,56.25,58.75,53.75,52.50,51.25,53.86,53.13,52.50,47.50,50.00,56.25,55.00,50.00,52.50,57.50,60.00,56.25,56.25,53.91,55.00,55.00,55.63,56.25,55.00,55.00,67.50,78.75,77.50,73.75,73.75,72.50,64.64,73.75,75.00,76.25,76.25,75.00,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, GRAPES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, GUYABANO, 1 KG",73.39,82.48,98.74,94.89,82.34,63.69,77.78,76.04,65.95,60.73,60.73,63.51,75.02,63.51,63.51,63.34,61.60,63.34,63.34,63.34,66.82,63.34,67.86,67.86,67.86,64.64,67.86,68.90,68.90,70.64,68.20,61.25,59.51,58.64,60.89,63.50,62.63,62.63,64.46,60.02,58.72,61.33,57.68,58.46,60.68,65.38,61.00,51.25,57.25,50.00,63.13,58.74,61.88,53.75,53.13,51.88,53.13,53.13,53.13,50.00,50.63,49.38,48.75,50.63,52.45,51.88,66.88,60.00,51.25,52.50,52.50,52.50,50.00,50.00,54.38,51.88,54.38,54.01,56.88,51.88,48.13,53.13,59.38,69.38,69.38,65.63,51.88,51.88,53.13,54.38,57.09,58.13,56.88,53.13,55.63,59.38,58.13,65.63,71.88,75.63,70.63,68.13,73.75,63.91,86.25,121.25,121.25,121.25,121.25,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, LANZONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, RAMBUTAN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, POMELO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"CALAMANSI, LOOSE, 1 KG",48.83,52.02,58.22,67.15,67.15,67.15,72.78,58.22,63.85,63.85,63.85,56.34,61.62,56.34,56.34,56.34,57.28,65.73,67.61,73.24,73.24,73.24,44.13,50.70,51.64,60.49,56.33,56.80,56.80,73.22,59.14,51.63,52.10,50.69,50.69,51.82,51.82,54.45,55.46,53.65,53.65,69.74,77.25,67.06,76.71,68.13,73.13,77.50,77.50,83.75,83.75,71.82,97.50,95.00,97.50,97.50,97.50,97.50,97.50,95.00,96.25,97.50,100.00,102.50,97.60,95.00,85.00,77.50,86.25,105.00,100.00,92.50,82.50,80.00,82.50,82.50,85.00,87.81,90.00,86.25,85.00,116.25,103.75,98.75,95.00,91.25,91.25,91.25,91.25,85.00,93.75,83.75,90.00,87.50,85.00,93.75,90.00,91.13,86.00,88.50,88.50,93.50,98.50,89.68,107.00,105.75,112.75,117.50,121.25,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cebu,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Cebu,"FRESH FRUIT, AVOCADO, 1 KG",45.17,53.00,62.65,77.44,61.07,61.07,61.07,62.80,55.31,55.31,55.08,49.31,58.27,49.31,55.08,54.15,57.38,58.31,60.61,59.12,51.86,51.86,49.90,49.90,49.90,53.95,63.61,70.64,68.33,70.64,71.10,71.10,71.68,73.41,69.95,69.95,69.95,69.95,70.03,76.64,76.64,64.65,71.68,71.45,66.38,69.83,62.33,51.67,71.67,69.17,68.75,68.41,157.50,149.17,100.00,102.50,100.00,98.33,80.00,80.00,90.00,88.33,90.83,93.33,102.50,110.42,75.00,75.00,80.00,80.00,73.75,68.33,69.17,71.67,87.50,241.67,241.67,106.18,193.33,123.33,133.33,126.67,144.17,141.67,110.00,84.17,170.83,216.67,228.33,232.50,158.75,188.33,162.50,190.00,169.17,135.83,153.33,150.83,145.00,149.17,176.25,195.83,195.83,167.67,163.33,163.33,160.83,175.00,169.00,.,.,.,.,.,.,.,.
....City of Cebu,"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
