Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
..VIII - Eastern Visayas,"MONGGO, GREEN, 1 KG",104.01,103.78,102.74,103.49,104.20,103.26,102.34,104.24,101.64,100.80,100.62,98.69,102.48,97.65,100.18,101.68,103.07,101.54,100.87,99.65,99.48,100.59,101.08,101.21,102.50,100.79,102.51,99.89,98.52,101.80,102.42,102.86,103.75,101.08,93.60,90.76,93.04,94.91,98.76,96.16,97.43,98.06,99.68,100.24,99.48,99.12,104.99,106.38,106.85,106.67,106.17,101.77,110.03,109.62,108.65,107.74,107.48,108.16,110.09,106.54,103.82,105.50,105.04,105.54,107.35,104.58,104.72,104.04,103.49,103.51,104.48,103.76,104.73,104.29,104.54,105.17,104.66,104.33,105.07,105.43,103.82,104.18,106.14,104.35,103.48,104.10,103.75,105.19,106.44,104.57,104.71,105.23,105.12,106.12,106.93,107.28,107.55,107.35,106.07,106.55,105.69,109.89,111.55,107.11,113.18,118.16,119.05,121.27,122.13,.,.,.,.,.,.,.,.
....Biliran,"RAW PEANUT, SHELLED, 1 KG",58.98,58.98,58.98,58.98,58.98,58.98,58.98,58.98,58.98,58.98,58.98,63.90,59.39,68.81,68.81,68.81,73.72,88.46,93.37,98.28,98.28,98.28,98.28,98.28,98.28,87.64,98.28,101.09,101.09,103.89,103.89,103.89,103.89,103.89,103.89,101.09,101.09,99.68,102.14,101.09,101.09,101.09,101.09,101.09,101.09,102.50,102.50,102.50,102.50,102.50,102.50,101.80,105.00,107.50,112.50,112.50,112.50,112.50,112.50,112.50,112.50,112.50,115.00,115.00,111.88,115.00,105.00,115.00,115.00,115.00,115.00,115.00,115.00,122.50,122.50,122.50,123.75,116.77,125.00,125.00,120.00,124.00,124.00,124.00,124.00,124.00,124.00,126.50,126.50,126.50,124.46,122.50,122.50,122.50,122.50,122.50,122.50,115.00,120.00,120.00,120.00,120.00,127.50,121.46,127.50,140.00,152.50,152.50,152.50,.,.,.,.,.,.,.,.
....Biliran,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Biliran,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Biliran,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Biliran,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Biliran,"BAGUIO BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Biliran,"MONGGO, GREEN, 1 KG",99.96,101.23,97.43,94.90,101.23,87.95,79.72,92.37,93.64,94.91,93.64,88.58,93.80,86.05,88.58,94.91,94.91,93.64,98.70,96.17,92.37,98.70,93.64,94.91,98.71,94.27,99.98,98.71,93.65,94.92,94.92,88.59,99.98,101.25,101.25,101.25,103.78,102.51,98.40,102.51,101.24,105.04,101.24,101.24,94.91,101.88,101.25,101.25,98.75,102.50,102.50,101.19,102.50,105.00,98.75,101.25,98.75,93.75,98.75,101.25,95.00,102.50,100.00,100.00,99.79,97.50,103.75,97.50,98.75,98.75,96.25,92.50,97.50,100.00,106.25,103.75,103.75,99.69,105.00,102.50,95.00,97.50,107.50,98.75,95.00,97.50,95.00,100.00,101.25,96.25,99.27,93.75,97.50,103.75,100.00,108.75,97.50,100.00,95.00,98.25,99.50,95.75,98.75,99.04,101.25,101.25,101.25,105.00,108.75,.,.,.,.,.,.,.,.
....Eastern Samar,"RAW PEANUT, SHELLED, 1 KG",104.21,113.34,112.03,105.53,101.61,101.61,104.22,102.93,96.41,97.72,95.11,89.90,102.05,93.80,95.11,87.29,91.19,96.40,110.74,105.53,106.82,104.21,102.92,109.42,104.21,100.64,101.60,101.60,104.20,104.20,109.41,114.62,119.83,123.75,117.23,106.81,109.41,109.41,110.17,112.02,114.62,114.62,104.20,112.02,114.62,113.33,113.33,113.33,113.33,113.33,113.33,112.67,113.33,116.67,116.67,116.67,116.67,125.00,137.50,137.50,133.75,137.50,137.50,137.50,127.19,136.25,132.50,132.50,130.00,130.00,130.00,130.00,133.75,130.00,130.00,126.25,122.50,130.31,122.50,124.38,127.50,127.50,126.25,125.00,125.00,128.75,130.00,130.00,130.00,130.00,127.24,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,132.50,130.21,135.00,136.25,137.50,142.50,140.00,.,.,.,.,.,.,.,.
....Eastern Samar,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Eastern Samar,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Eastern Samar,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Eastern Samar,"STRING BEANS, 1 KG",92.04,119.37,109.30,64.72,76.22,71.91,69.03,70.47,69.76,73.35,71.91,71.91,80.00,90.61,103.55,100.67,84.85,71.91,70.47,63.28,56.09,69.03,74.78,74.78,69.03,77.42,86.29,92.04,84.85,84.85,84.85,71.19,53.21,55.37,56.08,69.02,79.08,89.14,75.50,93.45,103.51,126.51,115.01,100.63,86.25,80.50,79.75,86.25,96.75,94.25,96.50,96.61,106.25,108.75,113.75,114.75,107.25,115.00,101.63,84.13,92.33,87.43,95.25,114.50,103.42,114.50,177.00,152.25,116.88,109.25,95.13,83.25,83.50,85.00,94.00,85.00,93.00,107.40,99.25,96.75,94.25,90.50,95.00,99.38,96.25,84.38,72.75,91.75,108.63,118.38,95.61,129.88,137.25,129.25,130.00,114.00,122.00,119.00,109.38,112.25,102.25,103.13,131.25,119.97,126.50,149.25,160.13,137.25,120.88,.,.,.,.,.,.,.,.
....Eastern Samar,"BAGUIO BEANS, 1 KG",104.20,104.20,102.93,99.12,99.12,101.66,95.31,96.58,92.77,96.58,96.58,96.58,98.80,96.58,101.66,101.66,104.20,97.85,104.20,101.66,101.66,106.74,106.74,109.28,111.82,103.67,109.28,106.74,106.74,106.74,106.74,109.28,109.28,104.20,109.28,106.74,114.36,114.36,108.65,124.53,134.70,127.08,109.29,119.46,116.92,106.75,107.25,100.00,105.00,107.50,111.00,114.12,126.38,122.00,120.75,117.88,120.75,123.25,120.00,117.13,113.50,111.00,130.25,136.50,121.62,136.25,145.00,140.75,134.63,135.88,135.13,124.75,123.50,131.13,129.25,127.00,127.00,132.52,134.00,133.50,125.00,120.25,127.50,148.75,153.75,133.75,130.13,160.00,163.00,147.88,139.79,159.88,144.38,155.00,133.13,126.25,142.75,146.38,154.25,166.00,145.50,143.00,195.00,150.96,181.50,160.63,187.50,177.25,171.00,.,.,.,.,.,.,.,.
....Eastern Samar,"MONGGO, GREEN, 1 KG",105.15,102.27,100.83,106.59,106.59,102.27,103.71,105.15,110.91,112.35,100.83,106.59,105.27,106.59,106.59,103.71,106.59,109.47,106.59,108.03,109.47,112.35,112.35,109.47,110.91,108.51,109.47,103.71,103.71,107.55,112.36,115.24,113.80,118.12,115.24,115.24,115.24,115.24,112.08,115.24,118.12,115.24,115.24,115.24,123.88,121.00,119.75,119.75,121.00,121.00,121.00,118.87,121.00,118.50,113.50,113.50,116.00,118.50,120.75,120.50,123.00,123.00,123.50,123.50,119.60,123.50,116.00,116.00,116.00,116.00,114.00,116.00,113.50,111.00,111.00,110.38,111.00,114.53,111.00,111.00,111.00,111.00,111.00,111.00,116.00,116.00,116.00,116.00,116.00,114.75,113.40,116.00,114.75,114.75,116.00,116.00,116.00,116.00,117.00,117.00,115.75,116.00,116.00,115.94,116.00,126.00,127.25,124.75,127.25,.,.,.,.,.,.,.,.
....Leyte,"RAW PEANUT, SHELLED, 1 KG",72.71,72.71,72.71,72.71,70.08,70.08,70.08,70.08,70.08,70.08,71.66,73.24,71.35,73.24,73.24,73.24,73.24,77.98,82.20,82.20,82.20,82.20,83.25,83.25,83.25,79.12,83.25,83.25,83.25,80.79,87.47,90.11,90.11,88.00,88.00,83.25,83.25,84.30,85.42,83.25,83.25,83.25,79.57,82.73,85.89,88.00,88.00,88.00,88.00,88.00,88.00,85.50,88.33,88.33,88.33,88.33,88.33,88.33,93.33,98.33,98.33,98.33,98.33,105.00,93.47,106.67,105.00,106.67,108.33,108.33,106.67,108.33,105.00,106.67,106.67,106.67,113.33,107.36,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,116.67,116.67,118.33,118.33,118.33,118.33,117.33,117.33,117.33,114.00,114.17,116.68,114.17,122.50,112.50,120.83,120.83,.,.,.,.,.,.,.,.
....Leyte,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Leyte,"RAW PEANUT, UNSHELLED, 1 KG",106.09,106.09,106.09,106.09,106.09,106.09,102.86,102.86,102.86,102.86,104.15,105.44,104.80,105.44,105.44,105.44,111.91,112.55,115.14,112.55,112.55,112.55,112.55,111.26,111.26,110.72,109.97,109.97,109.97,109.97,109.97,108.68,108.68,101.57,101.57,95.10,95.10,95.10,104.64,95.10,95.74,95.74,91.22,94.45,97.04,98.33,98.33,98.33,98.33,98.33,98.33,96.61,96.67,96.67,97.50,97.50,97.50,97.50,105.83,105.83,105.83,105.83,105.83,105.83,101.53,105.83,105.83,105.83,105.83,105.83,104.17,105.83,105.83,105.83,105.83,105.83,107.50,105.83,110.83,110.83,110.83,110.83,110.83,113.33,113.33,113.33,113.33,113.33,113.33,114.17,112.36,114.17,114.17,114.17,114.17,114.17,114.17,114.17,111.50,111.50,111.50,111.50,112.17,113.11,103.83,105.00,105.00,105.00,105.00,.,.,.,.,.,.,.,.
....Leyte,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Leyte,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Leyte,"BAGUIO BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Leyte,"MONGGO, GREEN, 1 KG",73.90,73.90,73.90,73.90,72.23,72.23,73.34,71.12,68.35,65.57,70.02,65.57,71.17,71.69,80.02,79.47,82.80,75.57,72.24,72.24,72.24,72.24,72.24,72.24,72.24,74.60,71.13,71.13,71.13,76.31,72.80,74.46,74.46,74.46,72.80,71.69,76.69,79.47,73.88,85.03,86.14,87.25,93.36,93.36,87.25,87.25,105.63,115.38,115.38,115.38,116.00,98.95,116.00,113.50,113.50,113.50,113.50,112.25,112.88,110.38,100.38,101.50,100.88,103.38,109.30,100.25,97.25,101.50,100.88,108.25,109.63,112.63,114.38,111.88,107.88,107.88,110.38,106.90,105.63,107.50,106.25,104.38,104.38,104.38,102.38,102.38,102.38,102.38,102.38,104.25,104.06,104.25,104.25,104.25,104.25,104.25,106.75,106.75,106.75,107.38,106.75,107.38,111.13,106.18,121.00,124.00,124.00,127.00,123.00,.,.,.,.,.,.,.,.
....Northern Samar,"RAW PEANUT, SHELLED, 1 KG",111.23,111.23,111.23,111.23,111.23,111.23,104.56,113.46,113.46,114.02,114.02,114.57,111.79,114.57,114.57,114.57,114.57,114.57,114.57,114.57,114.57,114.57,114.57,114.57,114.57,114.57,125.69,136.26,136.26,127.54,135.70,135.70,129.03,129.03,124.58,117.91,110.12,102.33,125.85,102.33,102.33,100.06,100.63,100.63,100.06,100.63,100.63,100.63,100.63,100.63,100.63,100.82,103.75,103.75,113.75,108.75,103.75,103.75,103.75,102.50,97.50,97.50,97.50,100.00,103.02,100.00,102.50,106.25,105.00,105.00,105.00,102.50,102.50,102.50,100.00,100.00,100.00,102.60,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,102.50,102.50,103.75,100.00,103.75,.,.,.,.,.,.,.,.
....Northern Samar,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Northern Samar,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Northern Samar,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Northern Samar,"STRING BEANS, 1 KG",86.89,86.89,86.89,81.78,66.45,61.34,66.45,61.34,61.34,61.34,61.34,61.34,70.28,89.46,81.79,81.79,81.79,76.68,74.12,74.12,74.12,74.12,71.56,71.56,71.56,76.89,71.56,70.28,72.84,72.84,72.84,72.84,72.84,74.12,72.84,70.28,62.61,67.72,71.13,69.00,72.83,83.70,84.33,90.08,88.80,86.88,87.50,82.50,91.25,86.25,101.25,85.36,95.00,92.50,92.50,81.25,85.00,96.88,88.75,85.00,82.50,82.50,90.00,83.75,87.97,85.00,97.50,118.75,115.00,105.00,95.00,95.00,95.00,100.00,95.00,98.75,98.75,99.90,101.25,98.13,100.00,97.50,90.00,78.75,83.75,93.75,98.75,97.50,116.25,116.25,97.66,116.25,120.00,127.50,117.50,106.25,112.50,113.75,118.75,132.50,137.50,142.50,146.25,124.27,137.50,147.50,147.50,147.50,123.75,.,.,.,.,.,.,.,.
....Northern Samar,"BAGUIO BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Northern Samar,"MONGGO, GREEN, 1 KG",86.46,86.46,86.46,86.46,86.46,98.81,93.87,88.93,88.93,91.40,96.34,96.34,90.58,81.52,81.52,81.52,81.52,81.52,81.52,81.52,81.52,81.52,93.87,93.87,93.87,84.61,96.34,87.69,87.69,98.80,93.86,95.10,92.63,97.57,97.57,88.92,88.92,97.57,93.56,97.57,100.04,103.75,98.81,96.34,104.99,103.75,105.00,103.75,105.00,102.50,95.00,101.38,107.50,111.25,112.50,96.25,92.50,100.00,105.00,97.50,100.00,97.50,96.25,98.75,101.25,100.00,102.50,102.50,102.50,102.50,102.50,97.50,100.00,100.00,100.00,100.00,100.00,100.83,100.00,100.00,100.00,100.00,100.00,95.00,100.00,100.00,100.00,100.00,102.50,100.00,99.79,100.00,100.00,102.50,102.50,100.00,100.00,102.50,100.00,100.00,102.50,103.75,102.50,101.35,102.50,102.50,108.75,108.75,111.25,.,.,.,.,.,.,.,.
....Samar,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Samar,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Samar,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Samar,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Samar,"STRING BEANS, 1 KG",23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.75,23.75,23.23,26.88,31.71,33.27,27.65,28.08,31.21,31.21,31.50,28.05,28.68,28.68,31.18,29.84,31.18,31.18,30.55,30.55,31.80,31.80,31.80,30.55,34.25,36.83,62.50,67.50,37.54,85.00,90.00,90.00,86.25,92.50,73.75,65.00,70.00,83.75,83.75,75.00,80.00,81.25,102.50,100.00,98.54,86.25,78.75,78.75,90.00,81.88,81.25,72.50,77.50,91.25,86.60,96.25,121.25,127.50,100.00,96.25,78.75,76.25,85.00,91.88,83.75,88.75,92.50,94.84,87.50,86.25,86.25,88.75,78.75,75.00,86.25,73.75,71.88,82.50,90.00,96.25,83.59,113.75,115.00,110.00,98.75,91.25,97.50,85.00,85.00,91.25,92.50,105.00,111.25,99.69,115.00,147.50,130.00,95.00,93.75,.,.,.,.,.,.,.,.
....Samar,"BAGUIO BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Samar,"MONGGO, GREEN, 1 KG",97.50,97.50,98.75,97.50,97.50,95.00,95.00,97.50,98.75,97.50,95.00,92.50,96.67,90.00,88.13,95.00,95.00,97.50,97.50,90.00,92.50,92.50,90.00,92.50,95.00,92.97,95.00,95.00,92.38,93.75,92.50,95.00,93.75,95.00,93.75,91.25,92.50,92.50,93.53,92.50,95.00,92.50,98.75,102.50,98.75,101.25,98.75,100.00,98.75,96.25,95.63,97.55,100.63,96.88,98.75,98.13,96.88,95.63,96.25,103.13,96.88,103.13,96.88,100.00,98.60,95.63,99.38,99.38,95.63,95.00,95.00,93.75,95.00,100.00,98.13,100.00,96.25,96.93,97.50,97.50,93.75,96.25,96.25,96.25,92.50,93.75,91.25,95.00,100.00,93.75,95.31,98.75,96.25,95.00,101.25,100.00,110.00,102.50,102.50,100.00,95.63,112.50,110.00,102.03,110.00,111.25,111.25,111.25,111.25,.,.,.,.,.,.,.,.
....Southern Leyte,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Southern Leyte,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
