Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Iloilo,"FRESH FISH, MACKEREL, HASA-HASA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH FISH, MILKFISH, BANGUS, DAGUPAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH FISH, MILKFISH, BANGUS, MEDIUM, 1 KG",135.51,127.39,133.08,129.02,124.96,121.72,121.72,121.72,124.15,125.78,129.02,124.96,126.59,129.83,134.70,127.40,131.46,128.22,122.53,113.61,116.85,119.28,119.28,117.65,129.82,124.22,137.12,137.94,134.69,129.82,126.58,120.09,126.58,125.77,121.71,131.45,110.68,107.11,125.80,116.68,114.25,109.38,109.38,109.06,118.80,127.56,130.48,128.21,138.75,143.75,140.00,123.86,145.00,135.00,126.88,137.50,135.00,125.63,123.13,126.25,132.50,126.25,135.00,136.25,132.03,138.75,137.50,135.00,130.00,133.75,136.88,134.38,136.88,138.57,141.43,144.29,158.57,138.83,172.86,162.86,165.00,173.75,170.00,160.00,162.50,168.75,177.50,182.50,180.00,171.25,170.58,175.00,173.75,166.25,166.25,161.25,161.25,150.43,150.16,153.75,145.00,151.25,155.00,159.11,162.50,182.50,181.25,170.00,163.75,161.88,147.50,153.75,142.50,141.25,148.75,148.75,158.70,162.50,185.00,175.00,183.75,176.25,175.00,173.75,184.18,187.86,181.11,181.11,185.40,179.24
....Iloilo,"FRESH FISH, NEMIMTERID, BISUGO, MEDIUM, 1 KG",154.58,150.26,143.35,157.17,153.71,168.39,156.30,157.17,149.82,153.71,161.48,148.53,154.54,166.66,158.89,159.76,157.17,155.44,154.58,157.17,150.26,149.40,158.03,164.07,162.35,157.82,169.25,170.98,174.43,158.03,162.35,155.44,162.35,163.21,159.76,170.12,163.21,167.53,164.72,170.98,173.57,164.07,178.75,177.02,170.12,170.12,170.12,179.61,178.75,180.00,186.25,174.95,213.75,176.25,160.00,170.00,162.50,170.00,165.00,167.50,177.50,186.25,187.50,177.50,176.15,175.00,177.50,188.75,192.50,196.25,191.25,183.75,186.25,195.00,196.25,211.25,218.75,192.71,236.25,262.50,240.00,237.50,237.50,213.75,213.75,230.00,228.96,223.75,225.52,231.77,231.77,258.75,261.25,231.25,237.50,235.00,238.75,228.75,238.75,238.75,240.00,251.25,261.25,243.44,285.00,261.25,262.50,255.00,257.50,248.75,237.50,245.00,255.00,260.00,262.50,280.00,259.17,317.50,320.00,296.25,291.25,271.25,282.50,277.50,278.86,262.54,274.78,282.94,296.54,287.66
....Iloilo,"FRESH FISH, OCEANIC BONITO, TULINGANG LAPAD, MED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH FISH, OCEANIC BONITO, TULINGANG PUTI, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH FISH, ROUND SCAD, GALUNGGONG, MEDIUM, 1 KG",96.73,91.55,95.01,91.55,95.01,111.42,124.38,110.56,111.42,114.87,136.47,126.11,108.76,124.38,116.61,112.29,106.25,106.25,107.11,112.29,113.16,105.39,107.98,114.02,120.93,112.22,114.02,116.61,102.79,101.92,101.92,112.28,114.87,113.15,117.46,119.19,108.83,114.01,111.42,120.92,131.28,126.10,125.23,133.87,134.73,138.18,134.73,128.69,142.50,146.25,132.50,132.92,133.75,121.25,103.75,123.75,113.75,107.50,107.50,117.50,117.50,107.50,121.25,123.75,116.56,122.50,128.75,117.50,116.25,121.25,116.25,118.75,113.75,142.86,140.00,131.43,145.71,126.25,165.71,162.50,140.00,150.00,145.00,142.50,148.75,156.25,161.25,173.75,166.25,157.50,155.79,157.50,157.50,130.00,130.00,137.50,145.00,150.42,151.25,153.75,150.00,146.25,172.50,148.47,195.00,167.50,165.00,162.50,134.00,153.75,147.50,157.50,151.25,147.50,162.50,173.75,159.81,206.25,200.00,180.00,180.00,187.50,180.00,177.50,181.67,177.50,179.88,189.41,194.18,186.16
....Iloilo,"FRESH FISH, SLIPMOUTH, SAPSAP, MEDIUM, 1 KG",122.17,120.53,123.83,122.18,117.23,113.93,118.88,125.49,118.88,117.23,115.59,128.80,120.40,138.71,136.23,134.58,129.63,118.08,121.38,137.90,132.11,122.20,126.33,133.76,153.58,132.04,143.67,138.72,127.16,120.56,128.81,130.46,126.33,128.81,120.56,118.91,120.56,132.95,128.13,131.30,126.35,128.00,132.12,137.07,137.07,140.38,128.82,128.00,136.25,135.00,143.75,133.68,161.25,133.75,133.75,121.25,110.00,117.50,118.75,118.13,120.00,134.38,132.50,155.00,129.69,150.00,151.25,136.25,125.00,127.50,130.00,127.50,127.50,151.43,160.00,151.43,177.14,142.92,180.00,177.50,172.50,185.00,187.50,175.00,181.25,185.00,197.50,212.50,205.00,216.25,189.58,207.50,215.00,200.00,200.00,185.00,202.50,196.25,198.75,171.25,196.25,198.75,210.00,198.44,225.00,225.00,220.00,213.75,210.00,201.25,180.00,187.50,185.00,188.75,201.25,207.50,203.75,230.00,222.50,217.50,223.75,213.75,231.25,223.75,215.40,187.02,210.39,213.73,237.11,218.85
....Iloilo,"FRESH FISH, SNAPPER, MAYA-MAYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH FISH, TALAKITOK (MAMSA), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH FISH, TILAPIA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH FISH, TULINGAN (FRIGATE TUNA), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH CRABS, ALIMANGO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH CRABS, ALIMASAG, MEDIUM, 1 KG",203.97,208.26,199.66,203.95,225.41,244.74,244.74,195.79,200.95,225.41,255.04,255.46,221.95,276.93,255.46,261.90,266.19,266.19,249.01,270.47,261.88,261.88,253.30,264.04,274.78,263.50,294.10,300.53,264.05,274.79,274.79,274.79,257.61,283.37,266.19,285.52,289.80,291.95,279.79,287.66,296.25,281.22,296.25,308.75,302.50,297.50,273.75,292.50,297.50,293.75,267.50,291.26,290.00,283.75,290.00,292.50,270.00,262.50,261.25,238.75,271.25,280.00,276.25,278.75,274.58,322.50,310.00,311.25,323.75,325.00,325.00,317.50,308.75,325.00,360.63,360.63,364.38,329.53,386.88,400.63,370.63,403.75,391.25,372.50,342.50,353.75,362.03,385.78,354.84,376.25,375.07,389.53,380.31,383.28,395.00,401.25,370.00,355.00,347.50,355.00,348.75,350.00,343.75,368.28,357.50,358.75,343.75,342.50,333.75,305.00,295.00,275.00,297.50,302.50,306.25,316.25,319.48,351.25,351.25,325.00,366.25,378.75,366.25,360.00,358.40,358.40,379.11,395.03,418.92,367.38
....Iloilo,"FRESH SHRIMP, PUTI, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH SHRIMP, SUAJE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH SHRIMP, SUAJE, ENDEAVOR PRAWN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH SHRIMP, SUAJE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH SHRIMP, SUGPO, MEDIUM, 1 KG",657.77,657.77,657.77,597.99,498.24,466.43,466.43,424.58,424.58,436.54,452.08,448.27,515.70,480.55,496.09,496.09,496.09,496.09,496.09,496.09,496.09,496.09,496.09,496.33,496.33,494.84,496.33,508.29,490.37,496.33,496.33,496.33,496.33,556.14,496.33,502.31,514.27,502.31,504.31,484.37,544.18,520.28,520.28,527.03,516.23,520.95,504.75,512.18,513.53,513.53,449.42,510.56,448.07,476.41,475.74,481.14,403.53,408.93,464.26,410.28,457.52,458.87,507.46,525.00,459.77,527.50,528.75,520.00,516.25,516.25,518.75,522.50,485.00,487.50,503.75,508.75,525.00,513.33,571.25,565.00,543.75,587.50,601.25,545.00,540.00,556.25,568.75,557.50,575.00,563.75,564.58,586.25,610.00,603.75,603.75,600.67,620.00,617.50,606.25,596.25,575.00,571.25,572.50,596.93,593.75,603.75,603.75,585.00,530.00,503.75,508.75,522.50,512.50,537.50,540.00,513.75,546.25,577.50,567.50,536.25,567.50,593.75,606.25,593.75,593.75,603.54,603.54,607.47,605.51,588.03
....Iloilo,"FRESH SQUID, MEDIUM, 1 KG",138.50,142.64,149.28,162.55,152.60,157.58,155.93,155.09,151.78,151.78,161.73,155.09,152.88,157.58,157.58,165.04,157.58,156.75,142.65,143.49,150.12,145.14,151.78,153.44,173.35,154.54,169.20,177.49,180.81,161.73,157.58,154.27,153.44,159.24,155.93,155.09,160.90,162.55,162.35,186.60,173.33,173.33,179.96,178.31,174.99,185.78,164.21,168.36,172.50,161.25,170.00,174.05,183.75,192.50,165.00,162.50,152.50,163.75,171.25,176.25,172.50,178.75,190.00,197.50,175.52,200.00,195.00,202.50,195.00,202.50,200.00,197.50,202.50,222.50,225.00,217.50,237.50,208.13,260.00,280.00,263.33,280.00,252.50,222.50,218.75,250.00,247.63,235.44,226.02,245.16,248.44,260.16,256.41,257.66,257.66,250.00,245.00,236.25,237.50,240.00,262.50,247.50,283.75,252.87,307.50,272.50,275.00,270.00,267.50,257.50,252.50,237.50,257.50,261.25,277.50,290.00,268.85,327.50,333.75,313.75,322.50,292.50,302.50,295.00,314.58,325.02,323.71,349.82,366.79,322.29
....Iloilo,"FRESH FISH, CATFISH, HITO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH FISH, TUNA, YELLOW-FIN (TAMBAKOL), MEDIUM, 1 KG",135.63,145.20,140.41,149.98,146.78,164.65,153.16,172.30,164.64,195.27,214.41,170.38,162.73,169.90,160.33,172.29,162.72,173.89,177.08,165.91,170.70,177.08,167.51,175.48,164.32,169.77,201.01,167.51,153.15,165.91,172.29,164.32,162.72,169.10,178.67,172.29,181.86,162.72,170.96,164.32,159.53,164.32,159.53,173.89,169.10,177.07,177.07,169.10,167.50,175.00,167.50,168.66,187.50,136.25,146.88,157.50,155.00,161.25,172.50,163.75,158.75,188.75,215.00,188.75,169.32,190.00,195.00,180.00,190.00,187.50,182.50,178.75,181.25,178.57,190.00,192.86,207.14,187.80,272.86,241.43,241.43,280.00,251.25,246.25,246.25,271.25,272.50,240.75,250.00,245.00,254.91,253.75,265.00,243.75,243.75,227.50,195.00,202.50,208.75,217.50,227.50,217.50,252.50,229.58,252.50,246.25,226.25,247.50,252.50,250.00,235.00,235.00,241.25,240.00,261.25,275.00,246.88,290.00,302.50,283.75,297.50,292.50,292.50,292.50,292.50,302.82,289.06,325.19,330.35,299.26
....Iloilo,"FRESH SEAWEEDS, LATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"FRESH SHELLS, TAHONG, 1 KG",26.46,26.46,27.28,29.76,31.00,33.06,34.72,41.33,42.98,44.65,46.31,45.48,35.79,54.58,51.28,52.93,47.97,45.49,45.49,49.63,52.11,56.25,57.07,55.41,62.85,52.59,62.85,57.89,54.59,54.59,54.59,54.59,54.59,54.59,54.59,54.59,54.59,54.59,55.55,54.59,57.07,54.59,56.25,61.25,61.25,57.50,53.75,60.00,56.25,60.00,65.63,58.18,59.38,60.63,60.63,60.63,68.75,78.13,80.00,90.00,85.00,67.50,76.25,63.13,70.84,62.50,63.75,63.75,70.00,69.38,71.25,72.50,78.75,78.75,78.75,80.00,76.25,72.14,76.25,75.00,75.00,73.75,76.25,73.75,74.38,75.00,83.75,88.75,86.25,82.50,78.39,86.25,85.00,88.75,88.75,85.00,83.75,83.75,87.00,88.25,92.00,90.75,90.75,87.50,93.25,86.25,83.75,82.50,80.00,84.50,83.25,83.25,80.75,82.50,82.50,87.50,84.17,85.00,85.00,82.50,82.50,82.50,81.25,81.25,81.25,90.81,95.59,95.59,97.19,86.70
....Negros Occidental,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"FRESH FISH, DALAG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"FRESH FISH, DILIS (ANCHOVIES), 1 KG",100.18,101.76,98.61,104.13,108.08,109.65,115.96,113.59,108.86,107.28,113.59,106.49,107.35,114.38,109.65,103.35,101.77,108.08,109.65,109.65,114.38,111.23,112.02,117.55,115.97,110.64,115.97,112.02,116.75,116.75,116.75,115.18,115.18,119.91,113.60,113.60,113.60,107.29,114.72,117.55,120.70,123.85,120.70,114.39,115.19,112.03,112.03,110.46,111.25,108.75,106.25,114.43,108.75,108.75,108.75,98.75,106.25,96.25,99.38,105.00,111.88,111.88,111.88,115.63,106.93,114.38,123.13,108.13,114.38,121.88,120.83,121.88,119.38,121.88,121.88,126.88,120.63,119.61,115.63,117.50,125.00,123.13,130.63,140.63,140.00,146.25,141.88,141.88,139.38,146.88,134.07,144.38,156.88,161.33,156.33,166.95,161.95,165.70,150.00,149.38,149.38,149.38,149.38,155.09,156.88,158.75,149.38,161.88,198.13,219.38,196.88,189.38,158.13,161.88,161.88,161.88,172.87,170.00,176.25,171.25,176.25,173.75,168.75,166.25,167.46,152.90,154.11,140.76,142.38,163.34
....Negros Occidental,"FRESH FISH, DILIS (ANCHOVIES), BOLINAO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"FRESH FISH, GROUPER, LAPU-LAPU, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"FRESH FISH, MACKEREL, ALUMAHAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"FRESH FISH, MACKEREL, HASA-HASA, MEDIUM, 1 KG",135.00,150.00,160.00,165.00,141.67,141.67,141.41,139.33,139.33,159.33,162.67,164.01,149.95,160.00,123.33,111.67,108.33,106.67,106.67,113.33,115.00,118.33,118.33,115.00,116.67,117.78,116.67,118.33,121.67,115.00,115.00,115.00,121.67,118.33,118.33,118.33,120.00,120.00,118.19,116.67,116.67,116.67,116.67,103.33,111.67,111.67,111.67,111.67,121.67,123.33,123.33,115.42,130.00,125.00,118.33,113.33,113.33,116.67,125.00,121.67,121.67,121.67,125.00,138.33,122.50,131.67,138.33,115.00,108.33,108.33,108.33,108.33,108.33,108.33,108.33,120.00,130.00,116.11,143.57,147.14,151.25,148.13,146.88,160.63,160.63,161.25,166.88,166.88,168.13,165.63,157.25,165.63,168.13,160.63,160.63,154.38,153.13,141.25,150.63,155.63,155.63,150.63,155.63,155.99,160.63,163.13,196.88,231.88,204.38,194.38,221.88,220.63,188.13,185.63,184.38,188.13,195.01,200.63,197.50,195.00,195.00,200.00,205.00,215.00,228.44,201.56,203.24,203.24,204.91,204.13
....Negros Occidental,"FRESH FISH, MILKFISH, BANGUS, DAGUPAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
