Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Iloilo,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"CABBAGE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"CABBAGE, 1 KG",52.59,51.43,49.94,48.94,47.57,48.07,49.82,51.38,54.04,52.00,51.41,47.79,50.42,51.97,53.79,50.57,51.53,56.25,57.35,57.19,54.50,53.13,52.50,52.35,53.57,53.73,55.29,62.16,53.94,50.13,49.25,51.53,51.69,57.32,58.32,57.60,56.79,56.78,55.07,60.50,61.91,55.82,53.82,54.31,60.10,59.94,62.00,62.78,62.47,65.69,58.19,59.79,58.94,57.47,51.50,64.16,74.91,75.53,81.60,76.53,69.25,62.25,65.85,65.28,66.94,72.44,76.50,67.50,61.66,56.53,55.91,73.53,76.25,67.81,69.91,74.07,73.28,68.78,82.28,80.72,69.22,62.63,59.69,66.10,76.41,72.50,76.66,76.81,74.00,70.16,72.27,69.69,64.69,60.16,59.47,70.25,90.25,88.69,75.57,70.63,68.69,70.78,71.25,71.68,67.81,67.19,67.81,72.71,83.91,88.06,76.28,66.16,66.57,67.03,75.47,91.41,74.20,102.78,114.63,88.44,70.94,65.72,66.91,88.04,84.89,83.32,90.54,95.76,99.88,87.65
..REGION VII (CENTRAL VISAYAS),"CAMOTE TOPS, 1 KG",6.26,6.26,6.26,6.50,6.19,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.27,6.25,6.25,6.25,6.56,6.56,6.56,6.56,6.56,6.83,6.83,6.83,6.83,6.57,6.83,6.83,7.07,7.12,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.03,7.07,6.86,6.86,6.86,6.76,6.76,6.76,6.76,6.76,6.76,6.94,6.94,6.84,6.94,6.94,7.25,6.94,6.94,7.00,6.19,6.19,6.23,6.26,6.26,6.60,6.65,7.10,7.50,7.75,8.38,8.63,8.75,8.50,8.50,8.50,8.38,8.38,8.38,8.23,8.50,9.00,9.13,9.50,9.50,9.50,10.75,10.13,10.13,10.13,10.13,10.13,9.71,10.13,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.67,9.63,9.63,9.63,9.50,9.63,9.63,9.63,9.63,9.63,9.63,9.63,50.75,13.05,50.75,49.75,47.75,47.75,48.88,57.13,66.88,64.65,64.65,75.80,90.30,89.17,62.79
..REGION VII (CENTRAL VISAYAS),"KANGKONG, 1 KG",6.34,6.34,6.34,6.50,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.29,6.25,6.25,6.25,6.73,6.73,6.73,6.73,6.73,6.96,6.96,6.96,6.96,6.69,6.96,6.96,7.23,7.26,7.28,7.26,7.23,7.23,7.23,7.23,7.23,7.23,7.19,7.36,7.09,7.09,7.09,6.96,6.96,6.96,6.96,6.96,6.96,7.29,7.29,7.08,7.29,7.29,7.69,7.29,7.29,7.31,7.50,7.58,7.78,7.78,7.81,7.85,7.54,8.09,8.28,8.40,8.25,8.25,24.88,25.00,25.00,25.00,18.44,13.38,13.38,15.53,16.00,16.31,16.50,19.00,19.00,19.00,19.00,19.25,19.25,19.25,19.25,19.25,18.42,19.25,19.25,18.00,18.00,18.00,18.00,18.00,18.00,18.00,17.38,17.38,17.38,18.05,16.75,16.75,16.75,17.50,16.75,16.75,16.75,16.75,16.75,17.00,17.00,62.88,20.70,62.88,66.00,76.25,73.50,67.13,72.75,80.13,87.78,102.27,100.16,126.52,110.70,85.51
..REGION VII (CENTRAL VISAYAS),"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"PECHAY, NATIVE, 1 KG",51.21,49.48,50.04,45.94,45.32,45.01,47.82,49.07,49.07,49.07,47.51,47.19,48.06,50.82,51.50,51.13,48.90,49.97,50.91,49.35,50.89,50.32,50.15,50.01,52.65,50.55,52.34,55.46,58.16,50.63,51.25,53.00,56.13,58.00,57.38,51.50,53.25,54.50,54.30,61.19,66.57,60.69,58.32,60.07,67.32,66.38,65.19,62.75,59.63,58.82,58.51,62.12,59.88,58.82,64.38,66.26,71.69,85.38,86.38,83.10,81.19,87.32,83.69,83.38,75.96,78.44,82.07,81.01,75.13,74.38,72.69,79.07,86.07,80.44,74.57,74.00,79.00,78.07,87.69,91.44,78.75,71.57,67.82,78.13,87.19,82.19,77.00,69.63,80.88,75.88,79.01,76.57,85.63,82.19,65.94,71.25,76.25,76.88,72.82,66.12,59.38,65.50,76.94,72.96,75.00,74.69,73.44,71.67,82.88,86.07,89.50,77.94,76.38,80.75,95.69,99.63,81.97,98.82,99.00,83.44,76.25,70.00,73.01,78.82,86.14,88.99,98.64,100.86,106.06,88.34
..REGION VII (CENTRAL VISAYAS),"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"CABBAGE, 1 KG",59.21,55.78,48.91,50.63,46.63,47.88,52.50,55.63,62.50,54.38,52.00,43.75,52.48,52.13,59.38,55.00,57.50,68.75,65.00,60.00,53.13,55.00,48.75,49.38,51.88,56.33,59.38,73.13,63.75,57.00,54.00,58.13,58.13,60.63,61.25,57.50,60.63,64.00,60.63,78.13,75.00,61.88,59.38,66.25,80.63,76.25,71.88,70.00,72.50,75.00,60.63,70.63,66.25,62.50,55.50,96.25,111.25,101.25,103.75,103.75,88.13,70.63,66.88,66.88,82.75,76.88,83.13,70.00,61.25,51.25,57.50,86.25,93.75,86.25,91.88,89.38,86.25,77.81,93.13,90.00,75.00,75.00,76.25,83.13,87.50,83.75,83.13,87.50,89.38,82.50,83.86,86.25,78.75,75.00,70.00,80.63,125.63,123.13,91.88,88.75,77.50,82.50,77.50,88.13,73.75,71.25,72.50,72.50,85.00,98.75,81.25,72.50,71.25,76.25,88.75,113.75,81.46,127.50,140.63,102.50,85.63,82.50,79.38,106.25,95.63,95.63,101.00,102.50,103.75,101.91
....Bohol,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"PECHAY, NATIVE, 1 KG",60.84,58.95,58.49,51.88,49.38,49.38,53.75,56.25,56.25,56.25,53.13,52.50,54.75,59.38,61.25,60.63,55.00,56.88,58.75,55.63,57.50,55.00,53.75,54.38,58.75,57.24,58.13,64.38,66.88,50.00,51.25,55.00,61.25,65.00,63.75,52.50,55.00,57.50,58.39,72.50,81.25,68.75,62.50,65.00,78.13,76.25,75.00,71.25,65.00,58.75,58.13,69.38,59.38,58.75,67.50,69.63,80.25,96.38,97.50,92.50,91.25,96.25,88.75,90.00,82.35,81.88,83.75,81.88,78.13,76.25,71.25,78.75,90.00,78.75,73.75,73.75,83.75,79.32,90.00,95.63,87.50,75.63,76.88,78.75,89.38,77.50,73.75,64.38,81.25,71.25,80.16,78.13,93.75,86.88,71.88,82.50,92.50,93.75,85.63,72.24,75.00,73.75,75.63,81.80,78.75,78.13,75.63,72.50,78.75,86.25,91.25,75.00,71.25,78.75,98.75,103.75,82.40,106.25,102.50,87.50,70.00,66.25,68.13,68.13,85.17,84.53,89.58,87.69,99.67,84.62
....Bohol,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"CABBAGE, 1 KG",50.75,50.75,50.75,50.75,50.50,50.75,51.75,51.75,52.38,51.75,52.38,52.38,51.39,52.88,52.88,52.88,53.00,54.38,54.38,55.63,58.00,59.38,59.38,59.38,59.88,56.00,59.88,59.88,55.75,56.00,55.50,55.50,55.50,55.50,55.75,56.00,54.63,53.13,56.09,51.38,52.63,52.63,53.38,49.75,54.13,54.13,51.75,51.75,51.75,56.50,56.50,53.02,57.63,56.75,55.50,56.63,57.13,59.63,76.38,76.75,70.75,66.50,67.75,69.25,64.22,68.50,68.50,66.88,64.13,61.13,53.63,55.38,57.50,57.50,57.75,60.63,60.63,61.01,69.75,72.88,70.63,61.75,52.50,61.25,76.88,71.25,77.25,68.50,69.13,68.75,68.38,64.38,58.75,53.75,47.88,47.88,47.88,47.88,47.88,50.00,42.25,58.75,65.00,52.69,61.25,63.75,63.75,63.33,79.38,89.75,86.38,74.63,71.88,61.88,61.88,78.75,71.38,88.63,106.63,80.63,67.50,48.50,54.50,90.88,86.41,68.53,92.37,96.84,102.80,82.02
....Cebu,"CAMOTE TOPS, 1 KG",6.26,6.26,6.26,6.50,6.19,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.27,6.25,6.25,6.25,6.56,6.56,6.56,6.56,6.56,6.83,6.83,6.83,6.83,6.57,6.83,6.83,7.07,7.12,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.03,7.07,6.86,6.86,6.86,6.76,6.76,6.76,6.76,6.76,6.76,6.94,6.94,6.84,6.94,6.94,7.25,6.94,6.94,7.00,6.19,6.19,6.23,6.26,6.26,6.60,6.65,7.10,7.50,7.75,8.38,8.63,8.75,8.50,8.50,8.50,8.38,8.38,8.38,8.23,8.50,9.00,9.13,9.50,9.50,9.50,10.75,10.13,10.13,10.13,10.13,10.13,9.71,10.13,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.67,9.63,9.63,9.63,9.50,9.63,9.63,9.63,9.63,9.63,9.63,9.63,50.75,13.05,50.75,49.75,47.75,47.75,48.88,57.13,66.88,64.65,64.65,75.80,90.30,89.17,62.79
....Cebu,"KANGKONG, 1 KG",6.34,6.34,6.34,6.50,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.29,6.25,6.25,6.25,6.73,6.73,6.73,6.73,6.73,6.96,6.96,6.96,6.96,6.69,6.96,6.96,7.23,7.26,7.28,7.26,7.23,7.23,7.23,7.23,7.23,7.23,7.19,7.36,7.09,7.09,7.09,6.96,6.96,6.96,6.96,6.96,6.96,7.29,7.29,7.08,7.29,7.29,7.69,7.29,7.29,7.31,7.50,7.58,7.78,7.78,7.81,7.85,7.54,8.09,8.28,8.40,8.25,8.25,24.88,25.00,25.00,25.00,18.44,13.38,13.38,15.53,16.00,16.31,16.50,19.00,19.00,19.00,19.00,19.25,19.25,19.25,19.25,19.25,18.42,19.25,19.25,18.00,18.00,18.00,18.00,18.00,18.00,18.00,17.38,17.38,17.38,18.05,16.75,16.75,16.75,17.50,16.75,16.75,16.75,16.75,16.75,17.00,17.00,62.88,20.70,62.88,66.00,76.25,73.50,67.13,72.75,80.13,87.78,102.27,100.16,126.52,110.70,85.51
....Cebu,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"PECHAY, NATIVE, 1 KG",41.58,40.00,41.58,40.00,41.25,40.63,41.88,41.88,41.88,41.88,41.88,41.88,41.36,42.25,41.75,41.63,42.79,43.06,43.06,43.06,44.28,45.63,46.54,45.63,46.54,43.85,46.54,46.54,49.43,51.25,51.25,51.00,51.00,51.00,51.00,50.50,51.50,51.50,50.21,49.88,51.88,52.63,54.13,55.13,56.50,56.50,55.38,54.25,54.25,58.88,58.88,54.86,60.38,58.88,61.25,62.88,63.13,74.38,75.25,73.69,71.13,78.38,78.63,76.75,69.56,75.00,80.38,80.13,72.13,72.50,74.13,79.38,82.13,82.13,75.38,74.25,74.25,76.82,85.38,87.25,70.00,67.50,58.75,77.50,85.00,86.88,80.25,74.88,80.50,80.50,77.87,75.00,77.50,77.50,60.00,60.00,60.00,60.00,60.00,60.00,43.75,57.25,78.25,64.10,71.25,71.25,71.25,70.83,87.00,85.88,87.75,80.88,81.50,82.75,92.63,95.50,81.54,91.38,95.50,79.38,82.50,73.75,77.88,89.50,87.12,93.45,107.71,114.04,112.46,92.06
....Cebu,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Oriental,"CABBAGE, 1 KG",38.10,36.87,41.79,36.88,34.38,36.13,38.13,38.13,38.13,38.13,38.13,38.13,37.74,39.13,40.38,35.63,35.63,36.88,42.50,45.00,46.25,41.88,42.50,43.13,41.25,40.85,41.88,51.88,37.50,31.25,31.25,33.75,33.13,44.38,44.38,48.75,46.88,46.25,40.94,50.00,53.75,50.00,45.00,42.50,45.63,44.38,55.00,57.50,54.38,60.00,48.13,50.52,41.88,41.88,35.00,33.75,41.25,46.25,57.50,55.00,51.88,48.13,58.13,53.75,47.03,67.50,73.13,63.75,55.00,47.50,47.50,67.50,67.50,65.00,61.25,61.25,60.00,61.41,71.25,65.00,57.50,47.50,47.50,56.25,67.50,63.75,70.00,73.75,61.25,58.75,61.67,55.00,48.75,45.63,53.75,73.75,90.00,85.00,73.75,66.25,66.25,65.63,63.75,65.63,57.50,53.75,56.25,63.33,83.75,70.00,57.50,41.25,53.13,60.00,73.75,81.88,62.67,88.75,101.25,78.75,53.75,63.13,61.25,66.88,70.23,73.57,74.91,81.60,84.27,74.86
....Negros Oriental,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Oriental,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Oriental,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Oriental,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Oriental,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
