Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Guimaras,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Guimaras,"GINGER, 1 KG",57.89,57.54,54.14,52.35,58.73,54.90,58.73,61.28,61.28,61.28,63.83,63.83,58.82,54.89,61.27,61.27,61.27,81.69,89.35,91.90,102.11,86.79,81.68,86.78,86.78,78.82,74.02,91.89,89.34,122.53,204.22,229.75,204.22,222.09,173.59,140.40,132.74,127.63,151.04,122.52,122.52,112.31,130.18,183.79,183.79,181.24,182.52,171.03,141.67,110.83,107.50,145.83,103.33,90.00,96.67,101.67,101.67,106.67,103.33,106.67,110.00,110.00,103.33,103.33,103.06,103.33,103.33,103.33,101.67,103.33,103.33,103.33,103.33,103.33,104.17,104.17,103.33,103.33,103.33,100.83,103.33,100.00,101.67,101.67,95.83,90.00,88.33,90.00,96.67,91.11,96.90,91.11,91.11,91.11,91.11,130.00,140.00,138.33,145.00,146.67,146.67,146.67,130.00,123.98,131.67,131.67,128.33,210.00,206.67,191.67,195.00,193.33,181.67,160.00,143.33,125.00,166.53,121.67,110.00,103.33,96.67,98.33,105.00,96.67,106.67,113.33,116.67,103.33,100.00,105.97
....Guimaras,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"GARLIC, NATIVE, 1 KG",98.13,94.88,91.42,91.42,87.57,91.42,91.42,94.88,108.28,108.28,101.57,101.57,96.74,98.11,98.11,98.11,91.40,101.55,94.84,87.94,87.94,87.94,87.94,87.94,91.39,92.77,91.39,87.94,87.94,87.94,111.69,152.30,236.98,142.15,125.29,125.29,125.29,118.39,124.38,108.24,108.24,101.54,105.00,97.50,90.00,92.50,166.25,95.00,97.50,100.00,106.25,105.67,102.50,107.50,103.75,126.25,130.00,143.75,142.50,138.75,141.25,147.50,137.50,148.75,130.83,155.00,152.50,150.00,147.50,160.00,182.50,173.75,132.50,121.25,106.25,107.50,111.25,141.67,111.25,103.75,103.75,103.75,98.75,95.00,96.25,93.75,100.00,95.00,90.00,91.25,98.54,111.25,112.50,117.50,125.77,128.97,157.65,156.40,151.40,150.15,148.90,136.87,157.50,137.91,162.50,193.75,185.00,192.50,195.00,160.00,137.50,130.00,130.00,136.25,150.00,145.00,159.79,142.50,135.00,135.00,135.00,128.75,135.00,135.00,131.05,133.68,133.68,133.68,136.31,134.55
....Iloilo,"ONION RED CREOLE (BERMUDA RED), 1 KG",51.32,51.32,47.67,47.67,47.67,43.99,42.17,45.23,45.83,51.33,64.18,58.68,49.76,55.00,58.68,58.68,53.18,49.51,51.33,58.69,58.69,58.69,58.69,58.69,56.84,56.39,66.02,69.70,56.84,53.19,50.24,41.44,44.01,49.51,67.83,67.83,75.18,71.51,59.44,64.18,64.18,55.00,55.00,52.50,53.75,63.75,71.25,73.75,75.00,78.75,100.00,67.26,100.63,103.13,86.88,81.88,80.00,97.50,117.50,118.75,118.75,118.75,103.75,88.75,101.36,101.25,96.25,86.25,86.25,73.75,72.50,80.00,82.50,77.50,77.50,88.75,120.00,86.88,140.00,112.50,83.75,83.75,83.75,95.00,102.50,112.50,117.50,105.00,97.50,91.25,102.08,102.50,90.00,77.50,67.03,56.88,53.75,60.00,71.25,78.75,77.50,98.75,205.00,86.58,227.50,162.50,111.25,108.75,107.50,105.00,102.50,100.00,122.50,166.25,178.75,185.00,139.79,116.25,105.00,120.00,103.75,100.00,111.25,111.25,108.10,111.25,115.45,122.80,158.91,115.33
....Iloilo,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Iloilo,"GINGER, 1 KG",89.07,89.07,89.07,89.07,89.07,89.07,89.07,89.07,89.07,81.65,59.38,66.80,84.12,69.26,49.49,49.49,49.49,69.26,69.26,89.06,69.26,69.26,69.26,94.02,94.02,70.09,94.02,84.11,94.02,94.02,94.02,115.04,80.16,80.16,82.62,74.22,73.24,83.12,87.40,61.84,62.35,75.09,121.25,137.50,140.00,133.75,156.25,138.75,133.75,130.00,122.50,117.75,106.25,93.75,82.50,82.50,88.75,91.25,96.25,91.25,85.00,86.25,92.50,82.50,89.90,75.00,76.25,76.25,63.13,63.13,57.50,55.00,53.75,61.88,66.25,66.25,60.00,64.53,58.75,55.00,53.13,53.13,53.75,54.38,60.00,60.00,63.33,73.33,75.00,79.38,61.60,80.00,76.25,78.75,78.75,115.00,116.25,130.00,126.25,123.75,122.50,122.50,128.75,108.23,126.25,120.00,116.25,172.50,182.50,186.25,185.00,177.50,170.00,141.25,131.25,115.00,151.98,115.00,110.00,100.00,97.50,102.50,101.25,100.63,102.17,98.04,106.30,94.95,91.85,101.68
....Iloilo,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"GARLIC, NATIVE, 1 KG",160.08,154.78,149.14,149.14,142.85,149.14,149.14,154.78,176.65,176.65,165.71,165.71,157.81,160.08,160.08,160.08,149.14,165.71,154.78,143.51,143.51,143.51,143.51,143.51,149.14,151.38,149.14,143.51,143.51,143.51,182.29,248.57,386.78,232.00,232.00,232.00,232.00,232.00,213.11,232.00,232.00,232.00,232.00,232.00,232.00,232.00,232.00,232.00,232.00,232.00,232.00,232.00,216.67,216.67,216.67,216.67,216.67,216.67,216.67,216.67,195.00,195.00,195.00,195.00,209.45,195.00,195.00,195.00,203.33,191.67,216.67,175.00,150.83,169.17,169.17,169.17,164.17,182.85,159.17,159.17,159.17,157.00,157.00,156.00,156.00,156.00,152.00,152.00,179.25,179.25,160.17,184.00,184.00,184.00,184.00,192.00,192.00,192.00,192.00,192.00,192.00,168.00,168.00,185.33,192.00,192.00,161.67,151.67,145.00,125.00,96.67,96.67,96.67,96.67,96.67,96.67,128.95,96.67,87.50,91.67,91.67,91.67,91.67,91.67,91.67,91.67,120.00,120.00,120.00,98.82
....Negros Occidental,"ONION RED CREOLE (BERMUDA RED), 1 KG",50.36,50.36,50.36,49.23,56.26,60.90,60.90,60.90,62.16,62.16,62.16,62.16,57.33,62.16,62.16,62.16,62.16,62.16,62.16,62.16,63.30,63.30,63.30,63.30,65.69,62.83,71.45,77.36,77.36,77.36,74.97,84.39,79.75,79.75,79.75,76.00,74.75,73.50,77.20,73.75,73.13,70.63,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,72.04,74.38,74.38,74.38,74.38,71.88,71.88,74.38,76.88,103.13,103.13,90.63,90.63,81.67,90.63,90.63,91.88,83.13,79.38,84.38,84.38,84.38,84.38,86.88,93.13,126.88,90.01,139.38,127.50,98.75,90.00,86.25,100.00,100.00,102.50,105.00,105.00,107.75,107.75,105.82,110.38,103.75,98.75,98.75,113.75,95.63,93.13,81.25,87.50,87.50,122.50,120.00,101.07,253.75,253.75,185.00,142.50,142.50,120.00,105.00,101.25,113.75,138.75,145.00,152.50,154.48,128.75,145.00,143.75,131.25,113.75,107.50,120.00,116.25,123.38,140.50,150.00,153.25,131.12
....Negros Occidental,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Occidental,"GINGER, 1 KG",76.77,79.14,76.77,76.77,69.35,69.79,72.76,66.82,62.52,68.75,78.11,77.96,72.96,76.78,76.78,76.78,76.78,79.15,84.21,86.59,96.53,96.53,96.53,91.63,91.63,85.83,91.63,91.63,94.01,94.01,94.01,101.43,103.95,128.75,115.63,103.13,100.63,108.13,102.25,106.25,96.25,87.50,95.00,121.25,135.00,132.50,128.75,135.00,135.00,135.00,100.00,117.29,76.25,76.25,76.25,76.25,77.50,77.50,73.75,73.75,71.25,71.25,71.25,73.75,74.58,73.75,73.75,70.00,72.50,72.50,72.50,60.00,62.50,61.88,61.88,56.88,56.88,66.25,53.75,55.63,56.25,56.88,58.75,51.25,52.50,52.50,51.25,53.75,61.25,61.25,55.42,61.25,57.50,67.50,67.50,98.75,120.00,113.75,130.00,137.50,127.50,117.50,123.75,101.88,98.75,99.38,95.63,152.50,158.75,153.75,147.50,147.50,143.75,116.25,111.25,113.75,128.23,108.13,110.00,107.50,108.75,108.75,106.25,106.25,108.66,118.32,123.39,123.63,121.22,112.57
....Negros Occidental,"GARLIC, IMPORTED, 1 KG",43.56,43.56,43.56,36.32,42.42,46.91,46.91,44.70,44.70,43.57,46.92,46.92,44.17,46.92,46.92,52.48,51.41,51.41,50.27,50.27,44.71,44.71,44.71,44.71,44.71,47.77,44.71,45.79,45.79,45.79,45.79,73.74,90.50,90.50,90.50,90.50,90.50,90.50,70.38,89.41,88.32,88.32,88.32,88.32,88.32,88.32,88.32,88.32,88.32,88.32,88.32,88.41,89.41,89.41,102.50,102.50,105.00,105.00,130.00,147.50,150.00,146.25,143.75,152.50,121.99,166.25,168.75,167.50,167.50,162.50,173.75,156.25,166.25,131.25,131.25,127.50,128.75,153.96,118.75,125.00,116.25,116.25,108.75,111.25,111.25,110.00,111.25,120.00,121.41,108.75,114.91,110.00,110.00,116.25,113.75,126.25,138.75,143.75,147.50,146.25,141.25,137.50,140.00,130.94,143.75,165.00,153.75,158.75,157.50,139.38,108.13,108.13,115.00,116.25,111.25,110.00,132.24,107.50,100.63,105.00,105.00,105.00,102.50,102.50,107.50,117.00,129.00,135.25,135.00,112.66
..REGION VII (CENTRAL VISAYAS),"GARLIC, NATIVE, 1 KG",132.60,133.01,134.26,141.51,129.16,134.04,141.59,151.40,149.40,149.72,149.85,149.32,141.32,144.02,144.64,144.37,144.04,145.81,145.92,143.53,141.40,145.01,142.51,142.94,145.88,144.17,154.20,152.47,149.14,158.87,189.36,221.34,250.74,251.93,222.17,194.88,187.68,184.55,193.11,188.12,176.77,174.89,185.52,175.95,175.63,179.30,173.41,184.55,182.53,170.24,176.15,178.59,181.08,181.52,181.98,189.38,193.82,201.52,227.32,221.38,188.67,221.86,219.18,218.74,202.20,221.87,223.73,230.24,230.50,254.71,257.69,247.65,241.45,217.02,223.76,223.54,215.19,232.28,207.68,202.30,198.48,194.41,206.91,199.56,200.72,200.72,199.98,195.78,189.97,188.69,198.77,187.44,186.19,181.91,180.60,182.13,188.25,190.88,187.85,185.78,184.19,189.35,198.75,186.94,203.60,225.47,223.28,218.75,221.69,218.56,220.28,216.06,216.69,223.25,226.06,223.10,219.73,236.33,233.49,236.26,230.15,223.65,229.90,230.42,220.22,228.51,228.42,226.26,234.63,229.85
..REGION VII (CENTRAL VISAYAS),"ONION RED CREOLE (BERMUDA RED), 1 KG",92.81,90.89,82.02,86.88,80.43,84.27,87.25,87.55,96.56,99.41,95.73,96.03,89.99,98.30,95.88,87.50,82.80,68.32,78.65,80.65,77.63,79.05,81.61,90.19,98.94,84.96,102.05,117.03,94.87,78.34,64.74,55.13,59.50,64.38,75.00,72.50,72.19,70.63,77.20,65.94,67.19,62.82,59.69,59.07,58.13,59.07,63.13,67.19,70.94,78.44,86.57,66.52,111.88,111.88,100.00,96.88,117.19,105.00,109.38,119.38,111.88,125.63,116.25,94.38,109.98,94.38,91.25,85.32,76.57,75.32,75.32,80.00,79.38,83.13,84.38,84.69,123.04,86.07,145.63,122.50,92.50,89.38,89.38,90.63,106.25,106.57,117.50,106.88,103.75,103.13,106.18,103.75,100.00,92.50,83.44,72.50,68.75,73.75,78.13,75.00,82.50,100.00,159.38,90.81,211.25,189.38,185.63,147.50,138.13,129.38,129.38,125.63,136.88,181.25,200.63,205.63,165.06,176.88,148.75,146.25,136.25,125.32,120.00,124.69,124.69,125.57,135.46,148.35,184.76,141.41
..REGION VII (CENTRAL VISAYAS),"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"GINGER, 1 KG",92.69,92.84,92.72,90.26,90.43,89.04,90.34,96.62,95.11,93.88,95.59,95.18,92.89,92.16,94.95,93.37,95.63,99.52,107.23,108.95,113.16,114.68,115.59,115.24,114.96,105.45,114.48,117.10,123.62,131.54,178.96,200.39,202.26,188.39,183.88,151.20,149.75,137.17,156.56,128.67,108.81,101.36,118.37,139.34,148.12,165.12,169.88,147.12,132.64,108.99,102.98,130.95,100.24,98.41,96.29,94.46,94.25,99.90,99.85,99.64,97.89,112.53,110.94,110.31,101.23,101.49,97.33,89.98,84.26,80.89,78.25,77.90,77.03,79.45,100.02,102.37,105.04,89.50,71.09,70.52,65.96,66.43,66.84,67.95,74.27,75.23,91.70,99.19,90.47,89.77,77.45,88.28,89.21,82.59,88.20,89.04,120.57,125.76,132.24,125.99,121.18,119.79,115.21,108.17,136.25,146.38,148.88,179.08,179.92,190.13,192.00,191.17,177.08,167.67,159.96,156.83,168.78,149.92,142.63,126.79,125.13,119.71,113.46,118.63,120.73,122.81,117.24,113.87,115.89,123.90
..REGION VII (CENTRAL VISAYAS),"GARLIC, IMPORTED, 1 KG",73.88,71.94,69.26,70.83,73.88,89.30,102.32,106.19,104.62,106.19,103.14,107.75,89.94,106.18,97.68,105.44,95.38,99.99,101.56,99.99,102.30,96.95,95.38,98.52,98.52,99.82,101.57,100.00,101.57,106.18,107.75,215.41,289.28,153.75,153.75,141.25,146.25,130.00,145.56,106.25,111.25,106.25,106.25,107.50,111.25,112.50,112.50,110.00,112.50,115.00,123.75,111.25,118.75,118.75,123.75,135.63,135.63,172.50,187.50,162.50,110.00,167.50,162.50,177.50,147.71,180.00,163.75,178.13,177.50,200.00,200.00,166.25,146.25,138.75,121.25,117.50,124.29,159.47,123.75,121.25,111.25,110.00,107.50,107.50,107.50,103.75,102.50,115.00,117.50,115.00,111.88,105.00,97.50,102.50,102.50,116.25,125.00,140.00,137.50,135.00,136.25,135.00,153.75,123.85,143.75,157.50,182.50,171.67,180.00,162.50,151.25,146.25,138.75,141.25,141.25,145.00,155.14,150.00,146.25,137.50,140.00,131.25,125.00,128.75,128.75,128.75,127.10,127.10,138.65,134.09
....Bohol,"GARLIC, NATIVE, 1 KG",120.00,120.00,120.00,120.00,68.48,81.12,99.46,106.79,99.05,97.82,102.71,110.00,103.79,88.85,91.30,94.56,93.33,97.81,97.00,94.15,92.00,90.00,90.00,89.67,89.67,92.36,110.86,105.16,107.20,114.14,181.80,195.00,260.00,330.00,212.50,197.50,192.50,192.50,183.26,196.67,195.00,195.00,235.00,196.67,196.67,196.67,160.00,160.00,155.00,113.33,156.67,179.72,156.67,158.57,154.29,158.57,156.00,174.29,171.43,168.57,160.00,168.57,174.29,174.29,164.63,174.29,174.29,210.00,198.00,240.00,240.00,245.71,234.00,160.00,155.00,155.00,155.00,195.11,148.57,144.29,141.43,131.43,132.86,132.86,122.86,112.86,114.29,110.00,112.00,106.00,125.79,106.00,106.00,108.00,108.00,116.00,128.00,126.00,132.00,130.00,141.25,138.75,141.25,123.44,141.25,175.00,162.50,167.50,166.25,166.25,159.38,146.25,152.50,155.00,162.50,154.38,159.06,153.33,148.33,190.00,184.17,155.83,148.33,146.67,141.61,150.56,156.26,156.26,156.26,157.30
....Bohol,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"GINGER, 1 KG",49.13,42.98,50.87,43.50,47.50,46.63,47.25,52.88,51.63,53.75,57.63,57.63,50.12,51.88,53.13,50.63,54.38,63.50,82.50,84.38,86.25,90.00,94.38,92.50,92.50,74.67,91.88,93.13,93.75,112.50,190.00,207.50,210.00,195.00,192.50,125.00,123.13,101.88,144.69,111.25,111.25,101.88,135.00,152.50,168.75,215.63,231.25,157.50,157.50,116.25,108.13,147.24,90.00,83.75,83.13,83.13,82.50,83.75,89.38,88.75,86.25,85.00,81.88,80.00,84.79,77.50,72.50,68.75,62.50,60.00,57.50,58.75,58.13,58.75,62.50,63.75,61.25,63.49,62.50,62.50,58.75,58.75,60.00,62.50,72.50,78.75,86.25,98.75,92.50,90.00,73.65,90.00,91.88,92.50,104.38,106.88,159.38,168.75,156.25,151.25,136.88,140.00,135.00,127.76,125.00,128.13,140.63,196.25,196.25,223.13,222.50,218.75,195.00,172.50,161.88,153.75,177.81,138.75,129.38,115.63,109.38,108.13,107.50,116.25,123.20,125.73,118.15,111.83,117.51,118.45
....Bohol,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"GARLIC, NATIVE, 1 KG",106.99,106.99,106.99,142.64,142.64,142.64,142.64,142.64,142.64,142.64,142.64,130.73,132.74,131.94,131.94,131.37,129.59,133.44,133.44,133.44,137.51,147.71,147.71,148.92,147.71,137.89,147.71,147.71,138.22,135.22,137.00,137.00,137.00,136.75,136.88,126.88,120.25,120.25,135.07,116.63,85.38,85.38,85.38,85.38,85.38,85.38,82.25,85.38,82.25,82.25,82.25,86.94,82.25,82.13,83.25,85.63,85.63,85.63,199.63,200.00,82.25,198.50,192.13,182.86,129.99,188.29,202.86,195.71,200.00,218.57,230.48,217.14,205.71,182.00,198.00,197.14,172.86,200.73,138.00,137.00,128.33,128.33,176.88,150.00,156.25,153.75,154.38,144.38,119.13,121.25,142.31,116.25,96.25,75.88,68.13,63.75,63.75,68.75,63.13,63.13,51.75,69.88,97.50,74.85,116.88,163.13,180.63,159.17,168.00,155.50,158.00,150.50,140.50,155.50,160.50,156.75,155.42,212.00,206.86,176.29,181.43,200.00,213.75,228.75,189.27,219.28,214.66,203.12,230.82,206.35
....Cebu,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"GINGER, 1 KG",162.91,162.91,162.91,162.91,164.36,164.36,164.36,165.99,164.36,165.99,164.36,164.36,164.15,164.36,168.16,170.88,171.43,172.33,172.33,172.33,172.33,172.33,172.33,172.33,172.33,171.12,172.33,172.33,190.43,191.33,191.69,190.61,190.43,191.88,182.50,182.50,182.50,182.50,185.09,162.50,103.75,103.13,101.25,101.25,102.25,102.25,101.75,102.25,101.75,101.75,101.75,107.14,101.75,100.88,101.75,100.38,100.38,100.38,100.38,100.38,101.75,151.88,151.88,151.88,113.64,130.38,125.38,111.63,109.38,108.38,104.62,99.00,99.00,104.50,156.67,160.00,170.50,123.29,69.88,69.00,66.50,66.25,66.25,66.25,74.38,69.38,93.13,98.13,88.13,86.88,76.18,87.38,85.38,66.98,66.98,66.98,66.98,74.85,70.48,70.48,62.91,76.88,76.88,72.76,127.50,156.00,156.00,156.00,156.00,156.00,156.00,162.25,153.75,155.50,154.25,154.25,153.63,148.50,148.50,132.25,132.25,118.50,117.88,118.38,124.00,122.71,111.08,109.79,101.40,123.77
....Cebu,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Oriental,"GARLIC, NATIVE, 1 KG",80.00,81.67,86.67,80.00,78.75,85.63,97.50,97.50,97.25,99.75,98.75,101.25,90.39,100.00,100.00,96.25,96.25,95.00,96.25,93.75,87.50,93.75,83.75,83.75,92.50,93.23,101.25,100.00,95.00,132.50,185.00,225.00,265.00,200.00,200.00,117.50,111.25,101.25,152.81,115.00,102.50,95.00,95.00,92.50,91.25,97.50,113.75,130.00,125.00,117.50,111.25,107.19,117.50,117.50,122.50,160.00,172.50,185.00,183.75,162.50,151.25,155.00,152.50,160.00,153.33,166.25,165.00,162.50,171.25,207.50,207.50,175.00,175.00,175.00,177.50,177.50,165.00,177.08,176.25,160.00,156.25,150.00,150.00,147.50,152.50,165.00,160.00,157.50,157.50,156.25,157.40,156.25,171.25,172.50,175.00,177.50,190.00,197.50,185.00,178.75,172.50,177.50,185.00,178.23,185.00,211.25,197.50,213.33,215.00,200.00,197.50,180.00,186.25,195.00,193.75,193.75,197.36,192.50,191.25,191.25,167.50,151.25,170.00,158.75,162.50,156.70,155.25,158.15,163.95,168.25
