Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Bohol,"FRESH, BEEF, PURE MEAT, 1 KG",246.97,253.05,247.83,240.00,238.75,245.00,251.25,252.50,252.50,251.25,252.50,251.25,248.57,252.50,256.88,254.38,256.25,256.25,256.25,251.88,248.75,248.75,246.25,247.50,243.13,251.56,243.13,256.25,257.50,262.50,262.50,262.50,265.00,265.00,265.00,270.00,270.00,270.00,262.45,272.50,272.50,281.25,273.75,276.25,276.25,276.25,252.50,285.00,273.13,270.00,283.13,274.38,289.38,281.88,290.63,289.38,290.63,296.88,293.75,296.25,297.50,297.50,297.50,297.50,293.23,300.00,303.75,305.00,302.50,302.50,302.50,296.25,306.25,296.25,309.38,309.38,309.38,303.60,309.38,313.75,313.75,316.25,328.75,330.00,338.75,345.00,338.75,320.00,322.50,320.00,324.74,321.25,322.50,322.50,323.75,325.00,326.25,330.00,330.00,330.00,330.00,331.25,331.25,326.98,331.25,332.50,333.75,337.50,335.25,332.50,333.75,332.50,332.50,332.50,332.50,332.50,333.25,335.00,335.00,340.00,344.38,339.38,331.88,330.63,332.50,334.38,334.38,334.38,336.88,335.73
....Bohol,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bohol,"FRESH, PORK, MEAT WITH BONES, 1 KG",133.38,133.06,131.52,143.13,122.00,120.00,128.75,145.00,141.25,136.25,141.25,126.88,133.54,128.13,140.00,138.13,131.25,131.25,130.63,136.88,139.13,141.38,142.50,140.50,138.00,136.48,140.50,137.25,137.50,145.88,143.88,148.38,148.38,148.38,148.38,142.88,142.25,140.00,143.64,140.00,132.50,132.50,135.88,141.50,141.25,140.00,148.75,151.25,146.25,146.25,143.75,141.66,148.75,137.50,136.25,138.63,139.38,143.13,146.25,148.13,145.00,145.00,145.00,145.00,143.17,145.00,145.00,147.50,151.25,156.25,160.00,160.00,158.75,160.00,157.50,161.25,161.25,155.31,161.25,173.75,173.75,173.75,175.00,180.63,184.38,188.13,187.50,187.50,183.13,184.38,179.43,181.88,181.88,169.38,168.75,165.63,167.50,167.50,161.25,161.25,138.75,153.75,155.00,164.38,152.50,153.13,157.50,159.38,156.25,152.50,133.75,146.88,158.75,147.50,150.00,165.00,152.76,179.38,195.63,196.88,223.75,222.50,210.63,194.38,208.13,206.25,200.63,200.00,185.00,201.93
....Bohol,"FRESH, PORK, PURE MEAT, 1 KG",188.75,188.75,186.29,188.75,195.63,198.13,199.38,203.75,202.50,188.75,199.38,199.38,194.95,201.25,208.13,200.38,203.38,204.00,209.50,205.63,201.88,206.25,206.50,206.00,203.13,204.67,206.25,205.25,209.00,216.50,215.50,218.00,218.00,221.75,221.75,221.25,219.88,217.38,215.88,216.88,204.63,203.13,200.63,197.38,198.75,200.00,212.75,212.75,211.88,199.38,200.00,204.85,202.75,204.50,204.50,204.00,204.00,204.00,204.00,205.00,205.25,205.25,205.25,206.50,204.58,207.50,207.50,209.00,211.63,222.50,225.00,221.25,223.75,221.25,226.25,230.00,230.00,219.64,230.00,228.75,228.75,231.25,238.75,243.13,246.88,253.75,255.00,255.00,254.38,254.38,243.34,251.88,246.88,246.88,233.13,226.88,232.50,235.00,240.50,235.25,220.00,225.00,225.00,234.91,220.00,221.25,228.13,231.25,226.25,223.75,218.75,226.25,222.50,213.75,208.75,223.75,222.03,244.38,247.50,273.75,293.75,301.25,302.50,290.00,286.08,282.82,275.63,274.98,267.14,278.32
....Cebu,"FRESH, BEEF, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"FRESH, BEEF, PURE MEAT, 1 KG",209.03,209.03,209.03,208.88,209.38,210.63,211.25,213.75,212.50,213.75,212.50,212.50,211.02,212.50,212.50,212.50,214.75,215.13,218.13,218.13,221.00,221.25,222.00,223.25,226.50,218.14,246.25,246.25,253.75,259.00,259.25,259.25,263.88,263.88,263.88,264.75,276.75,276.75,261.14,276.75,277.50,278.88,279.13,279.13,279.13,281.38,281.38,281.38,285.63,292.75,292.75,282.15,292.75,292.75,293.63,295.00,295.63,298.50,308.00,308.00,308.00,310.50,310.38,310.38,301.96,310.38,310.38,309.88,311.00,311.00,311.00,311.00,311.00,311.00,311.00,311.00,311.00,310.80,314.13,314.13,318.13,325.63,335.63,343.13,345.63,345.63,350.00,350.00,345.00,352.50,336.63,348.75,340.00,353.75,350.00,358.75,358.75,358.75,375.63,375.63,378.13,379.38,370.00,362.29,370.00,377.50,377.50,377.50,383.75,393.13,388.13,388.13,388.13,388.13,386.88,334.00,379.40,334.00,334.63,344.50,372.50,396.00,396.00,400.63,400.63,391.55,401.10,399.51,413.83,382.07
....Cebu,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cebu,"FRESH, PORK, MEAT WITH BONES, 1 KG",146.53,146.53,146.53,155.00,154.25,156.50,155.88,153.75,154.50,153.75,154.50,154.00,152.64,154.00,154.00,154.00,155.38,155.63,155.63,155.63,157.75,158.25,158.25,161.75,165.88,157.18,167.25,169.25,164.00,166.63,167.38,167.38,167.38,167.38,165.38,166.00,168.75,169.88,167.22,167.25,168.00,168.63,168.13,168.13,168.13,168.13,168.13,168.13,168.88,167.38,167.38,168.03,167.38,167.38,164.38,171.00,170.63,173.00,174.25,175.50,175.50,175.50,175.50,175.50,172.13,175.50,176.75,178.63,178.63,178.63,179.88,175.50,171.13,171.13,171.50,171.50,171.50,175.02,171.50,176.50,180.25,180.25,180.25,180.25,181.50,184.00,189.71,189.71,191.14,195.14,183.35,195.14,195.14,195.14,200.57,202.86,202.86,202.86,202.86,202.86,191.29,183.86,183.86,196.61,183.86,183.86,186.63,184.13,187.88,189.13,184.38,178.13,169.75,169.75,167.88,170.38,179.65,183.50,200.38,216.38,212.50,209.38,213.75,226.25,223.13,223.13,219.10,220.44,255.39,216.94
....Cebu,"FRESH, PORK, PURE MEAT, 1 KG",180.78,180.78,180.78,192.50,192.50,194.00,193.63,193.63,193.63,193.63,193.63,193.25,190.23,193.25,193.25,193.63,195.38,195.63,195.63,195.63,197.25,197.75,197.75,201.88,204.63,196.81,205.88,208.50,203.50,205.75,215.50,215.50,215.50,215.50,215.50,215.88,217.63,217.63,212.69,214.88,214.88,214.88,214.63,213.88,213.88,213.88,213.88,213.88,214.63,217.63,217.63,214.88,217.63,217.63,216.63,218.75,218.75,211.13,204.88,204.88,204.88,204.88,204.88,204.88,210.82,204.88,204.88,208.63,210.63,210.63,211.88,211.88,210.63,210.63,213.75,218.13,218.13,211.22,215.00,222.25,224.75,224.75,226.50,228.25,234.50,234.50,237.25,232.50,230.00,230.00,228.35,233.25,243.25,243.25,242.88,242.63,242.63,238.13,233.13,233.13,235.63,235.63,235.63,238.26,235.63,235.63,245.00,248.75,252.50,252.50,246.50,244.00,235.25,238.75,238.75,238.75,242.67,228.75,237.50,271.00,288.50,276.88,284.38,290.00,283.75,280.76,285.24,288.23,303.16,276.51
....Negros Oriental,"FRESH, BEEF, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Oriental,"FRESH, BEEF, PURE MEAT, 1 KG",200.00,203.33,203.33,200.00,200.00,200.00,210.00,210.00,210.00,210.00,210.00,207.50,205.35,200.00,200.00,201.25,201.25,201.25,201.25,203.75,200.00,200.00,205.00,205.00,205.00,201.98,208.75,207.50,205.00,205.00,205.00,205.00,205.00,205.00,205.00,212.50,212.50,212.50,207.40,210.00,212.50,210.00,210.00,210.00,212.50,212.50,205.00,205.00,205.00,212.50,212.50,209.79,218.75,218.75,222.25,222.50,222.50,222.50,227.50,227.50,231.25,231.88,233.75,233.75,226.07,236.25,238.75,240.00,240.00,240.00,240.00,247.50,247.50,250.00,256.25,256.25,256.25,245.73,257.50,266.25,266.25,271.25,271.25,273.25,273.75,273.75,273.75,271.25,273.75,273.75,270.48,277.50,281.25,281.25,285.00,280.00,280.00,280.00,280.00,278.75,278.75,286.25,278.75,280.63,266.88,283.00,283.00,291.75,291.75,292.25,292.25,292.25,291.75,291.75,291.75,291.75,288.34,291.75,292.50,293.13,295.63,295.63,300.00,297.50,298.75,296.25,286.25,288.75,296.25,294.37
....Negros Oriental,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Negros Oriental,"FRESH, PORK, MEAT WITH BONES, 1 KG",150.80,150.80,150.80,152.50,153.75,157.50,145.00,148.75,148.75,148.75,150.00,152.50,150.83,160.00,156.25,171.25,172.50,172.50,175.00,173.75,175.00,175.00,180.00,180.00,180.63,172.66,180.63,181.88,181.88,181.88,181.88,181.88,183.75,183.75,183.75,193.75,193.75,193.75,185.21,193.75,193.75,193.75,193.75,190.00,195.00,198.75,201.25,201.25,201.25,201.25,199.38,196.93,197.50,197.50,197.50,197.50,197.50,197.50,197.50,198.75,198.75,198.75,198.75,198.75,198.02,198.75,200.00,200.00,200.00,201.25,201.25,207.50,207.50,207.50,208.13,208.13,214.38,204.53,214.38,221.25,225.00,225.00,225.00,225.00,227.50,228.75,231.25,230.00,220.00,211.88,223.75,206.25,208.75,208.75,208.75,207.50,206.25,203.13,201.25,198.75,198.75,193.75,191.25,202.76,190.00,192.50,190.00,198.75,196.25,190.00,186.88,181.25,181.25,180.00,182.50,191.25,188.39,202.50,211.25,230.00,223.75,220.00,228.75,233.75,228.61,215.77,214.49,215.77,227.33,221.00
....Negros Oriental,"FRESH, PORK, PURE MEAT, 1 KG",193.74,191.22,191.22,196.25,190.00,185.00,182.50,182.50,180.00,178.75,182.50,187.50,186.77,187.50,191.25,193.75,193.75,190.00,192.50,195.00,197.50,197.50,200.00,200.00,198.75,194.79,198.75,200.00,200.00,200.00,201.25,201.25,200.00,200.00,200.00,197.50,198.75,198.75,199.69,201.25,201.25,201.25,201.25,198.75,197.50,198.75,198.75,201.25,201.25,201.25,205.00,200.63,203.75,203.75,206.25,206.25,209.38,211.25,207.50,205.00,205.00,205.63,205.63,205.63,206.25,205.63,205.00,205.00,206.25,206.25,206.25,211.25,211.25,208.75,210.00,210.00,212.50,208.18,220.00,226.25,228.75,231.25,231.25,235.00,238.75,238.75,238.75,236.25,231.25,227.50,231.98,233.75,235.00,233.75,233.75,233.75,228.75,226.88,222.50,221.25,221.25,217.50,215.00,226.93,205.63,217.50,213.75,218.75,222.50,223.75,212.50,207.50,206.25,212.50,213.75,212.50,213.91,225.00,233.75,238.75,243.75,243.75,246.25,243.75,239.70,248.67,229.44,235.85,247.39,239.67
....Siquijor,"FRESH, BEEF, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Siquijor,"FRESH, BEEF, PURE MEAT, 1 KG",180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,186.25,186.25,186.25,186.25,186.25,182.60,186.25,186.25,186.25,187.50,187.50,187.50,188.75,188.75,190.00,193.75,193.75,193.75,189.17,200.00,195.00,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,196.25,194.58,196.25,193.75,196.25,196.25,197.50,197.50,198.50,199.50,202.00,204.50,204.50,204.50,199.25,205.13,205.13,205.13,205.13,205.13,205.13,202.50,202.50,202.50,202.50,202.50,202.50,203.82,202.50,202.50,207.50,231.88,238.13,241.88,251.25,252.50,252.50,252.50,248.75,248.75,235.89,250.00,245.00,245.00,245.00,243.75,241.25,241.25,245.00,246.25,245.00,253.75,253.75,246.25,253.75,246.25,245.00,242.50,238.75,238.75,246.25,246.25,246.25,240.00,240.00,247.50,244.27,247.50,247.50,255.00,258.75,258.75,260.00,265.00,273.75,278.13,277.50,277.50,280.00,264.95
....Siquijor,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Siquijor,"FRESH, PORK, MEAT WITH BONES, 1 KG",169.42,169.42,169.42,169.42,169.42,169.42,171.07,168.61,169.42,169.42,169.42,169.42,169.49,169.42,169.42,169.42,169.42,169.42,169.42,169.42,174.34,174.34,174.34,174.34,175.99,171.61,174.34,174.34,174.34,174.34,174.34,181.70,183.35,185.00,185.00,185.00,185.00,185.00,180.15,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,191.25,192.50,190.31,192.50,192.50,193.75,193.75,193.75,197.50,197.50,197.50,197.50,195.00,195.00,195.00,195.10,195.00,198.75,195.00,195.00,191.25,191.25,191.25,191.25,191.25,191.25,191.67,192.14,192.92,192.50,192.50,192.50,192.50,192.50,192.50,196.25,196.25,196.25,194.38,186.25,186.88,192.61,190.00,190.00,190.00,190.00,190.00,192.50,192.50,192.50,193.75,187.50,181.25,178.13,189.01,178.13,179.38,179.38,183.75,183.75,183.75,183.13,176.88,166.88,165.00,163.75,165.00,175.73,175.00,183.75,270.00,282.50,281.25,271.25,268.75,259.83,244.55,253.47,236.28,235.00,246.80
....Siquijor,"FRESH, PORK, PURE MEAT, 1 KG",171.88,171.88,171.88,171.88,171.88,171.88,173.13,169.38,171.88,171.88,171.88,171.88,171.78,171.88,171.88,171.88,171.88,171.88,171.88,171.88,178.13,178.13,178.13,178.13,179.38,174.59,178.13,178.13,178.13,178.13,178.13,186.25,187.50,187.50,187.50,188.75,188.75,188.75,183.80,190.00,190.00,188.75,188.75,188.75,188.75,188.75,188.75,188.75,191.25,192.50,188.75,189.48,193.75,192.50,193.75,193.75,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,194.48,195.00,195.00,195.00,195.00,195.00,193.75,191.25,191.25,191.25,191.25,193.13,193.13,193.33,193.13,193.13,201.25,232.50,241.25,248.75,256.25,258.75,261.25,252.50,247.50,237.50,235.31,228.75,221.25,217.50,217.50,220.00,221.25,222.50,223.75,226.25,223.75,225.00,210.00,221.46,210.63,210.63,212.50,212.50,215.00,218.75,215.00,211.25,196.88,196.25,194.38,202.50,208.02,232.50,251.25,271.25,287.50,286.25,280.00,273.75,271.25,271.25,267.14,251.76,231.44,264.61
..REGION VIII (EASTERN VISAYAS),"FRESH, BEEF, MEAT WITH BONES, 1 KG",187.69,190.23,190.58,194.25,194.90,195.69,196.99,197.60,197.71,197.49,197.60,199.14,194.99,198.06,198.72,200.24,204.50,205.83,207.23,209.00,209.47,209.31,209.80,211.36,214.32,206.49,215.99,217.45,218.98,220.73,222.21,222.09,223.81,224.31,221.67,220.69,220.75,225.27,221.16,225.69,225.59,226.01,225.17,227.28,226.99,224.03,224.75,229.80,231.77,227.18,223.87,226.51,227.86,226.32,227.59,228.48,228.40,229.11,225.88,227.24,227.66,227.77,225.54,224.35,227.18,224.11,223.63,223.23,225.73,228.14,230.17,230.17,237.51,238.76,236.22,234.91,236.30,230.74,239.86,238.96,234.76,235.00,236.03,237.44,241.36,241.04,248.90,249.20,248.33,255.87,242.23,259.96,258.77,258.04,260.33,257.78,259.90,258.35,254.87,256.80,257.84,255.86,256.49,257.92,264.67,271.03,272.80,271.34,272.45,266.82,267.55,274.88,273.32,274.99,272.70,274.57,271.43,274.97,281.04,282.31,283.30,282.19,282.82,280.34,288.88,291.72,301.20,303.05,306.38,288.18
..REGION VIII (EASTERN VISAYAS),"FRESH, BEEF, PURE MEAT, 1 KG",203.84,209.88,211.55,219.95,219.95,220.50,222.25,223.91,223.91,223.91,223.91,225.58,219.10,224.48,224.75,224.48,226.72,228.07,228.39,232.71,233.60,234.27,235.21,238.55,240.65,230.99,240.65,241.39,241.84,243.99,247.08,246.13,248.91,250.56,250.56,250.83,250.83,255.63,247.37,255.90,255.90,258.13,252.92,251.58,251.58,251.58,251.58,251.58,251.58,252.92,252.92,253.18,257.08,252.92,252.92,252.92,252.92,252.92,250.69,253.19,253.19,252.08,253.19,253.19,253.10,253.19,253.19,255.28,269.03,265.69,268.19,268.19,268.19,281.11,281.13,283.61,296.11,270.24,296.11,298.33,298.33,298.33,304.17,307.50,299.72,310.83,335.28,329.72,329.44,350.00,313.15,342.98,341.31,342.14,342.14,335.48,335.48,327.86,327.86,323.90,325.15,332.23,333.07,334.13,336.40,340.98,341.40,345.36,331.19,332.02,329.11,315.77,310.36,307.02,300.77,305.98,324.70,305.92,309.61,319.97,324.79,326.46,326.04,316.50,328.44,329.23,333.80,334.75,335.31,324.24
..REGION VIII (EASTERN VISAYAS),"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),"FRESH, PORK, MEAT WITH BONES, 1 KG",163.54,166.61,165.93,164.95,164.38,164.62,164.23,163.80,164.55,164.76,164.62,165.58,164.80,164.91,166.47,166.55,167.24,169.00,170.38,172.10,172.79,172.88,172.38,173.36,176.60,170.39,178.94,183.22,184.49,185.19,185.04,187.68,189.20,190.27,187.96,188.25,185.64,187.19,186.09,187.87,186.40,186.82,186.46,185.20,185.62,185.42,185.21,185.90,186.21,186.52,184.35,186.00,184.35,184.42,183.38,183.09,184.28,182.84,179.09,177.91,178.26,179.60,178.19,179.94,181.28,180.59,182.30,182.65,184.80,185.42,185.61,187.71,185.53,182.26,182.94,184.12,185.56,184.12,185.62,188.22,189.85,192.07,193.45,198.58,197.33,198.83,199.63,200.79,202.14,205.46,196.00,204.52,203.93,203.10,203.41,203.72,203.23,204.27,204.58,206.56,207.40,207.40,207.61,204.98,208.23,206.04,202.81,203.40,205.00,207.50,207.19,212.19,211.56,211.36,207.81,212.19,207.94,217.81,224.58,230.52,238.13,241.25,244.06,240.55,244.97,241.29,242.52,247.02,249.94,238.55
..REGION VIII (EASTERN VISAYAS),"FRESH, PORK, PURE MEAT, 1 KG",182.66,182.80,181.68,181.68,182.52,182.24,181.12,181.96,181.96,181.96,182.52,183.92,182.25,182.52,183.54,183.77,185.57,187.94,188.36,190.74,191.59,191.68,190.59,191.43,191.72,188.29,195.06,200.50,202.28,201.76,202.18,203.43,205.81,205.39,205.33,206.37,206.16,207.48,203.48,207.69,207.90,206.17,206.45,205.40,205.40,205.82,205.40,205.61,205.61,205.82,206.03,206.11,205.82,206.03,206.03,205.09,205.61,205.61,204.78,205.20,205.61,205.40,204.99,204.88,205.42,204.15,204.57,204.68,205.62,207.91,210.69,211.31,214.02,213.81,215.06,215.27,216.73,210.32,216.31,219.23,222.14,224.12,224.23,230.21,230.69,231.21,233.32,233.39,234.38,235.73,227.91,235.11,235.63,234.34,234.86,233.96,232.92,233.33,234.17,234.06,231.98,231.88,231.88,233.68,234.48,237.19,237.81,239.58,241.15,240.42,239.79,238.33,238.23,236.77,236.56,235.73,238.00,246.04,256.15,264.90,271.36,274.27,277.19,272.29,275.84,277.95,281.53,282.47,284.12,272.01
....Biliran,"FRESH, BEEF, MEAT WITH BONES, 1 KG",212.98,212.34,210.39,211.04,212.98,216.24,218.83,217.53,218.18,216.88,217.53,222.73,215.64,218.83,220.13,219.49,220.13,221.43,222.08,221.43,222.08,219.49,220.13,221.43,223.38,220.84,219.49,219.49,224.03,227.28,228.57,229.87,229.87,228.57,210.00,200.00,200.00,207.14,218.69,214.29,214.29,214.29,214.29,214.29,214.29,210.00,214.29,214.29,197.14,200.00,197.14,209.88,218.57,207.14,207.14,220.00,214.29,221.43,214.29,220.00,220.00,237.14,230.00,230.00,220.00,228.57,228.57,225.71,225.71,228.57,228.57,228.57,228.57,230.00,228.57,228.57,228.57,228.21,234.29,234.29,228.57,230.00,234.29,230.00,231.43,237.14,238.57,240.00,240.00,240.00,234.88,241.43,244.29,244.29,244.29,248.57,260.00,262.86,264.29,267.14,267.14,267.14,267.14,256.55,273.75,276.25,280.00,280.00,280.00,285.00,286.88,289.38,291.88,291.88,295.63,296.88,285.63,298.13,308.13,311.88,311.88,311.88,314.38,314.38,317.81,317.81,338.31,343.44,345.15,319.43
....Biliran,"FRESH, BEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Biliran,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Biliran,"FRESH, PORK, MEAT WITH BONES, 1 KG",158.54,161.07,161.91,161.91,156.85,156.85,159.38,155.16,156.43,157.69,156.85,157.69,158.36,160.22,158.54,158.54,160.22,160.22,160.22,160.22,159.38,161.91,160.22,165.28,165.28,160.85,163.60,170.34,166.97,169.50,168.66,178.78,172.03,176.25,167.50,168.75,172.50,175.00,170.82,172.50,171.25,173.75,173.75,171.25,173.75,167.50,166.25,175.00,176.88,178.75,172.50,172.76,172.50,176.25,170.00,170.00,173.75,180.00,172.50,168.75,171.25,172.50,173.75,173.75,172.92,171.25,173.75,176.25,175.00,177.50,181.25,185.00,182.50,181.25,182.50,183.75,183.75,179.48,183.75,195.00,195.00,198.75,201.25,220.00,220.00,218.75,221.25,216.25,218.75,220.00,209.06,216.25,215.00,215.00,212.50,216.25,216.25,217.50,218.75,217.50,217.50,217.50,217.50,216.46,218.75,218.75,220.00,220.00,220.00,220.00,220.00,220.00,221.25,221.25,221.25,218.75,220.00,218.75,221.25,222.50,223.75,223.75,228.75,228.75,230.74,231.40,236.06,242.04,242.04,229.15
